"","Unnamed..0","tissue","endometriosis","severity","p219590_x_at","p222360_at","p224196_x_at","p224060_s_at","DPH5"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49283824709172,4.20174009950595,8.37062865887751,7.23738120962013,7.07564705377383
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06921571467014,4.62534698132959,8.61162000828059,7.73025264421056,7.50910883712272
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.66239309398397,3.14554031812754,8.06703512375987,7.25441365255338,6.78234554710619
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18671409929228,3.61709309375817,7.8140601820123,6.38332923697501,6.50029915300944
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.50344522759391,3.76721124182224,8.09359786474112,7.52299271486547,6.97181176225568
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85770329455168,3.14554031812754,7.63226036519551,6.82496288447002,6.36511671558619
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.52448582733245,2.92785383644808,7.99780442599507,4.93346840718296,6.09590312423964
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.46735326805676,3.78914425748133,8.5676041902507,7.96316972356175,7.19681785983764
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.56781110363787,3.15422176410334,8.1243798788504,7.5607220814284,6.851783707005
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87638895054536,3.14554031812754,7.56358559125105,7.06757294542302,6.41327195133674
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.34946945147354,4.70771010841944,7.98814635687623,7.05550332927572,7.02520731151123
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.55935407405665,3.24796141542545,8.27033187115175,7.14164643284765,6.80482344837038
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67536380708498,3.14554031812754,6.47899867829832,6.03860064880807,5.83462586307973
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.26580154063871,4.59903290027453,7.82773326090907,7.21638814475617,6.97723896164462
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43356771540012,3.55941120315702,8.55299962131505,7.55781633229738,7.02594871804239
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.84374089557327,4.06174586950718,7.61369783284717,6.84610664977103,6.59132281192466
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04072399180757,3.68893472895851,7.66186489247475,6.46394572006224,6.46386733332577
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85208664223388,3.14554031812754,7.3413259744348,6.17661586567652,6.12889220011818
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.95262683341796,4.68315349324995,7.63873921033353,6.73187389070525,6.75159835692667
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.15976787767374,3.06066319961256,6.72795447251397,5.22810338949106,5.54412223482283
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.71464729134173,3.80674859886393,7.8647275576847,6.48529058507514,6.46785350824138
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59065407970066,2.92785383644808,6.98901459117565,5.82905551473749,5.83414450551547
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.21749871152821,2.23936276449089,5.64936420221921,3.65309414858449,4.4398299567057
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09253211472492,3.06066319961256,7.12016793572096,5.54252452954916,5.7039719449019
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.31018915130913,2.50829543043557,5.79969072670172,4.05590052569915,4.66851895853639
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.83594718140174,2.50829543043557,5.38660100996429,3.90687873378224,4.40943058889596
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86584631565552,2.68793910147296,6.21858955510152,3.96200629477317,4.68359531675079
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61966954398807,3.14554031812754,7.44934059544428,6.39520084964642,6.15243782680158
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8647953278576,2.37710248451252,6.82473621553805,5.39791577823722,5.36613745153635
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.65513196575678,2.96249765453972,6.34310983803341,4.71163601298232,5.16809386782806
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.21575544680954,2.92785383644808,6.79419535725615,4.63633311629141,5.39353443920129
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.96126602438043,3.06066319961256,6.60922157129741,5.17186812111624,5.45075472910166
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.95955536660557,2.80696595174641,5.85456711458362,3.95143756111643,4.64313149851301
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.42999355960205,3.06066319961256,6.33079561776982,4.08232846078251,4.97594520944174
