"","Unnamed..0","tissue","endometriosis","severity","p205416_s_at","p205415_s_at","ATXN3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.29360093954416,8.14089568853069,6.21724831403743
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.9321667659545,8.26564509438481,6.59890593016966
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.80312641506286,6.86297482861099,5.83305062183693
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.14273708536978,8.46417926921827,6.80345817729403
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.61802073106373,7.77954524290605,6.19878298698489
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.0204425438479,8.33801666901022,6.67922960642906
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.14273708536978,7.69510168124787,6.41891938330883
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.48000240873015,8.57534452731461,7.02767346802238
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.66761472633978,8.36666187445177,6.51713830039578
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.29360093954416,7.7950616006996,6.04433127012188
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.07302906103923,8.70780933249222,6.89041919676573
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.7212671525954,8.77384142690187,6.74755428974863
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.68434187046754,9.00716924749614,6.84575555898184
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.14273708536978,8.33458108747701,6.73865908642339
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.98297233754497,7.70047971105722,6.34172602430109
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.80312641506286,8.27322257431695,6.5381744946899
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.32924143614208,8.6056567178941,6.96744907701809
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.82337705691597,8.33614556046684,6.5797613086914
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.14273708536978,8.48815457975003,6.81544583255991
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.14273708536978,7.16491120794542,6.1538241466576
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.74871388396888,6.19368161709462,4.97119775053175
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.99411779553811,6.19669382554639,5.59540581054225
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.02113200753059,7.04131901362053,6.53122551057556
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.29360093954416,6.03275006150684,5.1631755005255
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.73180248610828,6.1951877213205,4.96349510371439
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.5484583056509,6.1951877213205,4.8718230134857
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.29360093954416,6.1951877213205,5.24439433043233
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.22498684203933,6.68101808161157,5.95300246182545
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.59784631639217,6.1951877213205,4.89651701885633
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.81653525391509,5.91594457022459,5.36623991206984
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.30706188866597,5.28454963084926,4.79580575975761
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.08560598376065,6.09225028312269,5.58892813344167
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.29360093954416,5.58602300351509,4.93981197152963
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.23169706509632,6.1951877213205,4.71344239320841
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.46118699215887,7.74466064037401,6.60292381626644
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.27078312692911,6.90004761406911,5.58541537049911
