"","Unnamed..0","tissue","endometriosis","severity","p204391_x_at","p213301_x_at","TRIM24"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.94298880871138,7.82371413029631,7.88335146950384
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.92739590610627,7.71843657745271,7.32291624177949
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.60657285782953,6.57272665237791,6.58964975510372
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75113129073785,6.99832191120358,6.87472660097071
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.1701454929268,7.53327384731536,7.35170967012108
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8404854859476,7.20728107728066,7.02388328161413
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46112485531038,5.45498294410161,4.95805389970599
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.27231942156834,7.74535943713773,7.50883942935303
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8404854859476,7.62853588669009,7.23451068631884
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.60657285782953,7.5914616580295,7.09901725792951
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.38659293353946,7.66939458662987,7.52799376008466
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.8404854859476,7.24904769970745,7.04476659282752
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8404854859476,7.44937991386942,7.14493269990851
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.69481052289771,7.94064256366369,7.8177265432807
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.63206687011338,7.82452839467566,7.72829763239452
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8404854859476,7.04462965243066,6.94255756918913
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.49990512304984,6.6163339699326,6.55811954649122
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8404854859476,6.85512087253905,6.84780317924332
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02669231452432,7.26981693345728,7.1482546239908
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.80847212523434,6.16458985854895,5.98653099189164
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.7872043030627,7.19247545013481,6.98983987659876
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.58648530737731,6.56885196125747,6.07766863431739
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8404854859476,7.28452462264712,7.06250505429736
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.3189439228469,4.74782317527776,5.03338354906233
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.51279340374292,5.09272996936738,4.80276168655515
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.21341386129917,4.26947743663227,4.24144564896572
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.33205943457281,5.07314213445638,5.20260078451459
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.87803204057569,7.93598000146021,7.40700602101795
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.70967757314288,5.09292304235163,4.90130030774725
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.54814467453508,4.93644090890502,4.74229279172005
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.06162837035052,6.30314040485169,5.6823843876011
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.8651579673883,6.5447405786792,6.20494927303375
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.85968466805862,4.37077199974879,4.1152283339037
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.56467479837904,5.08041322023875,4.32254400930889
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.40355007012739,9.10946713599893,8.75650860306316
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.85338155413236,6.50962145675108,6.18150150544172
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.6200476941878,6.16009410950277,5.89007090184529
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.02656799666688,8.20643719009722,7.61650259338205
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.21804368983373,6.63682983496893,6.42743676240133
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.21905439664745,4.8284833672583,5.02376888195287
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.8404854859476,7.34805390689653,7.09426969642206
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.88376332251639,5.50173759121563,4.69275045686601
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.88376332251639,4.86469590328511,4.37422961290075
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.28578330089188,6.99751720953941,6.64165025521564
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.58878774608321,5.7250576993436,5.65692272271341
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.8404854859476,7.80103986168475,7.32076267381617
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.51282944401385,4.85749550836425,4.68516247618905
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.86271490375157,5.9881164351119,5.92541566943174
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22441898742529,5.18340515442566,5.20391207092548
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.25298943133637,4.58832355854702,4.42065649494169
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.5190026668874,6.00949069079103,5.76424667883922
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.00492035986781,5.0825882679323,5.04375431390005
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.19054128605152,4.86916388093133,4.52985258349142
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.40632728078623,6.87776233066099,6.64204480572361
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.32443167035586,7.21119091832745,6.76781129434166
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.48905014407103,8.48179263292284,7.98542138849693
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.52963608261949,7.07734909804176,6.80349259033063
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22984961127253,8.0135082957479,7.62167895351022
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.98177619750588,8.1433084636349,7.56254233057039
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.5375242229294,7.51338383939381,7.0254540311616
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.17342935618227,6.92441701637427,6.54892318627827
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.73744124824434,7.80879218440567,7.273116716325
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.59701098417426,7.48326412405015,7.0401375541122
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38101747957762,8.30910166925264,7.84505957441513
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.46341807179989,8.4330548127728,7.94823644228635
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.48378031894318,7.12507847382321,6.8044293963832
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.77953442690549,7.83481044142206,7.30717243416377
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.35240218874573,9.14235236975088,8.7473772792483
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55000622946417,9.13502447023991,8.84251534985204
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.76156944563796,9.55617161886669,9.15887053225233
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36684966538985,9.22954304820192,8.79819635679588
