"","Unnamed..0","tissue","endometriosis","severity","p224923_at","p224912_at","TTC7A"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.23924785680013,5.10184919012071,4.67054852346042
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50154389650495,5.21751328545857,4.85952859098176
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.58842347709238,5.30769817082997,4.94806082396117
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.99639826661795,5.88165003525772,5.43902415093783
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.58842347709238,5.67719859412811,5.13281103561025
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.58842347709238,5.88165003525772,5.23503675617505
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06864193992645,6.374391649179,5.72151679455273
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.23924785680013,5.45477652599424,4.84701219139719
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46734157439548,5.64740118919667,5.05737138179608
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.58842347709238,5.44429726358345,5.01636037033792
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.20119004679135,5.32348444052466,4.762337243658
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.23924785680013,4.73593197683422,4.48758991681717
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.99639826661795,6.78965113396714,5.89302470029254
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.2712664634962,5.72130573314237,4.99628609831928
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.61038343531497,5.72130573314237,5.16584458422867
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62689384436735,5.88165003525772,5.25427193981253
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76598083925516,6.151449070204,5.95871495472958
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.64627241750704,5.87006069647246,5.25816655698975
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.60896675293875,5.87080088136745,5.2398838171531
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.06490424623106,6.78753014930985,6.92621719777046
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.40606089034426,6.83572248950672,6.62089168992549
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.66506428191652,6.38591900086187,6.02549164138919
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.95535416053275,6.86504831079167,6.41020123566221
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19212067137483,6.94978385878603,7.07095226508043
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.17332058266691,6.56146370198442,6.36739214232566
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.06163902186663,6.03085995419536,5.54624948803099
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.22409696268628,5.72130573314237,5.47270134791433
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.36395521745812,6.67775741572383,6.52085631659097
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.12678293774344,6.38551645308385,5.75614969541365
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.33642999587607,5.75599562158201,5.54621280872904
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.90179389241135,5.88165003525772,5.89172196383453
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.00930622254155,6.17970864492193,6.09450743373174
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.52568887310897,6.27574036728897,5.90071462019897
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.76423183315244,5.88165003525772,5.82294093420508
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.79912017931313,5.88165003525772,5.34038510728542
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.28806663932399,6.73553114200968,6.01179889066684
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.99639826661795,5.88165003525772,5.43902415093783
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.16188333034191,5.98820835080526,5.57504584057359
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.71054756140803,6.09787106715162,5.90420931427983
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.6585973504981,7.2713581995733,6.9649777750357
