"","Unnamed..0","tissue","endometriosis","severity","p219184_x_at","p229100_s_at","TIMM22"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.47852572189356,5.8742367658578,6.17638124387568
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.63853530742888,4.93018941749382,5.28436236246135
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.74359978252267,6.25127253194477,5.99743615723372
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.55670035168611,6.10089682509387,6.32879858838999
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.33975653046836,5.08900362392432,5.71438007719634
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67925783492716,5.8742367658578,6.27674730039248
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.55448439321424,6.3136132668426,5.93404883002842
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.15511874159077,5.8017470146045,5.97843287809764
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06380494649301,4.2298938022579,4.64684937437545
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6069409921304,5.8742367658578,6.2405888789941
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.47852572189356,5.8742367658578,6.17638124387568
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.22061919175682,5.3321529635475,5.27638607765216
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.41072609027448,5.79782697925953,5.104276534767
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.57405061995504,6.44387500737706,6.50896281366605
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07849826238687,5.8742367658578,5.97636751412234
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37473542294012,5.61616442713952,5.99544992503982
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67811182700103,5.98591023346977,6.3320110302354
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.45476870587549,4.09137777692983,5.27307324140266
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04041297583116,5.8742367658578,5.95732487084448
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.27240009988324,8.28260330870322,8.27750170429323
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.39368272064456,8.16280257606868,8.27824264835662
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.15552880962995,7.89679169945091,8.02616025454043
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.33349153859616,7.53999470198902,7.93674312029259
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75733549579463,8.18883496258118,8.47308522918791
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.57999148193212,8.10909020281836,8.34454084237524
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.44846604823269,9.00474432966128,9.22660518894699
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.8581460852206,9.49471402314282,9.67643005418171
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.42589504241255,7.97912181104895,8.20250842673075
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31012975717051,8.05583105029149,8.182980403731
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.90896765749489,9.63889193768551,9.7739297975902
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.17367137046339,8.99168977009235,9.08268057027787
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.52957163646259,8.51555633645908,8.52256398646083
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.26771024770303,9.11197567151478,9.18984295960891
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.49508147338242,8.30630666368937,8.40069406853589
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06264828569696,7.70941507615806,7.88603168092751
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.25331314730763,8.7511052078319,9.00220917756976
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.27501396514347,8.90316731101636,9.08909063807991
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.99495891558072,7.46328958685737,7.72912425121905
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.44080422550221,8.95876924142662,9.19978673346441
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.48815867211399,9.11240093617244,9.30027980414322
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.95571369901266,8.55473516796687,8.75522443348977
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.1370535021166,8.63818206993548,8.88761778602604
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.09849829899385,7.63253557543662,7.86551693721523
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.365294124296,7.2504888691305,7.30789149671325
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.09842372426007,8.61109340563583,8.85475856494795
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.27001454050616,7.97390428437182,8.12195941243899
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.07146677941788,8.47248528072416,8.77197603007102
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.26697337153453,7.87841606289368,8.07269471721411
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.72360416552501,8.46695303739788,8.59527860146144
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.58778940537203,9.28047405704844,9.43413173121024
