"","Unnamed..0","tissue","endometriosis","severity","p64371_at","p212000_at","p212001_at","p214092_x_at","p213505_s_at","SUGP2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99412301915975,6.70430573197085,8.88693908104803,8.93036209940595,9.61226907496074,8.02559980130907
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.16117920492047,6.66087629531082,8.28879170341629,8.51282222327727,10.1977327394784,7.96428043328065
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.57677631005466,6.44061113158756,8.29564141702478,8.05112389617123,9.18582752744794,7.70999605645723
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.203764502964,7.05265173341874,9.03042022118508,8.74754981611516,9.50773683937272,8.10842462261114
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09134693500788,6.84613162101664,8.88141308225565,8.86319616752649,10.0497317289657,8.14636390695447
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93427788155907,7.4868289686023,9.06675359711314,8.49914144751538,9.42559898397037,8.08252017575205
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93427788155907,6.87721195922465,8.653401297246,8.05005321887451,8.95867429081959,7.69472372954476
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.93427788155907,6.27812216956935,8.97800201457655,8.662640362671,10.4203749277831,8.05468347123182
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93427788155907,6.19168281319806,8.73648329950031,8.51120830120544,10.0633461911577,7.88739969732412
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93427788155907,6.57995066470288,8.64777213061984,8.34943660180078,9.03393691859655,7.70907483945583
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.91502138919145,6.66087629531082,8.42375028670934,8.72266811735355,9.21854140537336,7.7881714987877
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.27854100419354,6.63614122692487,8.47219139186438,8.15999665714157,9.32720425385264,7.7748149067954
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93427788155907,6.43664892657509,9.0431333730968,8.63058005974911,9.79764572830994,7.968457193858
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.91658614816354,7.18456174384566,8.89827797472269,9.07684812467402,10.314445169442,8.27814383216958
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.28164631277205,6.60182604768471,8.66503306315227,8.81779786548133,9.83706162004979,8.04067298182803
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93427788155907,7.10402364309842,8.79575428323852,8.32511350233231,9.61186618540085,7.95420709912583
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.03005435066341,6.72970563156706,8.4544922766744,8.59514374662531,9.36850370367714,7.83557994184146
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99910082755192,6.75442195476921,8.86060895609712,8.94877368847986,9.1102089548193,7.93462287634348
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09952015576313,6.625258258763,8.12461632858537,8.08311758472312,8.95867429081959,7.57823732373084
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.01571712437937,6.00554398369591,7.3753236237789,7.18146709133479,8.22506776980491,6.96062391859878
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.73572614545796,5.55313680665145,7.57276526714015,7.87710334514596,9.20560095532433,7.18886650394397
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.89148233708238,5.76232260901412,6.82444717090587,6.90018032591386,8.1941555596617,6.71451760051559
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.32791387944938,6.35512689078901,7.62143976878729,7.45297051983973,8.77049094300606,7.30558840037429
