"","Unnamed..0","tissue","endometriosis","severity","p202412_s_at","p202413_s_at","USP1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28781572480348,9.79698907207037,9.04240239843692
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.54597625812614,10.1109018215913,9.82843903985872
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.40881889132289,9.3467886176641,9.3778037544935
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.8799039241909,9.56575206747252,8.72282799583171
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.71708098363715,10.389514035978,9.55329750980757
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.53528009269795,9.30277248738261,8.91902629004028
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20494934815666,8.0129598710445,8.10895460960058
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.45531727146315,9.98040688873219,9.21786208009767
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83967852315931,10.0038189850181,9.42174875408871
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.64517264248975,9.39141944520659,9.01829604384817
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.91165032150674,9.89479632733464,9.40322332442069
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.60772892774846,9.89880566042265,9.25326729408555
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75138552269481,8.46299353870095,8.60718953069788
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.79048135171349,10.5297325674228,10.1601069595681
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.45282752954141,10.6160077193788,10.0344176244601
