"","Unnamed..0","tissue","endometriosis","severity","p218090_s_at","p229694_at","WDR11"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0256178755106,7.72738683182049,8.87650235366555
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74614035165363,7.60587793155744,8.17600914160553
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.67145539340531,7.78709844968769,8.2292769215465
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.50982513217687,7.85217862211142,8.68100187714414
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.56175160434209,7.92627171828776,8.74401166131493
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.99591882110878,7.4078296432293,8.70187423216904
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49955507738606,8.34445846061807,7.92200676900207
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.15295118781276,9.22648221552636,9.18971670166956
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.61250565820518,9.47376198871616,9.54313382346067
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.87709655538708,7.42185705991197,8.64947680764952
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.57973459059483,8.13089439666382,8.85531449362933
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.003212460707,8.00099633915296,9.00210439992998
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.96351140350592,8.75480520308409,8.859158303295
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.77186490603935,8.92420466936839,9.34803478770387
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.85933417197917,9.91755477288481,9.88844447243199
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78441827860556,9.86790269170717,9.82616048515636
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1607708672865,10.0315627926347,10.0961668299606
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.56445400281466,8.4190647310253,8.99175936691998
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.84008156489188,8.41017077349182,9.12512616919185
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.2973791304127,9.02228672640105,8.65983292840687
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.19506370298083,7.49833433868778,7.84669902083431
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00667819519561,6.86640652569535,7.43654236044548
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.37269622097422,7.78068835282825,8.07669228690123
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.72758519458143,5.6866270213596,6.70710610797051
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.70290991328763,7.78278966235563,7.74284978782163
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24149967427158,8.17384452167886,7.70767209797522
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21664343664056,5.3930028359975,6.30482313631903
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.56159916608368,7.41675851223557,7.98917883915962
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.4889603493583,8.37875435490326,8.43385735213078
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.43978963286938,6.92255318770016,7.18117141028477
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.17268565605694,6.42414326266021,6.79841445935858
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.40016956036875,7.76976272289559,8.08496614163217
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.96768960021204,5.91063540904771,5.93916250462988
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.66022664133783,6.30620570685361,6.48321617409572
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.97341331565727,7.69175899161212,8.8325861536347
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40493902072249,7.73298969475115,8.06896435773682
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.0369753885575,8.53161253557092,8.28429396206421
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.75655931576018,7.64263055847283,8.1995949371165
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.01350749116391,7.71134058954713,7.86242404035552
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.60661267176955,7.71134058954713,7.65897663065834
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.86390713415206,8.33750075496255,8.6007039445573
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.90657950402061,5.37656983443132,6.14157466922597
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.94774632278702,6.84881049985046,7.39827841131874
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.20679928668167,7.77921058409155,8.49300493538661
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.74104881133053,6.25189560647645,6.99647220890349
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.88493142071641,8.19557967070023,8.54025554570832
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63263360273261,5.6866270213596,6.6596303120461
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.56541384005952,7.23558315924373,7.90049849965163
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.69831271977862,8.18571480967089,7.94201376472475
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.16684457741925,7.79225672060117,7.47955064901021
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.19799627318427,7.1636178865816,7.18080707988293
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70419612038487,6.9819349191367,7.34306551976078
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.41100666345542,7.2643229310658,7.83766479726061
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.7915261702703,8.50637947963751,8.14895282495391
