"","Unnamed..0","tissue","endometriosis","severity","p201124_at","p214021_x_at","ITGB5"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.65730829126036,2.34833664359377,3.50282246742707
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.17190461163562,2.3578162554462,3.76486043354091
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.71084278280306,2.23602791534862,3.97343534907584
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78785963310576,2.42927768530417,4.10856865920497
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.04869157954986,3.30166766683465,4.17517962319226
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.9501106934762,2.3406494624141,4.14538007794515
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.55841470074931,2.34833664359377,3.95337567217154
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.44464279140042,3.57408062847442,4.50936170993742
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.83050334159859,2.23602791534862,4.0332656284736
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.40370020749205,2.34833664359377,3.37601842554291
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.67466073972017,2.4094345893719,4.04204766454603
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.55076074436247,2.78026705308008,4.16551389872127
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.94867725116774,2.23602791534862,3.09235258325818
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17073723348305,2.3982119601607,4.28447459682187
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.61574122830934,2.23602791534862,3.92588457182898
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.28540676249507,2.34833664359377,3.81687170304442
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.03884553779109,2.34833664359377,4.19359109069243
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.75903736735635,2.30945897740503,3.53424817238069
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.80681091689179,2.34833664359377,3.57757378024278
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.60963037299748,6.10806147089073,5.85884592194411
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.38049030898964,4.855622375035,5.61805634201232
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.70411544694839,6.16346608781536,5.93379076738188
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50451836205158,6.38809587391928,5.44630711798543
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.59457474571177,5.38100186649185,5.48778830610181
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.79118972646723,5.57266500692949,5.68192736669836
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.43565535599965,4.54470001164761,4.49017768382363
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.23459551170577,4.74913359498357,4.99186455334467
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.16312077812404,5.01935344608328,5.59123711210366
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.69360678183833,4.57569275260677,5.13464976722255
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.2330514399277,5.59847024583409,5.91576084288089
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.01966117787949,3.6834151613426,4.35153816961104
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.45197887422044,5.5131804168496,5.98257964553502
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.7170953972879,4.65687946957188,4.68698743342989
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.17674947899472,4.54470001164761,4.86072474532117
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.95916770307502,3.80969248359165,4.88443009333333
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.40724438333173,5.32070115785102,5.36397277059138
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.84043725081749,6.59457854441437,6.21750789761593
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.31888277777622,4.84518127290346,5.58203202533984
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.00847006597939,6.67998897449176,6.34422952023557
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.54110058540415,4.74913359498357,5.14511709019386
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.43880168282668,5.83045407544895,6.13462787913782
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.71112651625989,7.06820368798165,6.88966510212077
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.9225034220419,6.55717554895162,6.23983948549676
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.65138655136656,5.25699237011129,5.95418946073893
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.89279726403221,5.02209948175768,5.45744837289494
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.24635290810947,6.16560795771063,6.20598043291005
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.25473426137592,5.32242319748054,5.28857872942823
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.55076074436247,5.61786597709565,5.58431336072906
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.79145343219805,5.72171110310695,5.2565822676525
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.66432196583719,4.54470001164761,4.6045109887424
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.70438633088026,3.90479285383551,4.30458959235788
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.92985437288534,5.18488803902826,5.5573712059568
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.48394495362217,5.90538949572898,6.19466722467557
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.81777283654256,4.93578993751962,5.37678138703109
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07203388935972,6.50378535875773,6.78790962405873
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.46299821683426,4.93813762869968,5.70056792276697
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.91156179678628,4.74913359498357,5.33034769588492
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.57765172862663,5.08715750282376,5.33240461572519
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.21696990414861,5.04136196686704,5.62916593550782
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.79613766523753,4.49585185199136,5.14599475861444
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.52315764187311,4.68075843496006,5.10195803841659
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.50920535199518,5.77749842926728,6.14335189063123
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.03341976934232,5.18787726846405,5.61064851890318
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24089728379159,6.61929972601213,6.93009850490186
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.60331277627754,3.48868473869667,4.54599875748711
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.60092134505128,4.71783032876774,5.65937583690951
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.59383123319523,5.23958886541015,5.91671004930269
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.50413402497445,7.07816926551907,7.29115164524676
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18606738545668,5.12650349029345,6.15628543787506
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40650387602041,4.73423457487176,6.07036922544608
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24600788172914,5.51991808056794,6.88296298114854
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90078643401262,4.31973805418881,5.61026224410072
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59352893762305,4.86279589698716,6.22816241730511
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42033274917379,4.80183618072236,6.11108446494807
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5010057603791,4.8472045535863,6.1741051569827
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94885291403906,4.59866448904929,5.77375870154417
