"","Unnamed..0","tissue","endometriosis","severity","p202292_x_at","p215566_x_at","p215568_x_at","p216606_x_at","LYPLA2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.14495932027443,6.49555141996043,5.27708772384155,7.60249098647567,6.88002236263802
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.54808604803244,6.27035009746934,5.27191678641093,7.16426058757247,6.56365337987129
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.84279609326795,6.09717588198445,5.28101936359046,7.59867146891317,6.70491570193901
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.08227078893114,7.11480208443835,5.89919676871361,8.16849438664642,7.31619100718238
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.27298656484953,6.11097179101338,4.72413470172953,7.44615282119585,6.38856146969707
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46868145204581,7.53270068586835,6.00256561818451,8.21818257833384,7.55553258360813
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.13578635901072,7.14482985727557,5.4957527483326,7.90857876791322,7.17123693313303
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.13076810204717,6.4904031182284,5.67460350207278,7.12080992414856,6.85414616162423
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78616915929329,6.37192418853048,5.15136854764527,7.3837453827219,6.67330181954773
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43724587468694,6.66542968721841,5.79993896814871,7.61167581957181,7.12857258740647
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.24688160781746,7.21467234763884,5.81857094517857,7.56302814743704,7.21078826201798
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.46527658422355,7.14421315195483,5.84671525143995,7.95166793477918,7.35196823059938
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28252607437327,6.9898203216369,5.90337296531809,7.58359420567826,7.18982839175163
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.20819894364502,7.08624442451813,5.7608679780881,7.79630164878117,7.2129032487581
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97626717241945,6.77954999354998,5.46978339813583,7.35462599895868,6.89505664076598
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.40609195631091,6.97258761778991,5.84381342313545,8.22328427216418,7.36144431735011
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54218620198907,6.49555141996043,5.84671525143995,7.88720824229744,7.19291527892172
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.67913077487227,7.40380455258717,6.09869125044232,7.90126627279647,7.52072321267456
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04292512644689,6.63107822982869,5.62781964787045,7.79047471562242,7.02307442994211
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.95156415630458,9.3440306701077,7.51726255008921,9.65749032277233,9.11758692481845
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.69293491766931,8.81380192520464,6.85373732599631,9.2054001835686,8.64146858810972
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.92675940938397,8.87688149742386,7.25452170242948,9.55341060887559,8.90289330452823
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2958031211785,9.37810577561595,7.70738772125989,10.2866786575886,9.41699381891073
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2717698448077,9.54331493010837,7.62311365146725,9.70578478250647,9.28599580222245
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2185585434811,9.4083455195803,7.39953603199856,9.40497333250248,9.10785335689061
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0584324277757,9.62090365000351,8.01932993287813,10.1408994336905,9.45989136108696
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3745225962332,9.66275584179231,7.76987066460242,10.4863605924039,9.57337742375796
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.52027222754958,9.14823036653527,7.08767810859139,9.17439261574187,8.73264332960453
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.30504044580729,7.99247301354879,6.54380038975616,9.06955001054318,8.22771596491386
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1654323504718,9.64119078230841,7.39619344926481,10.0647041319251,9.31688017849253
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4794756614406,9.93910340906065,8.39796315765107,10.4927528454081,9.82732376839011
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.76114226844227,9.04763233722556,6.75000008749569,9.36074356564227,8.72987956470145
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7686270798281,9.79871637587505,8.05459900800063,10.4552357235515,9.76929454681382
