"","Unnamed..0","tissue","endometriosis","severity","p218972_at","p224849_at","p232323_s_at","TTC17"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25155540468382,9.65235969974128,7.14499918627097,8.34963809689869
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.80167895920072,8.7317079330302,6.70309863529374,7.74549517584155
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.21487749892968,8.94545073187759,5.81173493748662,7.6573543894313
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06405442139821,9.57352208051684,7.15393168490623,8.26383606227376
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.03971019174612,9.16581404846556,7.30133596676581,8.16895340232583
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60486625993387,9.2441154010592,7.44263589560829,8.43053918553379
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.82379505067014,8.64482004168122,6.42062625648802,7.62974711627979
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.45996449366704,9.59501376495131,7.17943191593621,8.07813672485152
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.23991380686761,9.50684119057127,7.42702741107932,8.3912608028394
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63884005914207,8.94159086529859,6.53039203070038,8.03694098504701
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.57710991157081,8.68846970145814,6.03164693715715,7.43240885006203
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.75260671145448,9.15937711407934,6.8307083977918,7.91423074110854
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.39838354244387,9.72986341277526,8.27381190897286,8.800686288064
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.33534873244991,9.44207087275644,6.71436162397005,7.8305937430588
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.86924941192492,9.65349334297802,7.26143767230357,8.2613934757355
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.23032072007754,9.76320074202669,6.73960317748375,8.24437487986266
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.29348997071724,9.70921828081645,6.60242298343204,8.20171041165524
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35046908736288,8.97757302066669,7.19447085642059,8.17417098815005
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.01440984884272,8.75112252494286,6.34794636598626,7.70449291325728
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.72497196426547,8.01998771977374,7.96050543042871,7.56848837148931
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.74556086551084,8.40140507854849,7.86073388521608,7.3358999430918
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.84307161458197,7.24684050810945,6.18445257179316,6.75812156482819
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78207566357248,8.39929827114758,10.0597703744538,8.74704810305795
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97391777390957,7.51217983519308,5.94498187048486,6.47702649319584
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.20657725723446,7.00317940956916,7.99510450883846,7.06828705854736
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.00294787516107,6.84165236278247,7.48930554488748,6.11130192761034
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.07165239620126,6.15509242043244,7.36633756235025,5.86436079299465
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.33812114812797,8.5022989338375,8.53534299455372,8.12525435883973
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.65651234305239,8.37341952384109,8.74049352538144,7.92347513075831
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.67632946526404,6.88160409771857,6.89053919767588,6.1494909202195
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.18002204178861,8.1930694940645,8.80263456603951,7.72524203396421
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.29715455319829,8.06195606672611,8.10807619051132,7.48906227014524
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.93376650826738,6.05049314518859,7.63205238173575,6.20543734506391
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.77883091962313,6.81286629691793,7.57182561927671,6.38784094527259
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.52924512093388,9.31554692817861,8.91020041262532,8.91833082057927
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.99979848812985,6.95298203226965,6.55139178459314,6.83472410166421
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.61776315828377,7.55605704360511,8.99084828165805,7.38822282784898
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.92097089764415,9.13894494542808,8.54023770837989,8.53338451715071
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.09147094992412,7.87149098847971,7.9935014260956,6.98548778816648
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.17829207747056,6.14850131712817,8.56319958820958,6.96333099426944
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.83146496461555,8.20690617377237,9.37853954338141,8.13897022725644
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.52079967399974,7.16330322363282,6.15400328027816,5.94603539263691
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.14914606429087,7.49218491495105,7.7213305584038,6.78755384588191
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32508063569241,8.87402937724593,9.24009941165227,8.47973647486354
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74938480654816,6.99741772429126,6.73453910609683,6.49378054564542
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.93532034043759,8.64325858601445,8.86631302806652,7.81496398483952
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.319957298606,6.93620026603597,5.83356491465794,5.69657415976664
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.16459175589235,7.72334680096366,8.9494193284156,7.61245262842387
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64416251779903,7.49761846808959,8.47481844777217,7.53886647788693
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.87901913748963,6.81803918717724,8.06457034025746,6.25387622164144
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.40026418436065,6.41315775016922,8.08060789430429,6.29800994294472
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.82000175225681,7.0044800066145,7.43935503734673,6.75461226540601
