"","Unnamed..0","tissue","endometriosis","severity","p201590_x_at","p210427_x_at","p213503_x_at","ANXA2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.9470349887491,13.1453161230915,12.8803789089033,12.9909100069146
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.4361061140777,13.4412936324836,13.3286923127375,13.4020306864329
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.2107470422578,13.4284744474189,13.0790929574553,13.239438149044
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.7201560559326,14.7658573104685,14.669389692201,14.7184676862007
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3224916395293,12.4186971377971,12.1446367149756,12.2952751641007
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.7628750918431,14.7874404617652,14.6877370702693,14.7460175412925
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.5360530608637,14.6528243830507,14.487828697299,14.5589020470711
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.2073770363604,13.1500134806932,13.032275075548,13.1298885308672
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0878838673475,13.0145678202754,12.9122456494375,13.0048991123535
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.2238449736783,14.435836611063,14.1449338439552,14.2682051428988
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.2384662044215,13.2023513371917,13.0898048629107,13.1768741348413
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.3731323991506,13.2966859095253,13.0487332829325,13.2395171972028
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.3796678509357,14.4962043539107,14.1961594389226,14.3573438812563
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.8850939721941,12.8326147942675,12.8095389792832,12.8424159152483
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.2366937209155,13.2336237872192,13.0754841102829,13.1819338728059
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.7984719236317,14.8349119671792,14.8083556394074,14.8139131767394
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.8548391389518,14.9538813852396,14.8432186555071,14.8839797265662
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.4399692836692,14.5413839007629,14.3224377005534,14.4345969616618
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.4058977471423,14.3988081783415,14.3960419545156,14.4002492933331
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.5903653472713,13.6528172869609,13.59610714128,13.6130965918374
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.360946153561,12.351904185229,12.2749855865543,12.3292786417814
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.4436206728134,13.4713339882177,13.4149011572637,13.4432852727649
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7529178397737,12.7817024599146,12.6490258614437,12.7278820537107
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0661965641677,13.1030798674637,12.9973923109207,13.0555562475174
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.5288176648885,12.5488975876983,12.5362908119839,12.5380020215236
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1112203033968,10.0426391104134,10.1378276119506,10.0972290085869
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9650326231053,10.8392655780893,10.9944225647234,10.9329069219727
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.2506919705209,12.2570921035747,12.175543860045,12.2277759780469
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2118187365194,12.2513010644862,12.2215293437716,12.2282163815924
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9285356684868,11.0579986462168,10.836672471564,10.9410689287559
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2529912933697,11.1561543142769,11.2106972278713,11.206614278506
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.1172160729616,12.0723146009525,12.0601026976383,12.0832111238508
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4509494554433,10.2221063456386,10.4459738691718,10.3730098900846
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.01837092223,10.9656402050594,10.9137966044391,10.9659359105762
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.3254624070056,13.3510765187412,13.3040480613378,13.3268623290282
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.048344071278,13.0400224602935,12.9666261653153,13.0183308989623
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8482398268153,10.8087509824051,10.7396103413824,10.7988670502009
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.5673611445349,13.5483506955475,13.5649009194043,13.5602042531622
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5231481407238,11.5036180560608,11.5531184496556,11.5266282154801
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.8663392854821,12.9076959279828,12.8569321407396,12.8769891180682
