"","Unnamed..0","tissue","endometriosis","severity","p202723_s_at","p202724_s_at","FOXO1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99610244608517,10.1619939673805,8.57904820673284
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.73867980264638,9.13168092835141,7.43518036549889
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.9847297228281,11.1594378656301,9.0720837942291
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18824346534173,12.056175354998,10.1222094101699
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.1956289599059,9.30633513836882,6.75098204913736
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19925606037234,12.2237343742076,10.21149521729
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.87164039188712,11.9774347232397,9.42453755756341
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.87957479231831,11.075754765874,8.97766477909616
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.13207185770777,9.42203003075297,6.77705094423037
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.2835307020458,12.7193223296149,10.5014265158303
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.43811012044298,9.53658187848517,6.98734599946408
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.68603998801877,10.4082067905381,8.04712338927844
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.54100927356369,12.3888078505755,10.9649085620696
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.72814247847029,9.96337860408697,6.84576054127863
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.72814247847029,9.69967243113338,6.71390745480183
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00925447420559,12.5295820910325,9.76941828261904
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96910863762801,13.1844789113616,10.0767937744948
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.62642272504712,13.1942940610803,10.9103583930637
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.75084752801546,11.8923027700467,9.82157514903108
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1229534039698,10.5117166870153,10.8173350454926
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.73132329867396,8.19669849948308,8.46401089907852
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.5952490258896,10.6252290828874,11.1102390543885
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3271736012237,10.0145460208008,10.6708598110122
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.777191764514,10.7754242826968,11.2763080236054
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9392580115832,9.34126824112376,10.1402631263535
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0094822241013,8.98784171247818,9.49866196828974
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00925447420559,6.49996379550698,6.75460913485628
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.4318235184132,7.97710432668643,8.20446392254981
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7586178954236,9.55638791670622,10.1575029060649
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.86736366405316,7.39603483454456,8.13169924929886
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.23391446416953,7.71401555184523,8.47396500800738
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.09344675908624,8.38103109062581,8.73723892485602
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.71473653021854,6.33439722059539,7.02456687540696
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.0200905887638,7.35973803525645,7.68991431201013
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7061238166986,11.16920074071,10.9376622787043
