"","Unnamed..0","tissue","endometriosis","severity","p79005_at","p227518_at","p229410_at","p235035_at","SLC35E1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.33393754109118,5.86848518950716,6.34248560843306,7.50741054920773,6.26307972205978
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40537643997881,5.48377116359616,6.6008842458102,6.86082100504493,6.33771321360753
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.26864860893249,4.60087310726957,5.83095887516081,7.01072337144899,5.67780099070297
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22195889450957,5.76984084712631,7.44044197264903,7.5790959784541,6.50283442318475
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.26865114549268,5.47422207106511,6.59589228585077,6.86887447654969,6.30190999473956
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.23379893695593,6.47308518381611,6.67512048139458,7.75902774674077,6.53525808722685
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.58172781844811,5.76348215471868,6.52162604632768,7.29362473608864,6.29011518889578
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.65389004557417,5.25953225234892,6.84233534830471,7.29361352041771,6.26234279166138
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22623030251527,5.18268927061614,6.62001649505468,7.29900532612794,6.08198534857851
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.19415042003993,5.58619114209326,6.86912915360368,6.9317165897784,6.14529682637882
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.76405283297422,4.98504691177272,6.16250608533565,7.67054346065544,6.14553732268451
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.47383783236557,5.69102373377615,7.20706107820272,7.83488051887989,6.55170079080608
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91809666139318,5.81861118475049,5.89073909338889,6.86887447654969,5.87408035402056
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.3921257834604,5.21329044309799,6.79102840018838,7.85759882794537,6.31351086367304
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.68255591125347,5.63901623246695,7.5258740651809,7.3438415156518,6.54782193113828
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.24295605936249,5.77795316649612,6.98598530713257,7.28306465985408,6.32248979821131
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.40214067047975,5.84502423988136,6.87982047110816,7.26029559603186,6.34682024437528
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80931048333844,6.45565548367859,7.10641646101605,8.04230036157234,6.85342069740135
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.40920312378312,6.2420769040923,6.72481159916274,7.90503762385304,6.5702823127228
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.51924776035454,7.2870703676831,8.71901973085471,8.12879549184338,7.66353333768393
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.65010651780177,7.63718556505775,8.94447674129836,8.47404057473147,8.17645234972234
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.80149733595451,7.87921507347756,9.22452002656023,8.87708002793575,8.44557811598201
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.69069518969769,7.8971180443563,9.29593748705954,9.59701180915019,8.62019063256593
