"","Unnamed..0","tissue","endometriosis","severity","p210762_s_at","p220512_at","p224822_at","DLC1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20020117125134,5.23591562566595,7.87607746340031,7.1040647534392
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87875985376433,5.1954854590677,7.51992345936067,6.86472292406423
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.26816115715965,6.08686071412229,9.00595662158378,8.12032616428857
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.77089983525431,4.48941365493362,7.0824700127476,6.44759450097851
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20554707568723,5.47113734511201,8.01928010318976,7.231988174663
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25619592429612,5.01480612113301,7.63945313732864,6.97015172758592
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44344916833105,4.95979060980343,6.42635311640963,6.27653096484804
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.83455090580801,7.63127148577896,9.4133749188848,8.95973243682392
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17676555807173,6.54769525483795,8.19776109321217,7.97407396870728
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.28190307235273,2.85310457601881,5.9264545606113,5.35382073632761
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.43736514988918,7.15140369965713,8.001837290255,7.86353537993377
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.35019746258727,7.38297691213992,8.65349866415403,8.46222434629374
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42959724116284,6.77096623753876,8.01726313690936,7.40594220520365
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1047917213446,6.52381911979967,9.47234936893399,8.70032007002609
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.96256593843827,6.288845308279,7.92438973883375,7.72526699518367
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3359000205379,5.58666833178833,7.4518226574106,7.12479700324561
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.48226116889681,4.74042685165456,7.85136907887619,7.02468569980919
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59346287738993,4.9400933890585,6.7990783991512,6.44421155519988
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.99869885418471,5.06346492581406,7.87151200618684,6.97789192872854
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.44138416847183,5.58976142701875,6.24718289895835,6.42610949814964
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.10187265234792,5.57685889684921,6.8894309236173,6.85605415760481
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.38168253455236,3.57035703346046,6.0878377025271,5.67995909017997
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.69312312496071,6.19773581940393,7.69212572702198,7.52766155712887
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61800659185424,3.70568689374697,6.37021055449002,5.56463468003041
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.0081739113006,5.03589053929687,5.04814554405612,5.6974033315512
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.17476666063698,5.09008755938228,3.70562553038532,4.65682658346819
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.56648573027874,5.58666833178833,5.68888820077178,5.61401408761295
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.63934726094582,6.1730261639044,7.05718133376977,7.28985158620666
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.94400558159712,5.94213501618557,3.85890184867065,5.58168081548445
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.35671833682598,5.57120946477479,6.02574918159989,6.31789232773355
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.42925775185514,4.93867466146294,3.83736046461907,5.40176429264572
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.49265811995826,5.84636448557889,6.84370248219876,7.06090836257864
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.08143988975793,5.37825730594935,4.56812445198145,5.34260721589624
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.35538655646784,4.48743253075607,3.72907942060404,4.85729950260932
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43869339275425,4.39478588509435,7.76742194158631,6.86696707314497
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.1541619088898,4.51350841825133,5.6423752838026,5.77001520364791
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.66518590781589,7.58375869890183,6.8997260708441,7.38289022585394
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.56199438941864,5.75516371552147,7.77485758544478,7.3640052301283
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.1496830629393,6.8262678729522,6.95053727468308,6.97549607019153
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.54822527581929,5.68373125696298,5.58696585600366,5.93964079626198
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.36114042904506,6.729841884895,7.89523338246837,7.99540523213614
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.19098954349363,5.21894318962103,7.57565640500696,6.99519637937387
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.86124964949118,5.58666833178833,3.8626835153641,5.43686716554787
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.83868117685561,6.33536982137554,8.64717409374463,8.27374169732526
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.35112990941275,4.39397936958656,4.74719499636248,5.49743475845393
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.37933875793229,6.84526024950731,7.02517573108109,7.08325824617356
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.01829936235793,4.76390493317168,5.06659973042446,5.28293467531802
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.65964690849139,5.67437219340229,7.18367858793753,6.83923256327707
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.63727777327058,5.73667404224422,5.20318304173298,5.85904495241593
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.75859152071702,5.1329369832208,3.70562553038532,5.19905134477438
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85800392688154,4.82245078335894,4.98105531669117,5.22050334231055
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.42504844920321,4.27844341170415,6.20812758901279,5.63720648330672
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.85492036694455,6.12538814362516,5.76966276061171,6.24999042372714
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.01954481347591,5.11622911205673,4.51092994856458,5.54890129136574
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.20720471064293,6.31581966491742,7.02517229408392,7.18273222321476
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.11338695301483,5.58666833178833,7.70291044947806,7.13432191142707
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.390841216713,6.14326784732568,7.02180739072924,6.85197215158931
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.70372561348648,4.2057001853825,7.6629907084865,6.85747216911849
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.92615328066918,4.56603435787672,7.5980369172206,6.69674151858883
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06599723851068,6.16120062794968,7.03827496459305,7.08849094368447
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.9227169284211,5.58666833178833,7.07084020388665,6.86007515469869
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02867439399781,3.23038683658966,8.09512243082486,6.45139455380411
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56769816916882,5.21464436932465,7.26168006184407,6.68134086677918
