"","Unnamed..0","tissue","endometriosis","severity","p34408_at","p204217_s_at","RTN2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.57743714571087,4.61452698361658,5.59598206466372
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37862315652173,4.24603866027471,5.31233090839822
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.12033054826415,4.27460574861118,5.19746814843766
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99199901666135,4.20891854024965,5.1004587784555
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.9197611807018,4.96575371020545,5.94275744545362
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91344225258856,4.31733931563038,5.11539078410947
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37668367707796,4.60085401890646,5.48876884799221
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.9410616242767,4.33631541700102,5.63868852063886
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32616856461751,4.89300139145305,6.10958497803528
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71778251780033,4.46323222746924,5.59050737263479
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44466439135612,4.06033979917755,5.25250209526684
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.83804500140657,4.08609820757322,5.46207160448989
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.51017476357087,4.05797532486785,5.28407504421936
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.49856166456168,4.27327379206499,5.38591772831334
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0467554490371,4.46323222746924,5.75499383825317
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.57129348974641,4.55034794845356,5.56082071909998
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.44466439135612,4.47759776339439,5.46113107737525
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.9819824901493,4.06033979917755,5.02116114466343
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.08113301355294,4.06033979917755,5.07073640636524
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.35743129415759,6.6744441795639,7.51593773686075
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.74724258918104,4.85653524959098,6.30188891938601
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.57641093813807,6.70246535201933,7.6394381450787
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35412362297314,7.18350386471029,7.76881374384172
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.33625770981225,6.82191406825373,7.57908588903299
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.27998972807039,7.1393957882374,7.7096927581539
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.79260660989712,6.88924279236717,7.84092470113215
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0850427103781,8.14274182951994,9.11389226994902
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.055631012642,6.33849854243682,7.19706477753941
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04115979773385,6.43157961021363,7.23636970397374
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.91996771626295,8.58141244706163,9.25069008166229
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.45079222688855,6.50087744747746,7.47583483718301
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.85444662712238,6.51980320969785,7.18712491841011
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0322264838131,9.2874713562559,9.6598489200345
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.37286271296403,8.25770758426742,8.81528514861573
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21023483807506,4.05797532486785,5.63410508147146
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.78853832808964,5.4196291920781,7.10408376008387
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.77900107974833,7.45769625421041,8.61834866697937
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00704037708447,5.01519612753395,6.51111825230921
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.84775755108043,6.83567102857308,7.84171428982676
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.46004205562729,7.03667665334683,7.74835935448706
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.01268286329802,6.25739270302068,7.13503778315935
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.52337219583529,8.12261779916977,8.82299499750253
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83083106875845,5.83804540195015,7.3344382353543
