"","Unnamed..0","tissue","endometriosis","severity","p1563051_at","p201800_s_at","OSBP"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28184849835212,8.73309126597416,6.50746988216314
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50524644671225,8.76055976226752,6.63290310448989
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.83657713591576,8.09426859203349,5.96542286397463
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.11120530007103,8.86109719137715,6.48615124572409
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.83657713591576,8.01501176017872,5.92579444804724
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.11120530007103,8.77240628560513,6.44180579283808
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.41886768109853,9.01049080864248,6.7146792448705
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.2932634780074,8.46500228716539,6.8791328825864
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.37934348799745,8.58727256502385,6.98330802651065
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.24408676957763,8.46312342833347,6.35360509895555
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.53453166119636,8.05926853199938,6.29690009659787
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.3848180684809,7.61578099891786,6.50029953369938
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91349290936144,8.01808360482779,6.96578825709462
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.05125669900129,8.84158534558097,6.44642102229113
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.73318028099868,8.63120829026948,6.68219428563408
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.26897464320073,8.89582241171041,6.58239852745557
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.11302473975195,9.28866170397326,7.2008432218626
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.67065537913304,8.43100305896838,6.55082921905071
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91518428492968,8.82971652304676,6.87245040398822
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.04727651335005,8.02396437501851,7.03562044418428
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.30990626884,8.03098920197007,6.67044773540504
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.39819898192613,7.6764107992692,7.03730489059766
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.86928224460336,7.0951216194913,6.48220193204733
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.12980893600154,7.74953169563404,6.43967031581779
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64104053176174,7.50224473051098,7.07164263113636
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.29447654122098,7.41611671982584,7.35529663052341
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.96426939758932,7.11651535499265,6.04039237629098
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.05965080820773,7.99541125238988,7.0275310302988
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.22803073337371,7.76983803052361,6.99893438194866
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.79822901326256,7.73372903606793,7.26597902466525
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.31434753570006,8.24174895242866,7.27804824406436
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.43102416116692,7.77261327899372,7.10181872008032
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.86224923182678,6.56615390369437,6.21420156776058
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.00858778155783,6.78033469300355,5.89446123728069
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.87301310107394,9.24602977304011,7.55952143705703
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.5447677182515,7.97713398295715,6.76095085060432
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.40752097632233,7.12416231601782,6.76584164617008
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.19716259307419,8.12695734184017,7.16205996745718
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.62209386547313,7.18662954802642,6.40436170674977
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.26433883221299,7.67414576980403,6.96924230100851
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.12652213704671,8.38830574432816,7.75741394068744
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.729250527926,7.31026441275881,6.51975747034241
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.674841755355,7.33017217870933,6.50250696703216
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.43367970651799,7.99241008626693,7.71304489639246
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.98839966132375,7.64785799270961,6.81812882701668
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.34832969307217,7.23935130650968,6.29384049979092
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.67117003492837,6.8118120934771,5.74149106420273
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.92301915219033,7.44894114917173,6.68598015068103
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.76030844734697,7.38118124596513,6.57074484665605
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.12980893600154,6.61302202914599,5.87141548257376
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.12980893600154,6.76876905249706,5.9492889942493
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.04881381186165,7.83027153170738,6.43954267178452
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.26202748682858,7.3737336804224,6.31788058362549
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.13551094828489,7.07248828420892,6.60399961624691
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.13109114606156,7.9575559300371,7.04432353804933
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.12980893600154,8.25414864518883,6.69197879059518
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.37692575966399,7.62149653148825,5.99921114557612
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.39446232089179,8.47732614315979,6.93589423202579
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.96690873348855,8.52248150953061,7.24469512150958
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.87840156842955,8.08774354607224,6.48307255725089
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.18818984418527,7.70450078661309,6.44634531539918
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.56513566803509,8.6767323222537,6.6209339951444
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.10017346115898,8.07517930060262,7.0876763808808
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.35430472833642,8.30785168278813,6.83107820556227
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.14542684998213,8.44064056047944,7.29303370523079
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.59439139551777,8.06436617065893,6.82937878308835
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.83657713591576,7.80429673838335,5.82043693714956
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.49336468162573,8.39312371726616,6.44324419944595
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11120530007103,8.6918704670996,6.40153788358531
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68852138558589,8.74884316772304,7.21868227665446
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.0852947505633,8.71299855460291,6.3991466525831
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.96709362971244,9.0161322754133,6.99161295256287
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.07266987041787,8.6096562318529,6.84116305113539
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72319884603555,8.5778068434855,7.15050284476053
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.79770278833755,8.90102096683694,6.84936187758725
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84728446533985,9.0688954867838,6.95808997606183
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.68989900103293,8.87697119561526,6.78343509832409
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.86593720228397,9.08300848938201,5.97447284583299
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11120530007103,8.63496259995236,6.3730839500117
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31374166707403,9.0568401045377,7.18529088580587
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.12057342465448,8.73520773591511,6.42789058028479
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11120530007103,8.57676764348271,6.34398647177687
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47032273101686,8.31370653734802,6.89201463418244
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.25103239115244,8.5431989775617,6.39711568435707
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41116915345705,8.06012404942646,6.23564660144175
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.580934194601,7.84706571650267,6.71399995555184
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68722947083843,7.51590084284109,6.60156515683976
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16199483330411,8.18058839751155,7.17129161540783
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12980893600154,7.64156346180342,6.38568619890248
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.48258316777231,7.11311917907709,6.2978511734247
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67580421337318,8.23975609573311,6.95778015455315
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04837433198067,7.8925973856234,7.47048585880204
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03926237919207,7.1294182987008,6.58434033894643
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03208766846062,8.55684221729172,7.79446494287617
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.10606357607809,7.58329062161568,6.84467709884689
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67825951770549,7.67199321957697,7.17512636864123
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18396549630207,8.26313626028754,7.22355087829481
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70246244999815,8.35842162518677,8.03044203759246
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91780628325878,7.18159069416772,7.54969848871325
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72663161863192,8.03694243139329,6.88178702501261
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.63177280116964,7.79831750185868,7.21504515151416
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78008228500899,7.88887669855563,7.33447949178231
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11341853249059,8.0321200607012,7.57276929659589
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.96089917927227,7.59615290802353,6.7785260436479
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82890391351734,8.19041879114924,7.00966135233329
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38034074153678,8.1501665175386,7.76525362953769
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29673681202109,8.3385706395391,7.31765372578009
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8996920487181,7.73883804160703,7.81926504516256
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45774274947513,7.98963802165234,7.22369038556374
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49503282300057,7.47041534840438,6.98272408570248
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.60627408877135,7.55822795648143,6.08225102262639
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87937687660424,8.24350322192867,7.06144004926646
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83208136508465,8.83325738874878,7.33266937691672
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.12980893600154,9.24596570368012,7.18788731984083
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.83349077027214,8.51000881516406,6.6717497927181
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.26998926916627,9.31827008209203,7.29412967562915
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.12980893600154,8.67519821511146,6.9025035755565
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98562268476214,8.5654954523045,6.77555906853332
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11120530007103,8.03058896039648,6.07089713023375
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.20242881806277,8.5492283930855,6.37582860557414
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.35444202758897,7.76215921725871,7.05830062242384
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.37785719004767,8.64433971864196,8.01109845434481
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.13726702361423,8.95701825727131,8.04714264044277
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.43110748229579,9.08680874897034,7.75895811563306
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.44001046318982,8.53118513724838,7.9855978002191
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.6207511598336,8.83099038090581,7.7258707703697
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.90196051203233,8.5736430238915,7.73780176796191
