"","Unnamed..0","tissue","endometriosis","severity","p207515_s_at","p209317_at","POLR1C"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85825688298968,8.28392103096125,7.57108895697547
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02718146694625,7.44700526127223,7.23709336410924
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21714774548362,7.59535528297997,7.4062515142318
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78754212889413,7.29920741440692,7.04337477165052
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58140714104804,8.19815222349139,7.38977968226972
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.33386703297452,7.32746478023684,6.83066590660568
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.9755093064784,6.25495964236465,6.11523447442153
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.83035114471906,7.53927758518264,7.18481436495085
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61958746871014,7.94955631371505,7.28457189121259
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.94021616449281,6.95545630805662,6.44783623627472
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.41729901972209,7.63053734007349,7.02391817989779
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.11556822562155,7.72871680198757,6.92214251380456
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22729975410968,7.13561284189277,6.18145629800122
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21800939017575,8.26210496480124,7.7400571774885
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61069894141698,7.89177749787479,7.25123821964588
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.35510903087964,7.51566265920373,6.93538584504168
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.17779352053938,7.29557349010733,6.73668350532335
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.3546276330809,7.96731905048986,7.16097334178538
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41394733254838,7.59970931029854,7.00682832142346
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.0110198583275,7.21191101229151,6.6114654353095
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.37734300061976,7.8001992391831,7.58877111990143
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.30626419475184,6.72835241125665,6.51730830300425
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.16109385634584,7.88385794488588,6.52247590061586
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09756349245951,7.86337791778294,7.48047070512122
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.01959143703129,6.1929868919903,6.10628916451079
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.12662960570306,6.84277479957193,6.48470220263749
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.66062725361503,7.1478478151481,6.40423753438156
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.18038925328647,7.43723757450966,6.80881341389806
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71180943431215,7.04750042961454,6.87965493196335
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.80209921271429,7.48336109892039,6.64273015581734
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.73299853358661,7.84891378619615,7.29095615989138
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.99126750442291,6.96951133362311,6.48038941902301
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.32228625500496,6.7883770684074,6.55533166170618
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.66793089250097,6.49190283180571,6.07991686215334
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.35813579650068,8.31615961622828,7.83714770636448
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.84242063207287,7.11128479855379,6.47685271531333
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.52946185502817,6.90023965094222,6.21485075298519
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.34208185900226,7.7841316228912,7.56310674094673
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.31976243595734,7.78735814537997,7.05356029066865
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.83658872046879,6.40411395322294,5.62035133684587
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.54482086676175,7.94502467538319,6.74492277107247
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27390271400447,6.86927206236166,6.57158738818307
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.97286138423873,6.74642323181543,5.85964230802708
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93158526407287,6.88088110108368,6.40623318257827
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74156862244005,6.48242866830113,6.11199864537059
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.93959916845955,7.91341851366521,7.42650884106238
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.64428550150196,7.86163189745084,7.2529586994764
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.5838397277129,6.95602413809968,6.26993193290629
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74419460131886,6.33531154877783,6.03975307504835
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.86650607339957,6.90977265674485,6.38813936507221
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86585279552115,7.2225358514453,6.54419432348323
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.4001624473696,6.78660040794237,6.59338142765598
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.52065621751986,7.81723835304671,7.16894728528328
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.19261194173203,7.91609994733724,7.55435594453463
