"","Unnamed..0","tissue","endometriosis","severity","p202094_at","p202095_s_at","BIRC5"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83323512135678,5.94165746797323,4.38744629466501
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.77048504218506,9.40119517298958,7.08584010758732
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.83323512135678,4.37238158826154,3.60280835480916
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,4.94573031561561,3.59087911548212
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.12062207784999,6.46927679950406,5.29494943867702
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,2.92969797348858,2.5828629444186
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.46008151216024,4.61054361018472,3.53531256117248
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.48581623323712,6.89884941033309,4.69233282178511
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.93590158967137,7.25241378947004,5.09415768957071
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83323512135678,5.4561909195655,4.14471302046114
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.83639046427055,6.67920441958256,4.75779744192655
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.83323512135678,6.18714192578505,4.51018852357091
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83639046427055,4.18161511462757,3.50900278944906
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.10387041355825,7.91311279654732,6.50849160505279
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.95808113091892,8.03795926306899,5.49802019699395
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,2.54923226275632,2.39263008905247
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,2.64011032481674,2.43806912008268
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.50793724212479,2.26785990176293,2.38789857194386
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.32168580364218,5.23754955741295,3.77961768052756
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.83323512135678,6.61560750888008,4.72442131511843
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.87404532620743,10.3464553378129,8.11025033201016
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.8406557279779,8.55570636257345,5.69818104527567
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83323512135678,6.43898609924039,4.63611061029859
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.51761056866015,8.12151644325854,6.31956350595935
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.47913797848827,6.79984887810047,4.63949342829437
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.72891311198055,10.0829842085025,7.40594866024152
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.51964695913119,9.88546077346534,7.20255386629827
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.05870170830277,9.99172240665387,8.52521205747832
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83639046427055,6.16855286579318,4.50247166503187
