"","Unnamed..0","tissue","endometriosis","severity","p211256_x_at","p215493_x_at","BTN2A1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.90942930349016,7.98411399035904,7.4467716469246
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.98124388563059,7.65174887911561,7.3164963823731
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.76430690665642,8.3343253054934,8.04931610607491
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16787056050539,8.338385028656,7.7531277945807
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.11404143660271,7.305838188655,7.20993981262886
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75585228542636,8.4459632555231,7.60090777047473
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.65864661540935,7.9410364178078,7.29984151660858
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.80810756344765,8.88795153385009,8.34802954864887
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01004214447274,7.61261848500146,7.3113303147371
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.69836775599623,8.58893656486202,7.64365216042913
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.06403736883712,7.5536905213758,7.30886394510646
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.17055900500616,8.10466445172806,7.63761172836711
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75102783016618,7.33862992947545,7.04482887982081
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.01733870958711,8.22195972131603,7.61964921545157
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67373120609848,7.5536905213758,7.11371086373714
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99572221691315,8.15940077253664,7.5775614947249
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.89116710014771,7.82949762540812,7.36033236277791
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96644507627011,7.65539351667562,7.31091929647286
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56457298899078,8.21270693362299,7.38863996130688
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.04282855467022,6.55006542517506,6.29644698992264
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.86468364348593,6.5954556187221,5.73006963110401
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.04282855467022,6.36115562105818,6.2019920878642
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.14284146427536,8.11635412512231,7.62959779469884
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75626841844202,6.77162856794622,6.26394849319412
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.57639358954449,6.35126172124997,5.96382765539723
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.68267444507906,6.12310390155138,5.90288917331522
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.67744146646773,5.30173617518286,5.4895888208253
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04282855467022,6.66036373792318,6.3515961462967
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62039251625346,7.56020311516553,7.0902978157095
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.04282855467022,6.36115562105818,6.2019920878642
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.46520295964015,5.9937902988461,5.72949662924312
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.18220559387087,6.77162856794622,6.47691708090855
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.25325359348158,5.30173617518286,5.27749488433222
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.59791185335175,5.61639784282582,5.60715484808878
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.79189570233744,7.77280423248009,7.28234996740876
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.87965482788233,6.36115562105818,6.12040522447026
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.19871342831117,6.09203194051946,5.64537268441532
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27202855281055,7.2291618187136,6.75059518576207
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.57997276808925,6.21442129387015,5.8971970309797
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.92067196286737,6.36115562105818,6.14091379196278
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.11191363142007,7.13308607697067,6.62249985419537
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.21185197530598,6.79120912231553,6.50153054881076
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04282855467022,6.7815221120342,6.41217533335221
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.65951481832334,7.25871049113796,6.95911265473065
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.71313552813362,5.49510928181429,5.10412240497396
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.11191363142007,6.77162856794622,6.44177109968314
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.83435627074108,6.36115562105818,6.09775594589963
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.34574935312607,7.4054766647693,6.87561300894768
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44576022790004,6.33073173745194,5.88824598267599
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.74869645332787,5.30173617518286,5.02521631425537
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04282855467022,5.84383308894123,5.94333082180573
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.48577766568742,5.64138532044987,5.56358149306864
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.04282855467022,6.63940079164931,6.34111467315977
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.84776094825522,6.36115562105818,6.1044582846567
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.37523155226862,7.5456496725275,6.96044061239806
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.12562773023794,6.98403118927364,6.55482945975579
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.11191363142007,6.61708100347031,6.36449731744519
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71874953796635,7.5536905213758,7.13622002967108
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81631413342554,7.61896911055521,7.21764162199038
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12455033693031,6.78840444536653,6.45647739114842
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.50073721353096,6.7754869355289,6.63811207452993
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.65951481832334,7.5536905213758,7.10660266984957
