"","Unnamed..0","tissue","endometriosis","severity","p1555815_a_at","p223205_s_at","L3MBTL2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.88418111711388,7.36264232277525,6.12341171994457
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89840050992824,6.81259301657124,5.85549676324974
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.12138223689155,8.25228303408088,6.68683263548622
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.90755389605278,7.46348547656915,6.18551968631096
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38616819450223,6.3626936079888,6.37443090124551
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.59601766517833,7.58081564314561,6.58841665416197
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.87288912420216,8.09153177379941,6.48221044900079
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.11929846625709,6.81787508460914,5.96858677543312
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.02628975621385,6.83973780266646,5.93301377944015
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.21198249384832,6.32471822573888,5.7683503597936
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.13246517774593,7.21883537836447,6.1756502780552
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.07723771784178,7.15776606393135,6.11750189088657
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.51094558225877,7.07831301685931,5.29462929955904
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.98699718152233,7.13563697011302,6.06131707581767
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.53058484508019,7.15366953525112,5.84212719016566
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.29212789263763,6.75623664026926,6.02418226645345
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.88418111711388,6.99870995233373,5.9414455347238
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09419517559581,7.29209427308301,6.19314472433941
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.27366756571191,6.438085250007,5.85587640785945
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.67170827914744,8.47188450626532,7.07179639270638
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.25647007899192,8.5299822284928,6.89322615374236
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.00480318286518,8.6664190646284,7.33561112374679
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.27994357348108,8.41925978836663,6.84960168092385
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81379444689717,8.90461610031427,7.85920527360572
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.83556810883167,8.97367199305506,7.90462005094336
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.24784948406201,8.97065900499522,7.60925424452861
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.36225955388062,8.89473415403581,6.62849685395821
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.28032314739079,8.68835607465403,7.48433961102241
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.82017878302496,8.29725097374147,6.55871487838322
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.66762751435216,8.94713824912466,7.30738288173841
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.95555409377522,9.45926726264231,8.20741067820877
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.56411550130357,8.85710887399822,7.7106121876509
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.26071302983811,9.35577544792607,7.80824423888209
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.84917898379022,8.91650203016756,7.38284050697889
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.01198047799337,7.74022216315647,6.37610132057492
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.5455334699091,8.9454889041385,7.7455111870238
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.40459624665595,8.76244335223184,7.08351979944389
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.01295272746712,7.99452307232878,6.50373789989795
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.42418791725398,8.48149939269634,6.45284365497516
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.88418111711388,8.72620512068741,6.80519311890064
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.54771875350765,8.12530016789713,5.83650946070239
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.07573816851491,8.37818008005375,7.22695912428433
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.36225955388062,8.35737355195984,6.35981655292023
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.74955561010231,7.99891071110118,6.37423316060175
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88075128761204,8.80915144174695,7.3449513646795
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.88418111711388,8.46620229604695,6.67519170658042
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.837039597906,9.16519003333163,7.50111481561881
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.36225955388062,8.48492413385288,6.42359184386675
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.17714869609507,8.66776070874446,6.92245470241977
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.88418111711388,8.83422756980695,6.85920434346042
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.72386833463228,8.9101064191679,6.81698737690009
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78872063857735,8.78130107505536,7.28501085681635
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.08601736170809,8.85043335705343,7.46822535938076
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.65881608763013,8.99566659245795,7.82724134004404
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.0471477275848,8.79299697749985,7.42007235254233
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.57072428317566,7.31373986279121,4.94223207298344
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.06255836924619,8.67652158365586,6.86953997645103
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.4292257617536,7.9910392873074,6.7101325245305
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06727791976997,7.7464496159974,6.90686376788369
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.98274606436267,8.40324545655614,7.19299576045941
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.55273203220276,8.3489441498311,6.95083809101693
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.13937920828335,8.1893589964822,7.16436910238277
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.01321818363838,7.93366006643374,6.47343912503606
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.53235606926823,7.01444551119655,5.77340079023239
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.22601481629917,7.54404701165478,6.38503091397697
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.41525999500722,8.80838714138863,7.61182356819793
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.26469439304461,8.78075495930753,7.52272467617607
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02165892222159,7.29792291934587,6.15979092078373
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.75719453448886,7.075592388144,5.91639346131643
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.31270373585777,7.53228790936569,6.42249582261173
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.80496581504423,6.86417454575117,5.8345701803977
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.7952613276953,6.86713397310638,5.83119765040084
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.0253220927702,7.12266356547529,6.07399282912274
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.66471035596877,7.17990508358541,6.42230771977709
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33544257851518,7.41134578052441,6.3733941795198
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.34009959015646,7.24713540704836,6.29361749860241
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.83910431944078,7.52865902593058,6.68388167268568
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.04687619689727,7.40129428613307,6.22408524151517
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.37220009419294,7.39200093099235,6.38210051259265
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01198047799337,7.55145324666303,6.2817168623282
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.34874701427704,7.49582672109478,6.42228686768591
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.24170407822017,7.3905855529895,6.31614481560483
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67267555276284,8.30614093287907,6.98940824282095
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09746536636449,7.9117830140951,7.0046241902298
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13112111937391,7.924933233258,6.52802717631596
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45672956402044,8.42795761970422,7.44234359186233
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62790262565513,9.19182443816466,7.4098635319099
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.26379245906331,8.64636667104728,7.45507956505529
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.24206590310892,8.13938325862071,6.69072458086482
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83855763023329,8.8173388459845,7.8279482381089
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92373145907082,8.42187375627179,7.1728026076713
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.54771875350765,8.09128355213813,5.81950115282289
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1201548986525,8.60615203285086,6.86315346575168
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.02400862447563,8.22656524698574,6.62528693573068
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36225955388062,8.30272317084487,6.33249136236275
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01198047799337,8.192707408331,6.60234394316218
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29042293136424,8.30103219417585,6.79572756277005
