"","Unnamed..0","tissue","endometriosis","severity","p1554696_s_at","p202589_at","TYMS"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.92979871658845,10.0264889035026,7.47814381004553
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04278561559472,12.1447112428617,10.0937484292282
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.48062056284716,8.79868576513669,6.13965316399192
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.80973179726102,7.53255107458137,5.17114143592119
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.73049079677244,12.6265409527904,10.6785158747814
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.15999165057132,8.47301894335931,5.81650529696532
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.80973179726102,8.42558649861332,5.61765914793717
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.21689661085847,10.6942412595776,8.45556893521804
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.40428970337228,11.5542626267671,9.47927616506969
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.96607235643824,10.5286004344727,8.24733639545547
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.12326132125362,10.869521815932,8.49639156859281
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.3126586073028,10.6633588842687,8.48800874578575
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.80973179726102,7.38554359290786,5.09763769508444
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.14004345505619,12.348289201338,10.2441663281971
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67151306703025,12.0203842876405,9.84594867733538
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.81750343989058,7.94286375549036,5.38018359769047
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.68403528918979,7.44391033114496,5.06397281016737
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.77899411094244,7.61227782856522,5.19563596975383
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.06835411686204,8.48190515696896,5.7751296369155
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.90780640285592,9.4813154372641,6.69456092006001
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.47790778097982,11.937003536827,9.70745565890341
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27409369350569,10.907764559492,8.59092912649884
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.68403528918979,8.05243874544733,5.36823701731856
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91203398433913,10.365889347123,8.13896166573107
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.27566810664752,9.26703942811048,6.271353767379
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.775411133799,9.08950225217195,6.43245669298548
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.07394053954097,10.926706533753,8.00032353664698
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.03684586434389,12.1649145140416,10.1008801891927
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.30868898730187,9.05222576199505,6.18045737464846
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.16141562375403,11.494733424139,9.32807452394652
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.03181931445128,10.4070584574297,7.71943888594049
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.53905495546516,11.7185973650158,9.62882616024048
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.3183370723329,9.83262212019378,7.07547959626334
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.62716454343501,11.49273385477,9.5599491991025
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50272051527834,9.42104439233652,6.96188245380743
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.38404775932449,9.25327222465288,6.31865999198869
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.64410141275531,10.7750903284393,8.2095958705973
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.05435492573374,9.62355069193522,7.33895280883448
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.91686854446236,11.7839779353694,9.35042323991588
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.68403528918979,6.51977220228345,4.60190374573662
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.39271396308274,10.2654126981187,7.32906333060072
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.8501926457496,7.33596431094207,5.09307847834584
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.15697657635091,9.43364213728628,6.2953093568186
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.58841468628598,8.70009271427288,6.14425370027943
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.81615290832273,10.0815786114962,7.44886575990946
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.64413657549829,11.7255235257946,9.18483005064645
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.30251108992243,11.1381984426252,8.72035476627381
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.30472593207984,5.74549390181866,4.02510991694925
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.88674946994654,8.52882263110369,5.70778605052512
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.24241120862126,10.4701807925495,7.85629600058538
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.58921039240244,11.3395387766879,8.96437458454517
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.15999165057132,9.36301205717751,6.26150185387442
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.23187207456925,9.11720376983441,6.17453792220183
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.66910454299762,11.4872717522841,9.57818814764086
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.84542094180077,12.075617887358,9.96051941457938
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.07380427881824,11.3263016686056,8.70005297371192
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.08294288579614,9.87624120029686,6.9795920430465
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.2952816499667,9.42905292202561,6.86216728599616
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75462324261675,10.6556416998797,8.70513247124823
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.67323449014491,10.0950157489002,7.88412511952256
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.34254127985084,10.1887994948048,7.76567038732782
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.54587790088028,10.6851586806676,8.61551829077394
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.86270514046481,9.56665533877284,6.71468023961882
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83086406853603,7.62879509697826,5.22982958275715
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55593868131617,11.6656338016741,9.61078624149513
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.86083223575541,10.3303712689739,8.09560175236465
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07977779903241,11.1646403742046,9.1222090866185
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93877187592154,12.9981816657656,10.9684767708436
