"","Unnamed..0","tissue","endometriosis","severity","p202458_at","p229441_at","PRSS23"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7262983944574,2.23602791534862,5.98116315490301
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24102939710699,2.577948542874,5.90948896999049
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5215722068044,2.74902094423171,7.13529657551805
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.29736975766811,2.23602791534862,5.26669883650836
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0697308429138,2.23602791534862,6.65287937913121
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5355829462297,2.44435631302303,6.48996962962637
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.74061345583629,2.49237595750335,6.11649470666982
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6200571779457,3.58588038629769,7.6029687821217
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.65200558886557,2.23602791534862,5.9440167521071
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5214626962594,2.74902094423171,6.63524182024555
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5123864015545,2.74902094423171,7.1307036728931
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.1242575197311,3.67005522921993,7.89715637447552
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.97504888783664,2.57368655830822,5.77436772307243
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1610264336866,2.74902094423171,6.95502368895915
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4755013917645,2.25061259545639,6.36305699361044
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1021802539949,2.65057282075642,6.37637653737566
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42914988006266,2.33429432291549,5.88172210148907
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.30606701396057,2.62967988360443,5.9678734487825
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.6755432571459,2.23602791534862,5.95578558624726
