"","Unnamed..0","tissue","endometriosis","severity","p203753_at","p212387_at","p212385_at","p212382_at","p212386_at","p213891_s_at","p222146_s_at","p228837_at","TCF4"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.84546766585807,9.60628513871252,7.73560555796191,9.3852327664334,11.9790186933542,10.9462723157518,9.6444326403886,7.30155139279766,9.55548327140727
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1614561518922,9.89036698544672,8.50226121876168,10.1306603730233,11.638608909593,11.3300980022927,10.1005533685512,7.06713736764169,9.85264279715031
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.247756213985,11.7005923271639,9.25383011669688,10.7720086533768,12.611020111676,11.8366806150258,10.5913502543435,7.26350842054975,10.6595933391022
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.48507961372933,9.27582079978391,7.30788858796662,8.19785829820733,11.0092006744962,10.5902158844476,9.20693568753244,6.61317851066164,8.96077225710313
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7629906351012,10.2535754773308,8.80869320393649,9.39288416540291,12.5363777611962,11.5410866003834,10.5997165143136,6.95404705547533,10.1061714266425
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.53353498442751,9.38997725206378,7.49016691266722,8.46944562498134,11.450457791451,10.4893976552763,9.62558967718747,5.39901605094719,8.98094824362523
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.67044650230154,8.58662650486141,6.1260751653343,7.24008083650218,10.6246550110699,9.68554920086059,7.91169028307201,4.46913378005697,7.91428216050736
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2197487781903,11.5798639375668,9.58450623546191,10.9736837272216,12.8739982625721,12.4776073818945,11.2952841269968,7.9333026749467,10.9922493906063
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6010840140467,10.6241719048908,8.83058361819903,10.1175239288818,12.6262979346885,12.0568344500644,10.0864760228478,7.53366855066443,10.3095800530354
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.82603000059092,8.54413966749208,6.46379616647235,8.33315544503742,10.7074688809198,10.2046939933529,8.50979645283952,5.62615153799642,8.40190401808768
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5262157660258,10.2746253756663,9.64068492904663,11.1545877199294,12.2015492671654,12.2917960567546,10.7458298637426,7.4036990261547,10.5298735005607
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.88916378547,10.9883645123718,9.8129905751855,11.3167316010585,12.7722611802498,12.3527292202596,11.0062546383056,8.13417602040593,10.9090839416633
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.73964577574747,8.84480575758954,6.0894760421935,8.9083352542026,12.3467823046646,10.2925837579546,8.93975922788164,5.85628128213654,8.87720867529631
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1108350245577,11.5701073740806,10.200296451556,11.2738299000542,12.9788184745938,12.1395594727408,10.9453030171912,7.79957414909725,11.0022904829839
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.502755446907,10.845260290821,9.27981781710475,9.91982011720264,12.6116589635044,11.9043261348655,10.3395873284372,7.43926146784506,10.3553109458359
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.51771378140036,9.64431029512931,7.97592175299341,9.18092408798867,11.4858581956154,10.669590338857,8.9891621275426,6.0100835748752,9.18419551930024
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.73007885691897,9.34195632582272,7.20141804067306,8.30003341578168,10.9111994915009,10.2850434470935,8.26775599411042,5.57832470581204,8.57697628471416
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.19900757637619,8.43007206294043,7.32299311665885,8.95369951881368,10.9833804471526,9.88689680475366,8.70435464495049,4.95218313332531,8.5540734131214
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.56769399965839,8.76590298045407,7.98558584632048,9.67157428321659,10.8472593950118,10.2129378018582,8.69530527819535,6.1553343866028,8.98769924641471
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.36793763711651,8.32930097508236,6.10420205503192,7.89621329240088,11.207362479812,10.2113420234373,8.28770094738887,6.73661610187449,8.51758443901804
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.99650003823928,8.00651096956725,6.42429152422153,7.41206719894689,10.8521611433275,10.3019613928244,8.55807613967116,7.11746849220189,8.45862961237499
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.38490531619811,6.676646693227,5.9475006849733,7.35529274454619,9.70662166741866,8.92513577236679,7.2023932265965,6.02986845587715,7.52854557015046
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4298327509106,8.51674688673077,6.13037004810558,9.1218918989875,12.8396497561036,11.2123816591882,9.37611623956974,7.3458301871243,9.37160242834004
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2264943695495,6.23365930467271,5.12968374777118,5.46309996146198,9.33879541996823,9.00456836238334,6.0770608487534,6.01088316267557,6.81053064715449
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.81626453359848,8.00651096956725,5.90747991607892,7.69126665803539,11.3257475655344,10.321307304083,8.25462123262717,6.89475156011131,8.40224371745449
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.3397124918855,7.60009349496296,5.01154235060135,7.24579145065466,10.6242750172518,9.99835812034899,7.15355628266082,6.40406982554605,7.79717487923902
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.46569582923565,6.08109677214643,5.65952780982914,8.52394297763196,11.1652435079847,10.4569510472575,7.6328096241377,6.7513380773741,8.09207570569965
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.98138655175157,8.89465671603803,7.45267290586976,7.24594412038612,11.8326649674947,10.9857185074724,9.3629882209267,7.49832759494431,9.15679494811045
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76228505128315,7.54564534792567,5.65952780982914,8.5525606654842,11.2639028405007,10.5929486237671,7.85083884545772,7.3458301871243,8.4466924214215
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.49556169344105,7.81618036377563,6.10753791418684,8.7696786499071,11.0657033245727,10.9532984515001,8.4695682450662,8.09385829905084,8.84642336768756
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.57314971746491,7.79983632538554,5.88605532741084,7.55674274632982,11.3043600683013,10.794906761084,8.16149661093492,7.26350842054975,8.54250699718263
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2583494448917,9.61082182207452,7.25486462267398,7.6133221882639,12.7869318162078,11.6865233175917,9.56604941544723,8.35253152455799,9.6411742689636
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.72327620599837,7.35232377747336,5.65952780982914,7.45810426586228,11.1073099964411,9.97937579405575,7.96098462269498,6.62516451160189,8.10825837299461
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.96327882552918,7.3622509769055,5.65952780982914,6.7403180874074,11.0063009439958,9.91332319741664,8.24123679450195,6.72154358012231,8.07597252696349
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34588885224543,8.87214547056205,7.39489063467496,7.82493960781009,11.8063130863068,10.868814458992,8.48851634471289,7.2884219327703,8.98624129850931
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.04583707855691,8.01719324802886,5.9475006849733,8.05734030800566,10.8518984429374,9.65401001046222,7.80906989780969,6.00783396955444,8.17383545504106
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1792848451894,8.63827614836212,6.40868027789964,9.68507260930017,12.6596887609452,11.5599441509602,9.37953237319752,7.91625066921421,9.55334122938356
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.91471460698279,8.00656122695715,6.6957301752467,6.58862354580696,10.9769435484953,10.5214884541774,8.43052727785039,7.40567686362052,8.44253321239215
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.70525581394942,9.10478465640082,6.10753791418684,9.10756064166656,12.1635679403361,11.3503141846279,8.94257781342525,7.63028759391347,9.26398581981329
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.00366222522343,8.00651096956725,5.65952780982914,8.62319773037578,11.9111103416936,10.8209688958813,7.80529268701265,6.12726254347383,8.49469165038212
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1533551700109,9.99084494202364,6.82478759327826,9.22076833589011,12.5282209545215,11.7442901136686,9.38273050011811,8.41575122545368,9.7825936043706
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.75676680952214,6.45525627150354,5.21433445478553,5.58505190504787,9.94461440559321,9.80219361571525,7.18064648732638,6.98020877344775,7.36488409036771
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10671868053975,8.4155682848216,5.65952780982914,8.10250183807293,11.59011555654,10.9642074206759,8.43448759782684,7.04985560328397,8.66537284894877
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.96470698877327,8.35699885818172,6.92499688763941,7.58485403529178,11.9314409546562,11.4852251629038,9.35565908784167,7.62787245740973,9.1539693040872
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47642159899207,6.32146327309172,5.62201004802495,6.65840035304537,9.88464300412769,9.41657207967076,7.03114893109812,6.39601212997618,7.47583392725336
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.79342833095545,9.6384453268798,6.49349424383039,9.24517619932497,12.3047026218965,11.6685021274078,9.03689636512108,7.65744898860252,9.47976177550231
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.45066210848219,6.86715522542569,5.83683089031004,7.10984434430859,10.5102657816023,10.249805593511,7.38464385352432,6.8121478852422,7.90266946030079
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51867711935837,7.9430193940208,5.9475006849733,8.02464610317438,11.7026625161478,11.1592168944818,8.40936262043565,7.69210807031866,8.79964917536384
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.9769505719946,7.82227114904873,5.65952780982914,8.03379604977335,11.319437640005,9.81698320241895,7.82012590129754,6.11176138965361,8.19510671425262
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.73220145236131,6.85976498207356,5.02960113856201,7.85555251987892,11.5498262951494,10.1335169310178,7.93477738246657,6.76587796190602,8.10763983292695
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.3028900471228,7.69558038503273,5.97990397584223,7.89495859244211,11.2165960916777,10.0850383572233,8.10973732407344,5.90369568560137,8.27355005737696
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.87697000485084,6.24692297229054,5.65952780982914,5.82880671575641,10.994826990894,10.2332589968654,8.26172184919936,6.89546337457711,7.87468733928285
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.97903867317475,8.01094530310136,5.9475006849733,8.25710445704539,11.5552577326672,11.2492098797208,8.09925472945894,8.05350342153893,8.76897686021008
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.72406377412839,8.02846756195171,5.77777078805253,7.10118559246129,11.3325673609833,9.28837334098434,7.98772245848212,6.0100835748752,8.03127930648986
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.36884686453057,9.08492308063276,7.31249372211276,7.58943702285739,11.841428147749,11.6609201547494,8.56257529256868,7.97018130229182,9.17385069843655
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2729081487686,9.90705444544738,8.00594906506913,9.48722383565717,12.3126159656945,12.0218613471981,8.91907891307062,8.31032230232258,9.90462675290351
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.39544225191704,8.39217972735283,6.73786018879664,7.49318812382113,11.7764071781222,11.0662651950628,8.46162822460777,7.26350842054975,8.82330991377877
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.7311834099342,7.84750946907717,6.48794844275206,7.29753281732431,10.5995061760502,9.90957408732783,7.9075455534107,6.56838122374295,8.16864764745243
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19897742673941,8.04736846059808,7.12707215774373,6.2478675128565,10.556451270199,10.1365488384256,7.55461534863688,6.68487285283387,8.06922173350413
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.00854934939999,7.66512910290537,6.22044849838228,6.57942078244171,10.7606717335425,10.3151546060482,8.38965787114799,7.10073925235249,8.25497139952757
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.35967424478754,8.00651096956725,6.58510139398324,8.56504504225543,11.7890592912142,10.2296841697389,7.95749337346355,6.72341640004696,8.65199811063213
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20082545514107,7.93489844742189,6.12663566372455,6.9764890057095,10.4337582372867,10.0263084483723,7.23049245756966,7.34124053525671,8.0338310313103
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.40925398466823,8.14084426663662,6.82221324013246,7.80952895169679,11.2282766297222,10.3864390114817,8.60625034478613,6.8855981882335,8.6610505771697
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8595190893802,10.0668740336868,8.38921335911673,10.2540052635161,13.0038492425392,12.3752520242639,10.1582621281935,8.86390100101902,10.4963595177144
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.69527656298728,9.47820396495513,8.01071487609998,8.35929599849194,11.5846569000359,10.978174742095,8.95977792440095,7.59115133432402,9.33215653792377
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.90654367812827,9.30489305325637,6.85584175297649,8.20873392833637,12.0956729947674,11.0201805341831,9.62072409281767,7.43643610326244,9.30612826721601
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.59449766424378,9.61134015905738,8.26351235602323,9.30281270572138,12.1817054635903,11.2251000439901,9.39741195789158,7.76394411044409,9.66754055762023
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4791228553849,10.3075591070988,9.11511041016599,10.1609200309954,13.1354396631145,11.8645103116233,9.47093622857662,8.56688850982183,10.3875608895977
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0908815691869,10.4553175503939,9.23910569816437,9.03554585333999,12.9494329171321,12.1680189416752,10.1799468032286,8.73357292325893,10.4814777820475
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9058499077579,10.50179064901,9.17489395505463,8.7984496328505,12.8064552921308,11.9592824743325,9.91280211158376,8.57830155970718,10.3297281978034
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2793952300913,11.3848118263023,10.0412131241536,10.6031339132364,13.6438160336007,12.6312496610905,10.2647705527706,9.52856763222239,11.1721197466835
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2086104904981,9.8410450991123,8.49135049045297,8.86671201905654,12.3590582096164,11.4252543267495,9.16372670421681,8.05653200042551,9.80153616751602
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.118649213441,11.2535799455676,9.55111869568361,10.5115684165041,13.519072367551,12.4405381681848,10.3470608581286,9.06358815596068,10.9756469776277
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9311640235396,10.7779366670035,9.27874072231054,10.1990962465535,13.2158072181983,12.2285582641919,10.0726616734773,8.75510205079219,10.6823833582584
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5363753136874,10.2300577920208,8.8116575427267,8.89456740082329,12.8041866365367,11.7937537368081,9.58525617209659,8.55777091124664,10.1517031882433
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38162618041413,9.21353608623009,7.64909530335484,7.45734147094915,11.7448334670437,10.83354539678,8.4128468493881,7.18963831811782,8.98530788403473
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1751239720045,9.82412451379126,8.56998747306008,8.98862928100413,12.6642495048411,11.6273689671154,9.31042600643095,8.19541666123158,9.91941579743487
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.9486716148715,9.06325975125845,8.03688159525565,8.89452625503615,11.9261102103071,10.6664932019313,8.69710706647182,6.99388981699463,9.27836743901583
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0943286388447,10.9606444452932,9.42225757695495,9.82968807982066,13.4049019314061,12.3134885137029,10.0674076541186,9.35160357880906,10.8055400523688
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4553897755633,9.55657063468443,7.58535716767929,9.14216492948334,11.9516385124494,11.167520253635,9.20972830877639,7.3458301871243,9.55177497117443
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6034593368458,10.6117572603044,9.18483684694035,8.61398949438293,13.2546035858747,11.8212925090909,9.64390165803593,8.76539208404878,10.3124040969405
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5551049984254,10.4581828145163,9.1283361092198,10.2510157234935,13.3005117400776,12.0193674736501,9.38103894195817,8.57720991206445,10.4588459641757
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67559938460392,8.03338903630443,6.75717160966007,7.75567610759213,11.1477352160924,10.4252496295605,8.22574072645504,6.90960651555941,8.61627102822849
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.94926515731416,9.02802995953753,7.32648453166862,8.92989054520064,11.7914983217296,10.9702422821323,8.83604159293533,7.46663306268967,9.28726068165098
