"","Unnamed..0","tissue","endometriosis","severity","p222872_x_at","p233085_s_at","NABP1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.23867943684034,7.45338798282484,7.84603370983259
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.31883824685478,5.80013531471322,6.559486780784
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.47785838390359,4.96651571725792,5.72218705058076
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4395537183398,9.6894227819221,10.0644882501309
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61228729756096,6.42441911725365,6.5183532074073
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5321599695424,10.0433903085046,10.2877751390235
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06652090678434,8.86107938964469,8.96380014821452
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21529038578899,7.14516307298033,7.18022672938466
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32238885152145,7.19075421679616,7.25657153415881
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9385097788078,10.6585001421517,10.7985049604798
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.9914783721177,6.85623245467544,6.92385541339657
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63608837216665,7.70558923216897,7.67083880216781
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1037354843221,8.94561402618753,9.52467475525481
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.54753476699863,7.62518823180258,7.5863614994006
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.30802359769788,7.02816579025594,7.66809469397691
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8376500416348,10.0564320237597,10.4470410326972
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9686680123024,10.3244595490554,10.6465637806789
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3187032735054,9.55682721329434,9.93776524339987
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7344410700764,10.6370539822098,10.6857475261431
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.07492635987914,9.00527089648061,9.04009862817987
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.50841844703264,6.03301741628036,5.7707179316565
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.18981428009223,9.01891258832473,9.10436343420848
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.31883824685478,7.15850180581768,7.23867002633623
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27828553388803,7.9387327532555,8.10850914357176
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.15116490365919,7.20154035529812,7.67635262947866
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.97789823965816,5.0540423122962,4.51597027597718
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.74324135361504,5.00723511815332,4.37523823588418
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.3729390732335,5.64615670003587,5.50954788663469
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45590569310571,6.34547713377452,6.90069141344012
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.56511506997826,4.9252596476954,4.74518735883683
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.35326166922704,6.24226230784398,6.29776198853551
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.93136268088917,6.31155826515623,6.1214604730227
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.69531649214214,5.0540423122962,4.37467940221917
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.69962198607387,4.95388299424273,3.8267524901583
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32568974281458,7.19579714925338,7.26074344603398
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.28583480208477,8.90564271214005,9.09573875711241
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.7442650304533,5.0540423122962,4.89915367137475
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.29748568763998,7.19075421679616,7.24411995221807
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.37313555988093,5.37003455985119,5.37158505986606
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.91396516722665,7.677996161816,7.79598066452133
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.70938219893311,6.66775960777708,6.6885709033551
