"","Unnamed..0","tissue","endometriosis","severity","p222426_at","p229846_s_at","MAPKAP1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.10752250283519,6.12856813258723,6.61804531771121
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21245270191827,7.11163638514576,7.16204454353201
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10752250283519,6.42889538947222,6.7682089461537
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.47785329414518,6.96610003241377,7.22197666327948
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.46142718674236,7.54671479046671,8.00407098860454
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.54985021294431,6.94946547980393,7.24965784637412
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.10752250283519,5.46678405332255,6.28715327807887
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10752250283519,6.50716060931301,6.8073415560741
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.94578972566908,7.02166642234537,7.48372807400722
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.76508416179323,7.79743438536035,7.78125927357679
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.29774902760377,7.64776905539757,7.47275904150067
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.90134328212668,7.11281677043672,7.5070800262817
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84810834546661,7.19166264494825,7.01988549520743
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.73984863821321,6.5090835750484,7.12446610663081
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.04571365728941,6.02396737015688,7.03484051372314
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.24513873478128,6.22978219034754,7.23746046256441
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.16240708584605,6.11858853177221,7.14049780880913
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36951503848026,7.67180557698758,7.52066030773392
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38983270210171,7.82095003618969,7.6053913691457
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.77595748206627,4.7575478254213,5.76675265374378
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.27955749963273,4.85763583764138,6.06859666863706
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.82714585678269,5.85051748161741,6.83883166920005
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38734492360451,3.92998162300958,5.65866327330705
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2514430486544,4.85108273395321,6.05126289130381
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.304611364711,3.98429457943163,5.64445297207132
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.84987086833239,3.92998162300958,5.38992624567098
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89595645164255,3.38167515273611,4.63881580218933
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.86157351634614,4.61090246977265,6.2362379930594
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.10739753459529,4.98865430135054,6.04802591797291
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.30004848387279,3.92998162300958,5.61501505344119
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.56744433163065,3.92998162300958,5.74871297732011
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.68076923213743,4.67411998050902,6.17744460632322
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.51434032364572,3.93481950831714,5.22457991598143
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.29529521866066,3.92998162300958,5.11263842083512
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.77255617358331,5.29467727897673,6.53361672628002
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.21712702595827,6.03734886784848,7.12723794690337
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.33583304996444,3.94612129250824,5.64097717123634
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.34995520364238,5.21285687636609,6.28140604000424
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.12959882721716,3.90580898778472,5.51770390750094
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.10752250283519,3.92998162300958,5.51875206292238
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.9751451202459,3.38167515273611,5.678410136491
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.79178757656349,5.55720269564015,6.67449513610182
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40724808356033,3.38167515273611,4.89446161814822
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.48470645055461,4.70959536421599,6.5971509073853
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61636364725041,4.92128987075573,6.26882675900307
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.59035649160337,4.09801743555528,5.84418696357933
