"","Unnamed..0","tissue","endometriosis","severity","p212922_s_at","p212921_at","SMYD2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2951845174069,4.24104119404372,7.26811285572531
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.096501706069,4.52459070815863,7.81054620711382
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.89298151479697,4.31603198333532,7.10450674906614
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0641020305463,4.54715852984305,7.30563028019468
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5237889211166,4.6122229302957,7.56800592570615
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.70274653390966,3.92633466151566,6.81454059771266
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5146347677626,3.68477823119458,6.59970649947859
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.74907442979623,4.82394332640909,7.28650887810266
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4259212267243,5.13523685094801,7.78057903883616
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.52836706911731,3.38301528608103,6.45569117759917
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.354813822762,4.50319762729635,7.42900572502918
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3216403659201,5.04938048762609,7.68551042677309
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.2282280036545,4.21586045481441,6.72204422923446
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8672142802338,5.56324662080748,8.21523045052064
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3942967994176,6.01117858156853,8.70273769049306
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1485467100495,5.06879427832154,7.60867049418552
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.89591014781691,6.48008011807226,8.18799513294458
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.60746890673366,4.50319762729635,7.055333267015
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.45061283609934,3.57358252203461,6.51209767906697
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.95901616390801,4.50319762729635,6.73110689560218
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1441266177051,4.57529819743649,7.35971240757079
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40498171462176,3.52345102087087,5.96421636774632
