"","Unnamed..0","tissue","endometriosis","severity","p220994_s_at","p226462_at","p230560_at","STXBP6"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22250552514615,6.42088642651684,9.18320429798172,7.94219874988157
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.05277180878045,8.34934133011709,9.37984473341158,8.59398595743637
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.52962207174535,6.24006333996845,7.66119601748862,6.47696047640081
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.2388731495725,4.20318866533713,4.44937365837811,4.29714515776258
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.74526131410595,6.70313115511275,9.09508942024432,7.51449396315434
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.36160176682465,5.07909545621335,4.86770643918081,4.76946788740627
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.06139327570088,4.12683167354832,3.96837514963512,3.71886669962811
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.85271746146158,6.6805712661493,8.6185338044141,7.71727417734166
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24301496221577,7.08435974110343,8.83675122190937,7.72137530840952
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.52296979751621,4.09836718857802,4.94777823599851,4.18970507403091
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.34095591888339,6.97201186647378,9.98120204093764,8.09805660876494
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.10477504026154,7.59892372011662,10.0329111742238,8.57886997820065
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.22004511386324,4.95841011098388,4.56654966347409,4.58166829610707
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.02692298774061,6.79106553083755,8.75323169250369,7.52374007036062
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41030330524557,7.00259425358891,9.84091189603462,8.08460315162303
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.49977945592922,5.11992566004294,7.1271154412345,5.58227351906889
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.50928442366118,5.07455865615659,6.30654991386107,5.29679766455961
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.60562506703037,4.25179770754201,5.91429684254965,4.92390653904068
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.92322679048473,3.80536844363578,4.21704262261152,3.64854595224401
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.71589087594781,4.46198247815222,3.89800098240376,4.3586247788346
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.51603685522789,7.56128397092171,9.59580093261713,8.55770725292224
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.94791257344635,3.85573601561546,3.50773449339668,3.43712769415283
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.35260343766884,4.25179770754201,5.47580229542057,4.69340114687714
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.88537774840083,4.97051197749392,4.95657756504847,4.93748909698107
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21053518279587,4.75234373306552,4.72068251324906,4.56118714303682
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.89870689863031,6.08163108579303,8.0916608520259,7.02399961214975
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.49176943001073,5.01696376032232,5.38537019869665,5.2980344630099
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.71970033552981,5.97669178326215,8.62230196844822,7.10623136241339
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.94121801063335,7.15055245429631,8.07988798868318,7.72388615120428
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.79187844864138,5.89746759164864,7.76190823345723,7.15041809124908
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.23145217862543,6.92505266123636,9.69755314596412,8.2846859952753
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.14557201988835,6.60984991672344,9.12720468313508,7.96087553991562
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.21707922101551,4.75766313143474,6.46019250901385,5.81164495382137
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.0749723249101,5.07455865615659,5.74333919447854,5.63095672518174
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.0038897736161,8.39026434112468,10.1686102137313,9.18758810949069
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.04664397847643,4.25179770754201,3.36061288874218,3.55301819158687
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.28929732464842,5.24275218317309,8.66478952396567,6.73227967726239
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.80386791394169,7.77213240184885,9.60500581794697,8.72700204457917
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.16694910869447,5.31292550811852,8.05142948983233,6.84376803554844
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.86446398518359,4.25179770754201,6.99338235273494,5.36988134848685
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.64259543530448,6.29220353544092,9.56922163151695,7.83467353408745
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21053518279587,4.71679098036468,3.68790558070012,4.20507724795356
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.49230038573129,4.83240146355732,6.71567166352783,6.01345783760548
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.55068623145534,4.3473096360399,6.63577359108955,5.1779231528616
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.83850986342287,4.22386715875977,3.7464049498708,3.93626065735115
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.54153379974898,5.87315102490704,8.83354984133972,7.41607822199858
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.93979467719448,6.14968800917264,8.42300233886093,7.50416167507602
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.20877556643473,4.05635419152585,5.08886586446436,4.45133187414165
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.21285117185517,4.25179770754201,6.57462977929526,5.67975955289748
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.6581068006625,6.48909240678961,7.8419865519359,7.32972858646267
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.2360076133355,5.85117521680073,7.50454225216502,6.86390836076708
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.36207329561365,3.66532132783314,3.36061288874218,3.79600250406299
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.61675251419681,6.26593944932541,8.41438319970077,7.432358387741
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.45723129733468,7.3104348425355,9.80067151851898,8.52277921946305
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.97606904025065,5.46687136076799,8.24596303626142,6.89630114576002
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.71469602813656,7.76763749432957,10.2148536521821,9.23239572488274
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.01023303165661,5.67267042016499,8.85714522299696,7.18001622493952
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.70534429504034,3.66532132783314,3.36061288874218,3.57709283720522
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.82931389044771,5.07455865615659,7.44388180951095,6.11591811870508
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.12415353544975,7.0933489382481,9.70188282071727,8.30646176480504
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.89370499477405,7.88347095612768,9.86002417657546,8.87906670915906
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.23732817247031,3.91866932270569,4.7583818005082,4.3047930985614
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.70680168784593,4.64952460835008,6.40292831454086,5.58641820357896
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25744528681057,6.27042097677547,8.01266411549777,7.18017679302794
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.29112273404835,8.40832663254677,10.3641944544742,9.35454794035644
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.91221264981701,5.68962253000443,8.31568396593551,6.97250638191898
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.77210908214061,6.8185031576363,8.04209400403372,7.54423541460354
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79828745824108,8.12252761848488,9.86554626319979,8.92878711330858
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21480197695956,8.23071220275271,10.375412876076,9.27364235192942
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32880794486376,7.56732749415447,9.87187248437881,8.58933597446568
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29552855566345,7.37430297689252,9.19999095845567,8.28994083033721
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58652603573034,9.1367865072662,10.9470857574435,9.89013276681335
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.26542927733655,8.57433331823696,10.6876573316559,9.50913997574314
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.14172944013362,7.58301308569654,9.69501628684695,8.47325293755904
