"","Unnamed..0","tissue","endometriosis","severity","p204735_at","p211901_s_at","PDE4A"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62148343292408,4.2205784671792,5.92103095005164
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.07217616779993,4.2205784671792,5.64637731748956
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.54838143800415,4.2205784671792,5.38447995259168
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56959490926955,4.88751027749632,6.22855259338293
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.0590360648067,4.2205784671792,6.13980726599295
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26181315136677,4.2205784671792,5.74119580927298
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.16087381070962,5.2172779614719,5.68907588609076
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.94729828294282,4.2205784671792,6.08393837506101
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.74929862650204,4.2205784671792,5.98493854684062
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19140231038508,4.2205784671792,5.70599038878214
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98700763501924,4.2205784671792,5.10379305109922
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95470147337267,4.2205784671792,5.58763997027594
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99516797747604,4.2205784671792,5.10787322232762
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.51434594133746,4.2205784671792,5.86746220425833
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.00245619231546,3.87044627611424,5.93645123421485
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.78221093053793,4.2205784671792,6.00139469885857
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.45754394525218,4.2205784671792,5.83906120621569
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33521296565195,4.2205784671792,5.77789571641557
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.16709632916043,3.4565095953286,5.31180296224452
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.64163929853838,4.3039738111072,6.97280655482279
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.84967752728737,4.2205784671792,7.03512799723328
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.80594288741623,4.79686108758996,7.30140198750309
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.38235364437802,4.91843351009618,7.1503935772371
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8666558681993,5.78558535858364,8.32612061339147
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.80190273912736,6.10376748351524,7.9528351113213
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.92641141616889,4.2205784671792,7.07349494167404
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.81580898281367,5.60938737760067,7.71259818020717
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.49306688424529,4.68200265261361,7.08753476842945
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.90609810564314,4.22325607010222,7.06467708787268
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1650804660473,4.7867207811512,7.47590062359925
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.67200418898251,4.23477868567268,6.9533914373276
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.39528376332083,5.20407115367586,7.29967745849835
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7034535943911,5.94556286311052,8.32450822875081
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.398547182752,5.95890030014134,8.17872374144667
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.9987399645216,3.67170777577793,6.33522387014977
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.90809437219193,4.89177165620559,7.39993301419876
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.4031070830595,4.82567099920076,7.61438904113013
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.34276469830359,4.04399061709329,6.69337765769844
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.75559438049209,4.2205784671792,6.98808642383564
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3123924968027,6.0923770607979,8.2023847788003
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.40599733237721,4.36354522010901,6.88477127624311
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.90922109262047,5.50852966640398,7.70887537951223
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.3706114944376,4.2205784671792,6.7955949808084
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3129526892033,4.25758729771514,7.28526999345922
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1786862195603,6.26400404188937,8.22134513072483
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.1094923696503,5.02702469259633,7.06825853112331
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4895782351293,5.27217290431879,7.88087556972405
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.2025828212689,4.2205784671792,6.71158064422405
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78042754146625,4.65206567473855,7.2162466081024
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.30971491550655,4.77811158865636,7.04391325208146
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0042110043108,6.17703660180345,8.09062380305713
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.92178457972304,4.81052417833767,7.36615437903036
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0836290183994,4.6191110284585,7.35137002342895
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.14826772592059,4.2205784671792,6.68442309654989
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0645864430572,4.3606951068609,7.21264077495905
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.94290578137726,4.07119687354855,6.50705132746291
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.93991889986933,5.03755049541665,7.48873469764299
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.63113375431521,4.2209416568078,6.92603770556151
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.61808890350297,4.2205784671792,6.41933368534109
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.35501314565941,4.2205784671792,6.7877958064193
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.68111967416554,4.26154032188928,6.97132999802741
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.91303711921318,4.65751478410913,7.28527595166116
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.67211037916982,4.24978045690662,6.96094541803822
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.56476333317547,4.03952505563297,6.30214419440422
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.1094923696503,4.2205784671792,6.66503541841475
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.94861658133739,5.37869768593893,7.66365713363816
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.62386531077617,5.00307598521393,7.31347064799505
