"","Unnamed..0","tissue","endometriosis","severity","p204161_s_at","p204160_s_at","ENPP4"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.73807869253657,6.07111434851385,5.40459652052521
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.37783347421121,5.63184789825653,4.50484068623387
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.18918996139348,6.18350526495451,5.18634761317399
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.21880638505887,6.85434531410291,6.03657584958089
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.92675634597382,5.75768048389981,4.84221841493681
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.16450754942874,6.52007767819265,5.8422926138107
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.77856962381501,5.78623247859664,4.78240105120582
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.48863423080428,6.23704533473571,5.36283978277
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.99381254414175,5.27751810588079,5.13566532501127
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.14413744052209,6.53263043999096,5.33838394025653
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.14581325131021,7.30675959807094,6.22628642469058
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86675243384381,7.26011820258369,6.56343531821375
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.61105698828299,6.33861220351273,5.47483459589786
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.12234088852553,6.25064579517111,5.18649334184832
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91367032419029,5.48514323032895,5.19940677725962
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.25724605891025,8.08308708346384,7.17016657118704
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.83390430354329,7.84263876495568,6.83827153424948
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.91619337684398,7.21530398485469,6.56574868084934
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.95793881897937,6.45377607224255,6.20585744561096
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.41419344656182,6.28740580641983,5.35079962649082
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.17103924508426,5.84367290145752,5.00735607327089
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.41134749233756,4.91456618547264,4.6629568389051
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.08487070919527,4.00835322370283,4.04661196644905
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.46096256163084,5.2143250741184,4.33764381787462
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.17818771995859,4.68439833458601,4.4312930272723
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.88264578469686,4.32940459212619,4.60602518841153
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.0072864688729,3.13445019497131,3.5708683319221
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.97221557647274,6.92226070174602,5.94723813910938
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.30235022051874,7.26649778067132,6.28442400059503
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.08487070919527,5.27751810588079,4.68119440753803
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.15287047380221,3.83925311607052,3.99606179493636
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.30811480417221,5.65563085309823,4.98187282863522
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.72958873367047,3.67202779067562,4.20080826217304
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.01396120620433,4.09089184666532,3.55242652643483
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18200813541214,8.2491797451914,7.21559394030177
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.18017453076262,5.27751810588079,4.7288463183217
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.47160091789765,4.79851754205165,4.63505922997465
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.32440700920522,7.64690098007268,6.48565399463895
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.23239327923685,4.71087116419814,4.47163222171749
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.55003874961489,5.63241410208202,5.09122642584845
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.5328812845374,6.79125187056223,6.16206657754982
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.73080719661436,3.30664215267564,3.018724674645
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.35465580961902,4.6044293232224,4.47954256642071
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.98557003116886,6.74816532208721,5.86686767662804
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.08487070919527,2.91262451343662,3.49874761131595
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.13880506320225,6.21957145875375,5.179188260978
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.20201554366395,4.81584168862511,4.00892861614453
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.14876201109135,5.1216291123748,4.63519556173307
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.76854984803491,5.68189962496022,5.22522473649757
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.20201554366395,3.94907370053452,3.57554462209924
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.73080719661436,2.87893969902587,2.80487344782011
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.20201554366395,2.84150463077215,3.02176008721805
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.0381801560549,6.19089688509687,5.61453852057589
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.78785262059005,7.31471081060678,6.05128171559841
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.18918996139348,6.10385671170798,5.14652333655073
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.78785262059005,7.11206673673919,5.94995967866462
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.42621387465215,6.70276433604483,5.56448910534849
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.17992480776012,7.03567120478928,6.1077980062747
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.00086085146024,7.91211600022918,6.95648842584471
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42641030656955,7.22379483805398,6.32510257231177
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.18918996139348,5.99939332071334,5.09429164105341
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.78785262059005,6.09904994181337,5.44345128120171
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.35015772462641,6.87042701680655,6.11029237071648
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.78785262059005,6.43858222329313,5.61321742194159
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.96279563908694,7.57186450225201,6.26733007066948
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.97443408719809,4.12292559725739,4.04867984222774
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.18918996139348,6.58170694192645,5.38544845165996
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79625350019553,7.60327443615515,6.69976396817534
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76042378640591,8.023435815684,7.39192980104495
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56167207989522,8.12864700015809,7.34515954002666
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.09440257592338,7.97255598569248,7.03347928080793
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70968752668745,8.59806728184227,8.15387740426486
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.52693747476912,8.24650333765636,7.38672040621274
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99699272290281,7.73457532957109,6.86578402623695
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2708832084363,8.20821927313311,7.2395512407847
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66374517559651,9.11703576761769,8.3903904716071
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89018729453516,8.55569745911339,7.72294237682427
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93845708066455,8.26351765276831,7.60098736671643
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56511426957781,8.11926228028881,7.34218827493331
