"","Unnamed..0","tissue","endometriosis","severity","p205307_s_at","p205306_x_at","p211138_s_at","KMO"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.84817062167056,5.74140855604205,7.03170064870244,6.20709327547168
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6695189398782,6.01666558074854,6.59096286360174,5.75904912807616
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.89482348258001,5.11886702399474,6.14726606687007,6.05365219114827
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.55217556030527,2.66166893067991,3.02969331772195,3.08117926956904
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.66447781100911,5.58402864101676,6.44413050170388,5.89754565124325
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.65250896108751,2.69322416055106,3.17601835410658,3.17391715858172
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.50489468190337,2.66166893067991,3.2108848314377,3.12581614800699
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.53886625527248,5.29684883161049,5.39669127588809,5.41080212092369
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06214815081773,5.1827707551031,6.01511535183898,5.42001141925327
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.43955787293076,3.76493274627851,4.39117099059527,4.19855386993485
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.86230712800537,8.66156267537224,9.01254262171646,8.17880414169802
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.67277460017958,3.31025659822805,3.20406052294037,3.39569724044933
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.72800320677569,2.68991626315764,3.17601835410658,3.5313126080133
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.22769030775682,8.12311871749455,8.39040183431129,7.91373695318755
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.90113714863797,4.0662768505389,5.43867008973936,4.46869469630541
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56357451200488,2.66166893067991,2.88221071336478,3.03581805201652
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48638600401932,2.66166893067991,2.88221071336478,3.01008854935467
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.20700700041,2.96059240958705,3.53560853218474,4.23440264739393
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48638600401932,2.66166893067991,3.02969331772195,3.05924941747373
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.48930221986835,2.42163507299813,2.86270907125797,2.92454878804148
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.56621544417743,3.69445174062809,3.69727745644178,3.6526482137491
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.48638600401932,2.68875177070456,3.02969331772195,3.06827703081528
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.50489468190337,2.53760649010538,2.83004761862861,2.95751626354579
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.50489468190337,2.296972734835,2.88221071336478,2.89469271003438
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.99061679290614,2.23794354356461,3.02969331772195,3.08608455139757
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.25182183143467,2.82558337963928,3.72020094389705,3.599202051657
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.62921265886545,8.50061794474911,8.62406843641508,7.91796634667655
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.67431067632143,9.44083545776506,9.6957357051308,8.93696061307243
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56621544417743,2.70473278057551,3.51913845534855,3.2633622267005
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.78461888148897,7.53777115809941,7.6055419997592,6.64264401311586
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.08777139792381,5.208755795467,5.62740467995578,4.9746439577822
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.19057191836195,5.48443911693179,5.90239425632974,5.19246843054116
