"","Unnamed..0","tissue","endometriosis","severity","p205462_s_at","p212552_at","HPCAL1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71827563480984,8.54244641487564,7.13036102484274
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.49299299787145,8.48491258450933,6.98895279119039
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.74406314238939,9.35633558131018,7.55019936184978
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.34935645577578,8.79594168956329,7.57264907266953
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.40387496075232,9.29999815762828,8.3519365591903
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.20812152301248,8.59837909173513,7.9032503073738
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.45837225121214,8.79988440179475,7.12912832650345
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.44880137557019,9.81532703846659,8.63206420701839
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.86041963860741,8.68814582958373,7.27428273409557
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.11881471307682,9.02685363738467,8.57283417523075
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.42298959722965,9.38040497861109,8.40169728792037
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07116483093015,8.98742153647459,8.02929318370237
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.45837225121214,8.84952385321499,7.15394805221356
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.71426408362975,9.75535597441476,8.73481002902226
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.39860205512005,8.85727532725585,7.62793869118795
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.39103014986262,8.50433389505316,7.44768202245789
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.97930913320459,8.67573180838839,7.32752047079649
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88884481263836,8.74736931148003,7.81810706205919
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67114969090145,8.58040503445117,7.62577736267631
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.7314160855783,10.7556143260629,9.7435152058206
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.98941183213647,10.0683007921485,9.02885631214249
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.18222323431554,11.0368193319735,10.1095212831445
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.59924214792117,11.5568483237751,10.5780452358481
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.37253180596177,11.0464673516819,10.2094995788218
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.36250552824777,11.083216507775,10.2228610180114
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.36493199885537,11.0402464184041,10.2025892086297
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.61047106690749,11.709333113744,10.6599020903257
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0101337633641,11.5424863632159,10.77631006329
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20771704020569,10.5205084359684,9.36411273808704
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.21413712613376,11.4315459441019,10.3228415351178
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.04118605886619,11.3487589987407,10.1949725288034
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.59664548871045,11.3571115002698,10.4768784944901
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2313225161124,12.1324312808768,11.1818768984946
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3044217929726,11.5146229991349,10.9095223960537
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.39849500187512,9.25544355851256,8.32696928019384
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.13616106696203,10.8705705812207,10.0033658240914
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.17083999226826,11.3431031488176,10.2569715705429
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.22533892739736,10.1933222751278,9.20933060126258
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.58706286370126,11.17281114533,9.87993700451563
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.40435280736904,10.8019777039121,9.60316525564057
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.15371526732526,10.9527389048652,9.55322708609523
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0119714118822,12.3009805648795,11.6564759883809
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19129405951038,10.4203385172565,8.80581628838344
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47698066646514,10.8823506793008,9.67966567288297
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.4050488431177,10.9353330056254,10.1701909243715
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.73743576160506,10.9261197109331,9.83177773626908
