"","Unnamed..0","tissue","endometriosis","severity","p204687_at","p225809_at","PARM1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.45463295497498,12.1740138574313,10.3143234062031
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.95731305933137,11.0220241904676,9.98966862489949
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.52747530259374,8.090273683863,7.80887449322837
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.91616856051622,12.0136791600449,10.4649238602806
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.74953819972056,9.34402904610532,8.54678362291294
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.65185118949866,11.4532492286763,10.0525502090875
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57756971256159,10.9550426775414,9.7663061950515
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.04720344121899,8.13020231626077,7.08870287873988
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55078016153647,7.63433666395754,7.592558412747
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.85944639472424,11.4752477283694,10.1673470615468
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.45652869613202,9.18889910070239,7.8227138984172
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.36617228392,6.95430116070826,5.66023672231413
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50565963224146,7.99061664729397,7.74813813976771
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17609937521531,8.30788249328709,7.2419909342512
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.51351932993998,11.1381841326103,9.32585173127514
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9564486149278,11.5570177115361,9.75673316323195
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.06954177156283,11.025824019222,9.04768289539241
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.45991600448022,11.6419341296759,10.0509250670781
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35132366307099,5.51385370481567,6.93258868394333
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.29874506441036,9.15117067019577,8.72495786730306
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.31108923580929,9.96221062372446,8.63664992976688
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.02164844421323,9.59113748856353,9.30639296638838
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.20398690460012,6.27094966613988,6.73746828537
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32263004172205,10.3138437379767,9.31823688984938
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.5712256906688,9.32638409571634,8.44880489319257
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.47276081914792,9.45328710511847,9.4630239621332
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00086105430981,6.40286510046395,6.70186307738688
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.54583379070156,8.93995864237195,7.74289621653675
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.22315991023209,11.2513533062864,10.2372566082592
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.86552386560965,7.01655414032982,6.94103900296973
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.64646310392446,6.33681138832393,5.4916372461242
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.18889405319016,6.40751113345548,5.29820259332282
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.54583379070156,5.55337439542889,6.04960409306523
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.54583379070156,7.24884102769802,6.89733740919979
