"","Unnamed..0","tissue","endometriosis","severity","p201046_s_at","p201039_s_at","RAD23A"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42109641944333,7.29198735709377,8.35654188826855
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06826517804593,7.90489031751991,8.48657774778292
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.8648332933204,5.86618364653067,6.86550846992554
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.68756935574572,8.06577075276603,8.87667005425588
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.86318344542318,8.27030381061059,8.56674362801689
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.55164541419927,7.83687873725638,8.69426207572782
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.60833148623112,6.71762442777975,8.16297795700543
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.79271693591192,6.84120129067182,7.81695911329187
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12705606569617,7.89756919548952,8.51231263059285
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.61797270549337,7.80330661463917,8.21063966006627
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.76458631836991,7.65170694656043,8.20814663246517
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84104461760396,7.64432828965597,8.24268645362996
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.90522100221406,7.40034926045219,8.65278513133313
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.73705934027571,7.64435749726933,8.69070841877252
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.49914047557037,7.34221557284836,8.42067802420937
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.45668851309354,7.49047859831238,8.47358355570296
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.86576730779191,7.76296735090542,8.81436732934866
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.9508719539164,7.90651579578769,8.42869387485204
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.69508890457714,8.00371933929189,8.84940412193452
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.1159321323829,10.0508108563443,11.0833714943636
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.960004337811,9.73483064414368,10.8474174909773
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.9698516107633,10.0221892842192,10.9960204474913
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.0673887722341,9.56499974398035,10.8161942581072
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4411982616374,9.55975872126068,11.000478491449
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.9971944253129,10.1561189285646,11.0766566769388
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.4668525096952,10.6916162272147,11.5792343684549
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.0664916328542,9.57638076369113,10.8214361982727
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.476053065582,9.75293361903149,10.6144933423067
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8228057137488,9.54021998618199,10.6815128499654
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.2284369624225,9.96483333249605,11.0966351474593
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.399958441799,9.43496592605622,10.9174621839276
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.4438451976952,9.79210983685609,10.6179775172756
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.6976170210719,10.6641651812496,11.6808911011607
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.9558180250671,10.3315484103453,11.1436832177062
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3716210472542,8.47424186453585,9.42293145589503
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7007221097868,9.88883406936085,10.7947780895738
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.9190299636471,9.97713707746487,10.948083520556
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3056191580399,9.02166125977744,10.1636402089087
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.9190885903129,9.58096850465793,10.7500285474854
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.7472319470341,10.4698777593499,11.608554853192
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.8496530620395,9.09090665480638,10.4702798584229
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.9994719989603,9.42034012477385,10.7099060618671
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7248458725787,9.34352248548809,10.5341841790334
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5148947514163,8.41226431171851,9.9635795315674
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2891891003893,10.3014334028645,11.2953112516269
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5943925761404,9.17236703612979,10.3833798061351
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.366374977725,9.79720260812141,11.0817887929232
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7734372827687,9.50642394272873,10.6399306127487
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.1954296475516,10.1467162991082,11.1710729733299
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.377584740467,10.2439149929168,11.3107498666919
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.8304526196959,10.4589809992432,11.6447168094695
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7029323135634,9.43365623359662,10.56829427358
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6153934948272,9.00591361720189,10.3106535560145
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.0979808583845,10.1576323839874,11.127806621186
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.7910480524183,9.38678541983718,10.5889167361277
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4237140454159,8.70152044574271,10.0626172455793
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.1887362795526,9.86507995484735,11.0269081172
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.954265696624,9.71271730501958,10.8334915008218
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7812321716033,8.63164350972059,9.70643784066194
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8771941184321,9.54959752943203,10.7133958239321
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.9478573395292,10.1424957952475,11.0451765673883
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.608844711126,8.92098091894124,10.2649128150336
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0080875830184,10.014010978569,11.0110492807937
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3572128269692,7.96184092658037,9.15952687677478
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9661222925498,9.24122310676437,10.1036726996571
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.6250783835763,9.9735590750586,10.7993187293174
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.445450053579,9.73516272923586,10.5903063914074
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0650876583942,7.21370666157657,8.13939715998539
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22705554780047,7.51451685861254,8.3707862032065
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0995727398222,7.54492457877575,8.32224865929897
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.7590984094934,7.27852981782355,8.01881411365848
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.74397219359919,7.85560941743607,8.79979080551763
