"","Unnamed..0","tissue","endometriosis","severity","p200685_at","p200686_s_at","p213742_at","SRSF11"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.30767917680661,12.994311886303,8.05757901157593,10.1198566915618
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.27434715037302,11.7240558996418,7.55158170459266,9.18332825153583
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.02033625765092,12.0916498644605,7.51518400838048,8.87572337683063
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.95400551657959,12.5878032864606,6.92289221864771,9.48823367389597
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.37190704145223,13.2739727402781,7.12551696869207,9.59046558347413
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.284978766554,12.6732859758763,5.77682139456151,8.91169537899727
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38566514460008,11.9327976685999,8.04585924542559,9.12144068620852
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.0414797555639,12.0687075915198,7.38202810348239,9.16407181685536
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21149631706579,12.8645578618794,8.66655503379305,10.2475364042461
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44046201528075,12.2680724646478,6.39398787011534,9.0341741166813
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.45390694118386,13.1818246649297,6.97633838391094,9.5373566633415
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.81872119634853,12.689442391793,7.54937505425526,9.68584621413226
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.4629088102465,12.8584096085138,9.81556300932872,10.3789604760297
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.32858573954268,12.8204161381578,9.07635295626812,10.0751182779895
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93178047726261,13.0470728150206,9.77741193660648,10.5854217429632
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54654525489493,12.5932159695774,9.38709769967345,10.1756196413819
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.79469111068908,12.7201362461866,9.27506199685418,10.2632964512433
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84276149102761,12.8021769325329,8.39564096911593,10.0135264642255
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.4993517919521,13.5290330051982,8.2679833211876,10.0987893727793
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.20650371847091,10.5522762561541,5.91360484668524,7.89079494043675
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.96569158622508,10.3439240721343,5.31374511391564,7.54112025742501
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27579760834224,9.91549576861288,5.56772176981981,7.25300504892498
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04476575509777,10.8175863495991,7.90953137588356,8.25729449352681
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42557573356324,9.32603210938183,5.08825227634591,6.61328670643033
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.54323651641955,9.60742494160589,6.57245649457178,7.24103931753241
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.37880816450997,10.0497100340657,8.05758321954151,8.16203380603906
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46238100548107,9.47199579453128,6.45450159851145,6.79629279950793
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.06502742326862,10.9242998911426,4.86922326414135,7.61951685951752
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.31393585714604,10.8890313968812,7.1869313459661,8.46329953333111
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.53527081754643,9.63489144976951,6.90714723104998,7.35910316612197
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.54333877593715,9.80859941465065,5.31374511391564,6.88856110150115
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.14532507303804,10.601516376021,6.38848759611907,7.7117763483927
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46238100548107,8.21613138797338,5.95401354234473,6.21084197859973
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.18534449721326,9.28703660928009,5.94540456954073,6.47259522534469
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.340042228262,12.317149145956,6.39398787011534,9.35039308144445
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.74284776303815,10.8581716796412,6.46550661244347,8.02217535170761
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.65649320698572,10.52714711812,8.37217546054495,8.51860526188356
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.98578863622718,11.0176180460567,6.30991637376758,8.43777435201715
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.74449497949291,10.4642188178492,6.77437900790537,7.99436426841583
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.87644645472276,10.0251575532507,7.47612863094358,7.79257754630568
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.97578409831341,11.7017722936769,7.05440736336261,8.91065458511764
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.48133990107583,9.18719742977398,5.40036046544975,6.35629926543319
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.8180946382296,10.3256414883953,7.32747689730149,7.82373767464213
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.2582666273605,11.1543409779029,6.1780316326793,8.53021307931423
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.64317256845209,9.50570003089091,5.98435861688423,7.04441040540908
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.56377902808077,11.3026915630268,7.47633413698404,8.78093490936387
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.47351477918923,9.67169870091954,6.81747906337403,7.32089751449427
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.62252034288267,10.3315734712594,6.78326306833454,7.57911896082554
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.3630988143464,9.97018348559268,6.88878858550725,7.74069029514878
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.16129312332013,9.80500813254458,7.43999888753718,7.4687667144673
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.78353601381009,10.3147703597186,7.10904633992294,7.73578423781721
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.85012811903421,9.42590176450497,6.25458577104142,6.84353855152687
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59645831685732,10.5832329098465,6.1498289381513,8.10984005495171
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.44117200413547,10.4351023774792,6.01734614754113,7.63120684305193
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63684162316976,10.9924111160451,5.3876193483979,8.00562402920425
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.87252208634746,11.659704319656,6.95581343306118,9.16267994635488
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.58747820364219,11.2907854234818,6.98934333735646,8.62253565482682
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.15115861298243,11.5097898360834,6.39398787011534,8.68497877306039
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.78556817493304,11.715971766887,5.05258912117938,8.51804302099981
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.58845402193423,10.4103415681312,5.927194544758,7.97533004494114
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.13343436913883,10.8024839680521,6.9914226992447,8.30911367881188
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.72911196892668,10.9924111160451,5.69844204130714,8.13998837542631
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.11485687855843,11.4037951351396,5.90120261850608,8.47328487740137
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.73847560834387,11.8870109070215,7.25373349665479,9.29307333734005
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.11064562147132,12.0635264365222,6.59125640109736,9.25514281969696
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.75179555273048,10.9249147319637,6.39398787011534,8.35689938493651
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.68126429654781,10.9924111160451,4.87410197961875,7.84925913073722
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89525248632069,12.4913467063441,6.39398787011534,9.26019568759338
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73698508161932,12.4683187618802,5.73224328132942,8.97918237494298
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67485623591062,13.089450711421,6.4962072150595,9.75350472079704
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56508791409489,12.4923299367248,6.32451501569314,9.46064428883761
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0446379606662,12.6790793868096,6.50451579659677,9.74274438135752
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70026230112146,12.962026069418,6.46564605693556,9.70931147582501
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03821045710687,12.8459868946921,5.70658981409029,9.19692905529642
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36211284209294,12.6557507583662,6.80934680787137,9.60907013611017
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39171417102705,12.330983386034,6.60012698399481,9.44094151368529
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92722995156721,12.5212887348809,5.71873356727469,9.05575075124093
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.56932598226004,12.0187623881884,5.03738965844164,8.54182600963003
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79856535346655,11.9781790448081,5.82576860009921,8.86750433279129
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92563867667548,12.1788088437568,7.13126582403676,9.41190444815635
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50635382159667,12.4584842710182,5.82206807668907,8.92896872310131
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03447738977653,12.4755779443985,6.04976380051357,9.18660637822953
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6608683938046,10.9924111160451,5.3682801608709,8.00718655690687
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.03040846102104,11.324318877212,6.55852953851,8.63775229224768
