"","Unnamed..0","tissue","endometriosis","severity","p227202_at","p227209_at","CNTN1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09084179984081,3.9906931920415,4.04076749594115
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.03604562871685,4.00674010858752,3.52139286865218
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.44206433497576,8.74557865998175,7.09382149747876
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.862982512437,3.92002849834823,3.39150550539262
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.80986477985273,6.19501841972641,5.00244159978957
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.47331759561911,4.24703891751782,3.86017825656846
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.30819682240842,3.34846706179993,3.32833194210418
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.94828408582715,7.97149715712935,6.45989062147825
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55899173617056,8.25006311392879,7.90452742504968
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83265373622241,3.15918257003099,2.9959181531267
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.36247648253617,6.95530458905965,6.15889053579791
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.65532914470901,8.4534976566714,8.0544134006902
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,3.34846706179993,2.79224748857427
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.37208991611528,6.30302403392251,5.3375569750189
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.64849275782434,5.80338547047479,5.22593911414956
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.57533004968388,3.31265279991363,3.44399142479875
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.06423010736596,3.9906931920415,3.52746164970373
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.09222759577592,3.39086781292311,3.24154770434951
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.6948930752661,3.15918257003099,3.42703782264855
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.06423010736596,3.9992454455387,3.53173777645233
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.45680767450592,4.34651329302312,3.90166048376452
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.39480349200812,3.06929264007102,2.73204806603957
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.57533004968388,4.00674010858752,3.7910350791357
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.83265373622241,3.15918257003099,2.9959181531267
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.97885565300389,3.56625969319624,3.27255767310006
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.59186254453239,3.75927518940287,3.67556886696763
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.12355542667941,5.25029932522051,4.68692737594996
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.70413402103844,5.47129918593709,4.58771660348776
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.97521026425984,4.61324402541436,4.2942271448371
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.69886943367323,4.24703891751782,3.97295417559552
