"","Unnamed..0","tissue","endometriosis","severity","p200773_x_at","p208549_x_at","PTMA"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6215147870148,11.2727052890238,12.4471100380193
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7198390385075,11.4999107354763,12.6098748869919
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9016429153808,11.5842652617449,12.7429540885629
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6749503240301,11.1063324665955,12.3906413953128
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7799449105801,11.3868795823682,12.5834122464742
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7450907169193,11.3817079990931,12.5633993580062
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6599300974774,11.4333296293237,12.5466298634006
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.8940810377775,11.4999107354763,12.6969958866269
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.5335746545517,10.6364004699823,12.084987562267
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6338428658422,11.5230730778616,12.5784579718519
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9879719222747,11.4999107354763,12.7439413288755
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.8077849646379,11.4083122683541,12.608048616496
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.9026743385234,11.4999107354763,12.7012925369999
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",14.00294785468,11.4999107354763,12.7514292950782
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7464233406294,11.0525909566688,12.3995071486491
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6150929769252,10.764818786424,12.1899558816746
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7007848642663,10.6709339501603,12.1858594072133
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6201350670324,11.4006499597082,12.5103925133703
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7348256582729,11.5115667687126,12.6231962134928
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.9130631644339,11.4210529908134,12.6670580776237
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.8553146150437,11.21533973277,12.5353271739069
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.7531085803612,11.4336620618597,12.5933853211104
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.5932455436948,11.9955230344059,12.7943842890504
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.8814325179833,10.8298264204222,12.3556294692027
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.7995375008773,11.4999107354763,12.6497241181768
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.0993463078471,10.8671415152166,11.9832439115319
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.425089649143,10.6574511992138,12.0412704241784
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",14.1691143747672,11.5316703999037,12.8503923873355
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6506533927358,11.3779587825837,12.5143060876598
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.9668734181199,10.9872436106491,12.4770585143845
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.7524961783201,10.7246488183573,12.2385724983387
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",14.2119767177454,11.6024576862679,12.9072172020067
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.6315485774982,10.8964017871352,12.2639751823167
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.8402541545159,11.0488182679576,12.4445362112368
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6695785825514,11.6882068084493,12.6788926955004
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.9883992860348,12.3095261414883,13.1489627137616
