"","Unnamed..0","tissue","endometriosis","severity","p213970_at","p226089_at","p226090_x_at","RABL3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.30513868779137,4.97920201067985,5.49929674621683,5.59454581489602
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.0461851265755,5.41211302931961,5.87235090552266,5.77688302047259
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.21548196855018,5.33124438510477,5.20896889994427,5.25189841786641
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.36696093748873,5.37690478927227,6.04205794551685,5.59530789075928
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15412991620848,5.33124438510477,5.50992323937342,5.66509918022889
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.27438911196413,5.41211302931961,5.17121557309874,5.28590590479416
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.53736794533003,4.84740929331055,5.0372103572426,5.14066253196106
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09063722448139,5.41211302931961,4.65142582387051,5.38472535922384
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42650639663773,5.41211302931961,5.91128995278545,5.5833031262476
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74896493376978,6.11551395010781,5.64657054118857,5.83701647502205
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.73052807740081,5.99664895157513,5.97861011651142,6.23526238182912
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.08843872892909,5.40203917119647,5.37702762838147,5.62250184283568
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.98043412617717,5.29291044317991,4.96504630004163,5.41279695646624
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09063722448139,5.33124438510477,5.85519467070838,5.75902542676485
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62406929376493,5.33124438510477,5.63965353452879,5.86498907113283
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.50048995818791,5.41044040312626,5.61863175610597,5.50985403914005
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.17502931676651,5.75185626828609,4.90955259353501,5.6121460595292
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.14657668834226,5.86493840070076,5.69441234005631,5.90197580969978
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.54030261373968,5.46914307527352,6.36303436056022,6.12416001652447
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.42812629282304,5.91464453178525,4.57422071886557,4.97233051449129
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.44848898475684,5.29291044317991,4.65142582387051,5.13094175060242
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.88818732842441,5.54824079838726,4.84916137089067,4.76186316590078
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37526703627545,5.29291044317991,4.65142582387051,5.43986776777529
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.69353118077628,5.45483542231727,4.53684311080712,5.22840323796689
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.59506984523929,5.21865980176673,4.00477646854685,4.60616870518429
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.85407553356596,4.70743693078563,4.22086955611976,4.26079400682378
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.81704904176675,5.29291044317991,5.15637791918337,5.08877913471001
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.13391923615782,5.47263418252964,4.75217496223599,5.45290946030782
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.32617679733024,4.92732571856213,4.88089791514747,5.04480014367995
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.60829619274583,5.29291044317991,4.65142582387051,4.85087748659875
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.09063722448139,5.3299921394713,4.24111601163298,5.22058179186189
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.39925410465919,5.29291044317991,4.65540980381412,5.11585811721774
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.58419247210326,5.29291044317991,4.14697365030978,4.67469218853098
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.17767250142004,4.97560977980057,3.52003856554634,4.55777361558898
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.68745689857312,6.91297716106736,5.17121557309874,6.25721654424641
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.54495674527925,5.33124438510477,4.88165788061058,4.9192863369982
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.18630295797927,4.64112151757434,4.45866244292726,4.76202897282696
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.77763982722945,6.86220305162802,5.82628027813247,6.48870771899665
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.73664910724202,4.84740929331055,4.86182976599544,5.14862938884934
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.70138440445714,5.24140790135189,4.63146947237302,4.85808725939402
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.50250567940128,5.29291044317991,4.65142582387051,5.48228064881723
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.23636634139401,5.23161348896766,4.39379542610418,4.95392508548862
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.98905501945442,5.20110931837023,4.53194960220537,4.90737131334334
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.28051090956482,5.45711513129597,5.17121557309874,5.63628053798651
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.58419247210326,5.33124438510477,4.65142582387051,4.85562089369285
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.80279950141617,5.41211302931961,4.60661388349512,5.27384213807697
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.68161046537153,5.01740857127591,4.46269328078701,4.72057077247815
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.84467539218599,5.33124438510477,5.17102834105657,5.44898270611578
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.82832232280175,5.33124438510477,4.65142582387051,4.93699751059234
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.79456774907177,5.29291044317991,4.65142582387051,5.2463013387074
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.3492755449948,5.29291044317991,5.17121557309874,5.27113385375782
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.70768301862276,5.37960123236279,4.65142582387051,4.91290335828535
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.68672641742608,4.75345373336645,4.34548225742555,4.92855413607269
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.96672192998019,5.29890803226028,4.64485576798035,5.30349524340694
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.00734993155447,5.33995390770625,4.65142582387051,5.33290988771041
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.42279505631826,7.33882729385496,5.06862031903576,6.27674755640299
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09063722448139,5.29291044317991,5.28249709292279,5.55534825352803
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44699357557012,6.82294376999274,5.3296919431748,5.86654309624589
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09063722448139,7.18959645529884,5.79820759971997,6.35948042650007
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.94319529444999,6.40391311878205,4.69943457584057,5.68218099635754
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.81945974010671,5.29291044317991,4.99117942190482,5.36784986839715
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.18813781582744,7.20193166219013,5.10093714741417,5.83033554181058
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29796993475725,6.70471373045684,5.18381967605649,6.06216778042353
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.29578936382583,6.83471509137603,5.0372103572426,6.05590493748149
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.59832630628676,6.86660409893341,5.66565497310666,6.37686179277561
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.09063722448139,5.10065673633735,4.65142582387051,5.28090659489642
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.09063722448139,5.83273087160748,4.72329197330531,5.54888668979806
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32843778779002,7.5292804094235,7.38073251610508,7.41281690443953
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.50687290382895,7.15649905682675,7.45506443313023,7.37281213126198
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6322967042357,6.79386002932712,7.37214542881527,7.2661007207927
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31609937669473,7.02121643799502,6.81084715651805,7.04938765706927
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88817682462106,7.88434124242274,6.83156992134104,7.20136266279495
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09718069037722,6.7667546763802,7.16438318523531,7.00943951733091
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6747520148614,6.88917129987596,7.24401945879961,7.26931425784566
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.73997768179653,7.3566227101695,7.63549559272306,7.5773653282297
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35205926129865,7.42447387303725,7.26787359315014,7.34813557582868
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47317640621568,7.47130974230083,7.79402518681336,7.57950377844329
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72575762333365,7.92570165684546,8.3335213997337,7.99499355997094
