"","Unnamed..0","tissue","endometriosis","severity","p63009_at","p219083_at","SHQ1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58982248746441,8.76719440571673,7.67850844659057
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.73411368396426,8.26883042058505,7.50147205227466
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.8940354290269,8.26883042058505,7.08143292480598
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58497291680403,8.28806705872611,7.43651998776507
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.14044620666919,8.74429413924535,7.44237017295727
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84238336717565,8.70305777139574,7.77272056928569
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.78494013659445,7.70557374888533,6.74525694273989
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.66791285151562,8.38631798877072,7.52711542014317
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.70820681586432,8.37159988375985,7.53990334981209
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.29574636238605,8.33905008943938,7.31739822591272
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88508811580683,8.46547846878661,7.67528329229672
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.77335576822256,8.56620854034677,7.66978215428466
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93871105754197,7.92325802499976,6.93098454127087
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.98855497770677,8.72724080438369,7.85789789104523
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.66623481211922,8.81001817774921,7.73812649493422
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.68911253647201,8.26883042058505,6.97897147852853
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.10297631814989,8.51600066952764,7.30948849383877
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.69350079285541,8.62763125371571,7.66056602328556
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.23603714127316,8.26883042058505,7.25243378092911
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.13910173409483,8.0855492221513,6.61232547812306
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.31016431137996,8.59791144229112,7.45403787683554
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.12010989586796,8.1725797802305,7.14634483804923
