"","Unnamed..0","tissue","endometriosis","severity","p218264_at","p227896_at","p227322_s_at","BCCIP"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.61506178433358,5.8959584874423,8.87954623700599,7.13018883626062
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99723646796464,3.84596143280307,7.91026990138782,6.25115593405184
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.22397900203423,4.95845574406262,7.36248574794294,6.8483068313466
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.29607121729769,4.51100287093905,8.21891614596686,6.67533007806787
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91888730546823,5.16528783616173,7.70744226578763,6.59720580247253
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78978386970003,4.32493628461908,8.43925776623471,6.51799264018461
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.34485708118565,4.58023665154067,7.16753824522932,6.03087732598521
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.18498357771161,5.59272367098125,8.35248161942657,7.04339628937314
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78165205548447,4.98412230017568,8.06298859270727,6.60958764945581
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00329244013372,5.23629112435017,7.94547959978436,6.72835438808942
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.00142393584018,5.49355000881973,7.80951057341997,6.76816150602663
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.13558245230296,5.30581638849486,7.83299587709774,6.75813157263185
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.79467106061456,4.77028995435206,7.44207012216345,6.00234371237669
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.9327829979854,7.34828375584462,8.10083167303067,7.46063280895356
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8640388383812,6.2819679157148,8.32277532783263,7.15626069397621
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84103529107103,5.69718482982066,7.79071323283364,6.77631111790844
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.95129237585183,5.52628199419597,8.09786641157231,6.85848026054004
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09297069047936,5.10280337431769,8.1284955152768,6.77475652669128
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.73842875891722,5.53341270514275,8.26490095109117,6.84558080505038
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.56119647409659,3.70952116525125,7.90751776143988,6.05941180026257
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.06729698926815,4.32626877270453,8.34145526036898,6.57834034078055
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.58206084388522,3.48553394833034,7.81783120584283,5.96180866601946
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04270626869715,4.02914514763667,6.28307955593668,5.4516436574235
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.76616259061694,3.70952116525125,7.77252421497475,6.08273599028098
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.37155692601359,3.03219523479134,7.05800695725437,5.4872530393531
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.16785604025989,2.23602791534862,5.13372130079377,4.51253508546743
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.63387352203914,2.93730002635863,6.312096884963,5.29442347778692
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.08800331344658,4.47066168337118,8.01104069324747,6.52323523002174
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.04077785832114,2.76644676002471,5.92727759047104,5.24483406960563
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.9295867332962,3.01690372105115,6.65634100255653,5.53427715230129
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.06285553503551,3.37691668189334,6.18685343654141,5.54220855115675
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.74908173307983,4.95608580514495,7.48362608531697,6.39626454118058
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.6183932107719,3.37691668189334,5.55366522858315,5.1829917070828
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.67800014459724,3.37691668189334,6.49236682556338,5.18242788401799
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33362154603775,6.32859908629012,9.59210774715202,7.75144279315996
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.7693368474645,3.70359033044432,7.27156960400911,5.91483226063931
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.52106164856162,3.70952116525125,6.5783988085802,5.26966054079769
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.92385555499662,5.68247529477948,8.98902522066776,7.19845202348129
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.38799972937856,5.25768134349184,7.88388417139168,6.84318841475403
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.54043680749794,3.37691668189334,5.73947000212682,5.21894116383937
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.91824786394127,5.35997803118906,8.54324721788861,6.94049103767298
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.74861815304009,3.45616899220606,6.99234189010366,5.7323763451166
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.9309016733358,3.84492763054227,5.81567622032872,5.19716850806893
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.78098817284614,4.32626877270453,7.41959075102545,6.17561589885871
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.5203948708785,3.70952116525125,7.35932020023048,5.86307874545341
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.14172060510032,5.39192850638428,8.77849505423769,7.10404805524076
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.01354588161294,3.56594358789031,7.01300145391252,5.86416364113859
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13825213614378,3.37691668189334,7.37273746943148,5.62930209582287
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46155816772949,2.93730002635863,7.14805261220676,5.51563693543163
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.67218089563129,3.70952116525125,6.12057632563756,5.16742612884003
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.54997022189951,3.70733525897189,7.11536984128558,5.45755844071899
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.05095885440039,3.37691668189334,6.61787419065903,5.34858324231759
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.23480160400883,3.70952116525125,7.27825253795246,5.74085843573751
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.54119992179974,3.62020617471629,7.42191122843491,5.86110577498365
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.0998632687234,5.3497743750249,8.1786001804157,6.87607927472133
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.73503197224203,6.53780169966767,9.76837617755968,8.01373661648979
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.91685718312992,4.28184163909078,7.30100309519071,6.1665673058038
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26322836100825,5.36109280276702,8.81994449691157,7.14808855356228
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6246115757824,5.91660214812906,9.53652903849064,7.6925809208007
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.95466365051116,4.40785365287917,8.03272166240015,6.46507965526349
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.6332536259799,3.76199664406271,7.70799121917033,6.03441382973765
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.3331112815546,5.91633857165219,9.31877057687701,7.52274014336127
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.1365907650065,5.48749879060143,8.76185312635491,7.12864756065428
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32036046757685,5.9472603178268,8.78094158124266,7.3495207888821
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42874957679508,6.2591589404243,9.41874741093595,7.70221864271844
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.10029457524815,5.61006001149449,7.55258109850772,6.75431189508345
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.55314088044728,6.59527851554876,8.58582374909373,7.57808104836326
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10026562286916,7.89424142259574,9.8975083664006,8.63067180395517
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7658283197325,7.26807119736873,9.46106564297295,8.16498838669139
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.00841688309417,7.94895785661767,9.50458273672437,8.48731915881207
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61303203447966,6.62506031667199,9.0716348212407,7.76990905746412
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66110978915619,6.61424494458069,9.02671933553627,7.76735802309105
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71614684005005,7.90284270321386,9.11409054409888,8.24436002912093
