"","Unnamed..0","tissue","endometriosis","severity","p202152_x_at","p215737_x_at","p214879_x_at","USF2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.98976484131309,8.28015971298825,8.2132043931719,8.16104298249108
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38310841652528,8.32068489746104,8.94797409597441,8.21725580332024
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.37192767314548,7.90713379365179,9.47848856668447,8.58585001116058
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71516465142266,8.39645817435991,9.51123798533944,8.54095360370734
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.43391569552545,8.03823062166819,8.45075919206126,7.9743018364183
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97843004161503,8.17796001540754,8.97479301878127,8.37706102526795
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.50943874184165,8.87988746482867,9.16422571824936,8.85118397497323
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.73114471263438,8.2535584572234,8.17326056940367,8.05265457975382
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.51720131498923,7.67346317583464,8.80698763051126,7.99921737377838
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3640605677069,8.27849522997767,8.97656554211647,8.53970711326701
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.30161111211734,7.76198388614178,7.27614999276332,7.44658166367415
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.60499434718752,8.03169934375833,7.57063923661047,7.73577764251877
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97420805539277,8.11299606699373,9.64321304656642,8.57680572298431
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.35109527588503,8.37418257431519,8.62888152100424,8.45138645706815
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19346958386222,8.64418243329341,8.76468032948055,8.53411078221206
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.48508413379522,8.61466048186546,8.62265711145758,8.57413390903942
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97358537023758,7.53249895582822,8.7778673438988,8.09465055665487
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.91769772844245,8.08238955573996,8.47920817954747,8.15976515457663
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.52512518580625,7.50634091112616,7.92248934857296,7.65131848183512
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.14099340667464,9.41897935105699,9.03561378630935,9.19852884801366
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.74153585654257,9.13536571047401,8.73129182279534,8.86939779660397
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.18368096529828,9.34260819837525,9.24515692937589,9.25714869768314
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.06252367552846,9.54842584130872,9.11862518708988,9.24319156797569
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.93925148893604,9.97444395752932,10.0255635884024,9.97975301162259
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.55572454289784,9.62096436631059,9.52496335163794,9.56721742028212
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0625208906277,9.96054078165056,10.0072720825835,10.0101112516206
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.154038000498,10.2559283448989,10.0192977155957,10.1430880203309
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.29603982234938,9.38803942402513,9.21480562703229,9.2996282911356
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.98521014756263,9.2647749882484,8.9189671824693,9.05631743942678
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.69895148928085,9.86456109634332,9.51854592349654,9.69401950304024
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.96032239765179,10.1836934785992,9.80960238845828,9.98453942156976
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.34061875936657,9.52149642363402,9.36403970137382,9.40871829479147
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.6250397078934,10.6807512731941,10.5704799126325,10.62542363124
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5086992161784,10.4328005252405,10.4060320694288,10.4491772702826
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.97315335031551,8.50690458187581,8.05655140361509,8.17886977860214
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51633933457511,9.76331146685189,9.58966823553872,9.62310634565524
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.40334109922637,9.80994912222286,9.54192214010936,9.5850707871862
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.3898088056534,8.56193198524423,8.28061204668423,8.41078427919395
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.29288933998481,9.50433330821107,9.18573268531871,9.3276517778382
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.74443495592036,9.87063465044933,9.51796993349769,9.71101317995579
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.51709777172889,8.86122129828317,8.52598409284179,8.63476772095128
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.59132185405081,9.765028504404,9.84777187988869,9.73470741278117
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59704982336891,9.28203232018998,8.62462039483025,8.83456751279638
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59550392573126,9.11366460833992,8.42939023644165,8.71285292350428
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.62426412598379,9.86384148082343,9.53611404067462,9.67473988249395
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.07054309698357,9.2810497429906,9.15276269249201,9.16811851082206
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0378363463418,10.3193714677886,10.0835358523306,10.146914555487
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.90946721029643,9.21661757314041,8.98568760175124,9.03725746172936
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.55961389935232,9.66422922155621,9.15681658476042,9.46021990188965
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.030118537043,10.321175462063,10.0421880344505,10.1311606778522
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.81261470153894,9.91030016889111,9.72349166895494,9.81546884646166
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.89450603114204,10.2460257755647,9.93150271726136,10.0240115079894
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.19237704566962,9.34365446459502,9.28654591593884,9.27419247540116
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.35319792160898,9.35375084261659,9.1966103157082,9.30118635997792
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72421060594549,9.00127029508673,8.55408165422625,8.75985418508616
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.41289859211363,8.21140631019559,7.81245643584261,7.81225377938394
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.57534999388933,9.74421577572961,9.34000687443994,9.55319088135296
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.70388061247978,8.93634711716628,8.7689041544545,8.80304396136685
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.53449944184998,8.2204768920465,7.540507011528,7.76516111514149
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.88096828915949,8.84597240668758,8.69161377748913,8.8061848244454
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.04910602700766,9.31584285912422,9.03135043837195,9.13209977483461
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.80704646002381,8.97201585069153,8.92999027203336,8.9030175275829
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.73052254935853,8.84049108024369,8.54190278719963,8.70430547226728
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.6880832709147,8.18126052752444,7.79331539244793,7.88755306362902
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85338828896559,8.32532592180839,7.80221369539079,7.99364263538826
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.37490378435717,9.37479117133029,9.41869307155191,9.38946267574646
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.56294454968414,9.50592944188321,9.54583321918381,9.53823573691705
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.06067778211339,7.82543710259676,7.28603445781909,7.39071644750975
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46065846820428,7.5821601196951,7.45396178213652,7.49892679001197
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59559353746453,7.73809336434478,7.62478568108371,7.65282419429767
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28380057724374,7.49753921544698,7.4363910392416,7.40591027731077
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61932509599988,7.84193092993539,7.71467775859767,7.72531126151098
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52156433474875,7.84135591623835,7.48893579189969,7.61728534762893
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54040729556304,7.87526125614375,7.51771438664928,7.64446097945202
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26480627870951,7.60848487237625,7.44993514310138,7.44107543139571
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33513062853263,7.75900476034072,7.2722510125167,7.45546213379668
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30659397500001,7.92130057995494,7.40976720568546,7.5458872535468
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98875854588997,8.03964529177147,8.07135429574437,8.03325271113527
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41491120504345,7.69502141176899,7.48143805332004,7.53045689004416
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38594699894766,8.20308400706312,8.31976689265389,8.30293263288822
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55168565495234,7.63001155706146,7.34823237874032,7.50997653025137
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45457280126231,7.73092706482446,7.47485925308349,7.55345303972342
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56434261284809,8.93127363991036,8.60980321882227,8.70180649052691
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05479800104061,8.49491377694757,8.13962909106718,8.22978028968512
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84474013310926,8.92967540249839,8.76854558988234,8.84765370849666
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.9592647066962,9.23570228584388,9.08690237050603,9.0939564543487
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0524744751837,10.2120056475263,9.90926369445599,10.057914605722
