"","Unnamed..0","tissue","endometriosis","severity","p219850_s_at","p225645_at","p224189_x_at","p232361_s_at","EHF"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06661608729828,11.5679809931706,5.38375115465169,6.49483686562859,7.37829627518729
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.2954869583389,11.2217081510295,7.76208925057719,6.74564875232358,8.50623327806729
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85823276190701,10.3275370915881,4.70494326962314,5.16284237147994,6.51338887364955
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.39293754376166,11.8130602078991,6.59640477585453,6.88601885931288,8.17210534670704
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.98300847068049,11.3878879645071,7.31581039687236,6.63646454505444,8.3307928442786
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.87698348057629,11.501113567719,6.77346887499358,6.74564875232358,7.97430366890311
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.29321541103945,10.4950665421222,4.32317139554044,6.70910102339849,6.20513859302514
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.7961149645715,11.952173629399,5.16112210509236,5.86141082020121,7.44270537981602
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99138118411762,11.0967056212181,6.07538124196159,6.06353129146541,7.55674983469068
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32043694096356,11.2121172328441,6.10545296754944,6.74564875232358,7.84591397342017
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84276352326061,12.0231634294416,7.6621548630735,6.74564875232358,8.81843264202482
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.03512920453448,11.8130028947457,7.19743590860395,6.70910102339849,8.43866725782065
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.06362078260046,11.2662883526466,6.12814853966855,7.07070655970836,7.88219105865599
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44149630775669,10.9868438490525,6.46070408503094,5.58425151546337,7.36832393932588
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.82690207808295,11.6800241707052,5.91835465676039,6.55658390778158,7.74546620333253
