"","Unnamed..0","tissue","endometriosis","severity","p228233_at","p236031_x_at","FREM1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.45319551979664,2.75116763174205,3.60218157576934
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6933125564196,2.47208050097942,3.58269652869951
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.36860935742596,4.8360851295333,6.60234724347963
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56445194087267,2.48765561857933,3.026053779726
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.64215154943837,5.12587833698029,6.38401494320933
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.47763533480952,2.33549051620303,3.40656292550628
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56445194087267,2.59759886527504,3.08102540307386
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.66092791937445,5.07647509384382,6.86870150660913
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.40717178371286,2.92545353814354,4.1663126609282
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.11725210507052,2.91978816295275,4.01852013401164
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.35482882929883,5.55223877421983,6.45353380175933
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92311708429009,5.5526852923218,6.23790118830594
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.33741367837067,2.70028479309783,3.51884923573425
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.95085226292765,6.05829930992552,7.50457578642659
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88448275470006,4.34799327491856,5.61623801480931
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.14549819885945,2.75815466406397,3.45182643146171
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.27182609489682,2.72070206117165,2.99626407803424
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.06621241827163,2.47208050097942,3.26914645962552
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.22494445251676,2.70028479309783,3.46261462280729
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.91739173236636,2.70028479309783,2.80883826273209
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.2564458921764,2.70028479309783,3.47836534263711
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.22100797534421,2.70028479309783,2.96064638422102
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56445194087267,2.33549051620303,2.94997122853785
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.95597937302737,2.70028479309783,2.8281320830626
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.48729673562423,2.70028479309783,3.09379076436103
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.25160032951786,2.47208050097942,3.36184041524864
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.06621241827163,2.88369484949544,3.47495363388354
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89915501829481,2.72070206117165,4.30992853973323
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.06621241827163,2.33549051620303,3.20085146723733
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.29165905727591,2.70028479309783,3.99597192518687
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.88786118929395,2.54676130695092,3.71731124812244
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.58250461414938,4.65569511606836,5.11909986510887
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.20381259733222,2.70028479309783,3.45204869521503
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.39982146680083,2.70028479309783,3.55005312994933
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.40667756677885,2.786729791585,3.59670367918192
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.16940540500826,2.70028479309783,2.93484509905305
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.22059282374094,3.18656173674543,4.20357728024319
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.24292387906527,2.33701277246162,3.28996832576344
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.98632093332797,2.73004205407697,3.85818149370247
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.9264910544978,2.33549051620303,2.63099078535042
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.88786118929395,3.49506371192172,4.19146245060784
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.34520903346608,2.47208050097942,2.90864476722275
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.35042172900535,2.70028479309783,3.02535326105159
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.48342999627813,3.19548936765298,3.83945968196555
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.61793131778372,2.61101061103957,3.11447096441164
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.39024518480235,4.49343705699368,5.44184112089802
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.91070465232228,3.41686667147726,4.16378566189977
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.78040216703811,2.33549051620303,2.55794634162057
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.02871009584878,2.64445709565207,2.83658359575043
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.23620014005819,2.70028479309783,2.96824246657801
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.91739173236636,2.63629353081536,2.77684263159086
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.78040216703811,2.70028479309783,2.74034348006797
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.07490412179004,2.70028479309783,3.38759445744394
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.82514238717852,2.70028479309783,3.26271359013817
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.89600679818397,3.26447038591134,4.58023859204765
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.91611206087359,4.64807989975828,5.28209598031594
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.92704381675918,2.72070206117165,3.82387293896541
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.57302074618666,2.70028479309783,3.13665276964224
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56445194087267,2.33549051620303,2.94997122853785
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.11191018760645,2.70028479309783,3.40609749035214
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.16951689690216,2.70028479309783,3.434900845
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.4580917787054,2.70150082400175,3.57979630135357
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.56445194087267,2.33549051620303,2.94997122853785
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.71078764653548,4.71234916388222,5.71156840520885
