"","Unnamed..0","tissue","endometriosis","severity","p204010_s_at","p214352_s_at","KRAS"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6254815017577,9.98200620569815,8.30374385372792
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.80441178372702,10.1611740537278,8.48279291872741
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.11510413705719,10.2624911983419,8.18879766769954
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.23518137439734,9.6566005559361,7.44589096516672
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.20407391794038,8.87500278108426,7.03953834951232
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.13974468452221,9.90392304632428,8.02183386542325
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.71057816775011,10.0828628308897,7.3967204993199
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.67521609810594,9.81974289627129,8.24747949718861
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6337909791049,10.0129626365892,8.32337680784705
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.13974468452221,10.2945764242092,8.21716055436571
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.6254815017577,10.1412443572989,8.3833629295283
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.6254815017577,10.105185429104,8.36533346543085
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44989793505163,10.1910298740071,7.82046390452937
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.69705239267083,10.2049142860111,7.95098333934097
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40126886670985,9.80453207440351,8.10290047055668
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88612541670905,10.1896605819774,8.03789299934322
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74607746283806,9.72738730276937,7.73673238280372
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.13974468452221,10.2720357226501,8.20589020358615
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.95057555766763,10.0797452534499,7.51516040555877
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.6254815017577,8.25477775714865,7.44012962945317
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.12216993185388,7.42083723863219,7.77150358524304
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.6254815017577,8.13625361298729,7.3808675573725
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15126494705714,8.10396846642458,7.12761670674086
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.13974468452221,5.4016128422721,5.77067876339716
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.23995750081256,6.73426868903767,6.48711309492511
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.6254815017577,5.68712276567273,6.15630213371522
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.48633544871449,5.62343652541512,6.05488598706481
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.13974468452221,8.05891967741602,7.09933218096911
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40231953690791,7.20579840936718,6.80405897313755
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.84922938276237,7.45826467016592,7.15374702646414
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.6254815017577,5.11050052001974,5.86799101088872
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.6254815017577,7.79384058378867,7.20966104277318
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.13974468452221,5.57053012883325,5.85513740667773
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.57920192978851,6.04370509608759,6.31145351293805
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59297591110984,5.70847106813422,7.15072348962203
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13974468452221,6.91394272217437,6.52684370334829
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.99863604224009,7.59301499061755,7.29582551642882
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.14140304443321,7.97739036152618,8.0593967029797
