"","Unnamed..0","tissue","endometriosis","severity","p203771_s_at","p211729_x_at","BLVRA"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.580288050519,8.8246341499414,6.7024611002302
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.883066923073,8.97304925427979,7.42805808867639
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.70002499949122,9.23517719866103,6.96760109907613
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.50708480174411,9.96865800378268,8.2378714027634
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.18504441759194,8.91794932248783,7.05149687003989
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.34228841358766,9.49253465865285,7.91741153612026
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.01012792643737,9.30800598354442,7.6590669549909
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.774883863292,9.1993279296536,6.9871058964728
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.12994403723355,9.29861185191508,7.21427794457431
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12539246535182,9.37136675371426,7.74837960953304
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.52882231882834,9.06644252799437,7.29763242341135
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.12155487967718,8.87703738693282,6.999296133305
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.77754431823786,8.49908186213663,6.63831309018725
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.23370182196999,9.17701568903299,7.20535875550149
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.91741116915058,8.93595368801886,6.92668242858472
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7055649905514,9.32584689643004,7.51570594349072
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.22944543938232,9.36850860458656,7.79897702198444
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.22512617316008,9.2318887253914,7.72850744927574
