"","Unnamed..0","tissue","endometriosis","severity","p78047_s_at","p221953_s_at","p225860_at","MMP24OS"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.82746908226514,7.33970060840975,6.6002877391916,6.9224858099555
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15602704435335,7.89026040138411,6.73172331295464,7.25933691956403
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.27424519057499,7.11463020698511,5.63182605670659,6.3402338180889
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88721864830133,7.33970060840975,5.6351812468448,6.62070016785196
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.63130189456037,7.25596788399759,7.23229898424636,7.03985625426811
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.54478525229893,7.42525511667368,7.46449563245205,7.47817866714155
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.13053784312369,7.74954823435338,7.04914618733439,7.30974408827049
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.45177296208698,7.42525511667368,6.67396584126333,6.85033130667466
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.72333258900682,7.57894761367121,6.56629592325191,6.95619204197665
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85633467615803,7.55824213823277,7.1467944485394,7.18712375431007
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.60891663205533,7.42525511667368,6.59383192638085,6.87600122503662
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.47493585924294,7.41685766854689,6.73172331295464,6.87450561358149
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18214556987995,8.16118374518975,6.46257052914315,6.93529994807095
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.31455921802056,7.33970060840975,6.13105817469889,6.5951060003764
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22365894407947,7.46483568653699,6.94974469047831,7.21274644036492
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.54364403720469,7.42525511667368,7.09517888129856,7.02135934505898
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.10015082464786,7.75367256579684,7.45478628308551,7.43620322451007
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.80258914977399,7.3224000817104,6.55436081456463,6.89311668201634
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.36414012484736,7.33970060840975,6.9397492321795,6.88119665514554
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.99009881725143,9.9222324698502,9.88502631155648,9.5991191995527
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.27237145951297,9.52960005466798,9.07641217498196,8.95946122972097
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.99621095582911,10.0486446573545,10.0580699398933,9.70097518435897
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31974113129199,9.58856598938163,9.16308354836447,9.02379688967936
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.75609993322794,10.1504097563681,9.86518442010643,9.59056470323416
