"","Unnamed..0","tissue","endometriosis","severity","p211938_at","p211937_at","p219599_at","EIF4B"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5643287819333,10.7854680172514,5.03558999951471,9.12846226623314
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9145491227371,12.6646794541715,10.7358031707852,11.7716772492313
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.0341138929991,11.9890119314598,8.69180306552619,10.9049762966617
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0753062547545,11.0896392473326,7.39857369829901,9.8545064001287
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5390034113769,12.1305137961809,8.01751031045375,10.5623425060038
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0796908919354,10.9569022732111,6.47669935114142,9.50443083876264
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6518047844667,10.8818900638878,6.76769732956594,9.76713072597348
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6944809479003,11.5991315673273,9.25043657493376,10.8480163633871
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3743798131561,12.0681438623462,6.41822509953135,9.95358292501122
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8892474809713,10.9952777260033,6.1025704521431,9.32903188637257
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2068022065456,11.6070032761944,8.28931275773036,10.3677060801568
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5143309812035,11.6142875570549,8.96113640910612,10.6965849824548
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9209112063879,10.8331697772205,7.16882625491434,9.64096907950758
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5086709150698,11.27185063218,6.19057963496929,9.65703372740636
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6686420322893,11.5916183962115,6.21814168903799,9.8261340391796
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0973387302898,10.8139205605031,6.21814168903799,9.37646699327696
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9517990677661,10.4028167148703,6.21814168903799,9.1909191572248
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8929140018656,10.5664322659878,6.21814168903799,9.2258293189638
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2018173934879,11.0261364779616,6.37435451339839,9.5341027949493
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1648723819395,8.92959121617534,6.38002691379127,8.49149683730204
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6613490639777,10.110725734915,6.86445923250639,9.21217801046636
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.78694017909264,9.25166000381602,6.32426154287927,8.45428724192931
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.36848267108602,8.68251104132204,4.77128856000814,7.60742742413873
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.173559227603,9.40698214502638,5.65019004027764,8.41024380430234
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.56107776730548,7.33503578985967,4.66359003986172,7.18656786567562
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.09014319919247,7.18599211960546,3.08567822103577,6.45393784661123
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.23915717472562,8.24751539113163,4.00534960903845,7.1640073916319
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7833132336718,9.80504831514423,5.90814129956035,8.83216761612546
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.59103096880168,8.09660710373392,2.6627966481307,6.7834782402221
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.30462162221617,8.56401191779463,3.70010572872937,7.18957975624672
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2111374030392,8.81074206012804,4.16753538446785,8.06313828254503
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3224367227317,9.26870117455457,5.63343161738792,8.40818983822473
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.90808877241341,8.02719283913592,3.45796928163037,6.79775029772657
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.99330012954178,7.71085376609531,3.23592412021386,6.64669267195032
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3752417950498,10.1456856653658,7.81408424959482,9.77833723667014
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.8993436396585,9.32029805147778,6.21814168903799,8.47926112672476
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.62038074264136,8.47171785902058,5.59608197893205,7.89606019353133
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8998603721814,9.92841961109245,7.10732984144909,9.31186994157431
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.26347878542236,8.80460081546698,4.48845032673533,7.51884330920822
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.96642872219913,7.86979939663943,2.99463177400899,6.61028663094918
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.1881366819992,9.54132641268867,4.79744077895059,8.50896795787949
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.79648032631713,8.62523503563859,5.24946495710719,7.89039343968764
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.33113825782139,7.21713177045195,3.34494658387034,6.29773887071456
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8193978058306,9.21143401191802,6.21814168903799,8.74965783559554
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.141050659485,8.61207895766252,4.83891231707161,7.86401397807304
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.63414275777768,8.99068107383699,5.23015425731176,7.95165936297548
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.48085977043775,7.70677061491559,2.80302412467977,6.33021817001104
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.47250260538113,7.49694486687432,4.17517994331243,7.04820913852263
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.60322243976309,8.00983547411533,4.94791975037861,7.52032588808568
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.80645571246347,7.87314497763164,4.24133781538491,6.97364616849334
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.98273142845441,8.89662097630715,3.69239146173901,7.52391462216686
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.68252812923727,8.20974435627761,5.06256215806543,7.6516115478601
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51102265638463,8.45237803035598,4.66662552735942,7.54334207136668
