"","Unnamed..0","tissue","endometriosis","severity","p212427_at","p212428_at","p214356_s_at","ECPAS"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71554933150706,9.89132779788283,10.0356456763003,8.54750760189673
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.47322312744426,9.34053547243562,9.78164478686802,7.8651344622493
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.60227634952518,9.61781807729413,9.42767563230924,7.88259001970952
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.86561176900062,9.607718170337,9.77692855151842,8.75008616361868
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.27800024103121,10.0912940413758,10.0607991200058,8.47669780080427
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.86466934948412,9.85174080627603,10.40784579629,8.37475198401672
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.92074056327712,9.90297637091399,9.59965559624582,7.80779084347898
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.19804331811402,9.76179608699187,10.2229824099256,8.0609406050105
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06904072787455,9.80869924452038,10.2010883639235,8.35960944543948
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.04559700405313,9.60880700040006,10.0834489907923,7.91261766508183
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.15769517233118,9.66473670224882,9.60941988834258,8.14395058764086
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.71701956990554,9.78220334380343,9.96262236731107,8.15394842700668
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.35497734040208,9.25010630933906,10.8162760032594,8.14045321766685
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.15147995606982,9.74977696765045,10.0492392975398,8.31683207375336
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07770056521528,10.0706589557468,9.96979319249499,8.70605090448569
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.61960805618865,10.0417220510233,10.0872940462506,8.58287471782085
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.20202625130975,10.186067142373,10.4273133019391,8.93846889854062
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.30773108692652,9.9768587534862,9.96796919104367,8.41751967715213
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.07183713693111,10.1792390144265,9.99750683084505,8.41619432740089
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.03138896281819,7.77265249517383,8.60603440939557,6.80335862246253
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.26636927615952,8.07810166586381,8.90976940427091,7.41808011543141
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.67971163950307,7.80556310099599,8.47686180876481,6.65404551642129
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.72573135053357,5.80574299032206,8.80396288347391,6.11181240810985
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.25320871413771,6.97942461409604,8.3428634563019,6.52516559484522
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.31728599086716,4.80570855619109,7.40256453896014,5.50851969533946
