"","Unnamed..0","tissue","endometriosis","severity","p1555229_a_at","p208747_s_at","C1S"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.84735992735133,12.4792992669571,10.1633295971542
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.62951328297603,12.2201751950128,10.9248442389944
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.90634260392778,13.3575193797073,11.1319309918175
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6897541948931,13.7480299727857,12.2188920838394
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.84302825967284,12.4890794972176,11.1660538784452
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6812006768228,13.905118019573,12.2931593481979
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.96655116260315,14.0011526612889,11.983851911946
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.66386167904355,12.4691733753407,10.5665175271921
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.54145578081465,12.8913924486686,11.2164241147416
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8268447178846,13.7118869091916,12.2693658135381
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.97265127611922,11.7253715126162,10.3490113943677
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.57017922357523,11.7995914307639,10.1848853271696
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77402466198009,12.7372842815447,10.7556544717624
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.77266141784267,12.0362600135397,9.90446071569118
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.8153448716069,12.4766826236837,10.1460137476453
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1468206381167,13.7768080063745,11.9618143222456
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.73867162846964,13.806160144776,11.7724158866228
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1060163244625,13.4454387837343,11.7757275540984
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.847639535378,13.7525173307777,12.3000784330779
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.86343264162302,12.1975694124997,9.03050102706136
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.57849407828344,10.2719523644789,6.42522322138117
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.90373702950241,11.9041796055237,9.40395831751306
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.55388530253434,11.5153571775859,7.03462124006012
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91321101585176,12.4646141875639,9.68891260170783
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.91702927006592,12.1391236867681,9.02807647841701
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.55388530253434,9.62905492476841,6.09147011365137
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.55388530253434,8.95994447604108,5.75691488928771
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.97775689755413,10.327051347583,7.15240412256856
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.55388530253434,11.2320828259426,6.89298406423847
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.55388530253434,9.90988686525334,6.23188608389384
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.5544846081403,9.49691069671549,6.02569765242789
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.5544846081403,10.1468754699215,6.3506800390309
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.55388530253434,9.63176308509319,6.09282419381377
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.39739470755625,9.69866608978793,6.54803039867209
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89252923495019,11.7330785056187,8.31280387028444
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.01402362247905,11.7129369104468,8.86348026646293
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.56113145093295,9.65953088168272,6.11033116630784
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.75371333503418,12.1365705362757,8.94514193565494
