"","Unnamed..0","tissue","endometriosis","severity","p41220_at","p208657_s_at","p207425_s_at","SEPT9"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1778948412333,7.59609601966224,2.83233336096363,6.86877474061972
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7834017947406,7.78330096328478,5.62227928850899,7.72966068217812
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1209502527075,7.99840328893881,4.12889378427322,7.41608244197318
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.74532050269851,7.78482585255894,4.91082738473457,7.48032457999734
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.86605392090856,7.84471739378867,4.04658952867563,7.25245361445762
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1441264977457,7.81458576921005,4.23109253682131,7.39660160125902
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2997078633768,8.08519937375266,3.67796767124302,7.35429163612416
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.448113327857,8.36490115588879,3.59070046706776,7.46790498360452
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3029396167117,7.72498291940087,3.71116034319199,7.24636095976819
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.94711378756262,7.26790111405526,3.33571369167545,6.85024286443111
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8082224982512,8.01430152577048,4.21349652998608,7.67867351800259
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5921016437297,7.65775371683044,4.06811564969849,7.43932367008621
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.9079735327253,7.08589444900441,4.69000237221792,7.22795678464921
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7028917075629,8.66280037082784,3.48597849537049,7.61722352458708
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6976646150103,8.56606114710162,3.27621503674377,7.51331359961856
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4973460670166,8.0789444843117,3.67796767124302,7.41808607419044
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3303752035996,7.86003802848167,3.67796767124302,7.2894603011081
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4464601117589,7.88393071401449,3.67796767124302,7.33611949900547
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.173955639768,7.49107811239175,2.67986958187355,6.78163444467777
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2811563563781,9.22407943599264,4.25186296418199,8.25236625218424
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6221282458688,9.13922601769741,4.25186296418199,8.33773907591607
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.097657199647,9.01425888291182,4.4419988741617,8.18463831890684
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5097043321058,9.44985249061352,4.28117345479918,8.41357675917283
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.559211508211,9.71605118445764,4.25186296418199,8.50904188561688
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3171172569911,9.39704529588931,4.95162292041908,8.55526182443316
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.4438733529554,9.08796881657975,4.85998238180774,8.4639415171143
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6089115080588,9.51352116347985,4.25186296418199,8.45809854524021
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6683563513807,9.98898870492266,5.13645773247947,8.93126759626094
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8327876280874,8.33761551131509,4.25186296418199,7.80742203452816
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5805788648189,9.65945204853584,4.25186296418199,8.49729795917891
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.7534298492172,9.42596400484281,4.8991277330731,8.69284052904437
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5170504747639,9.70046559174885,4.76097720022209,8.65949775557828
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.9658397758388,10.1010852787868,5.57064002659027,9.21252169373862
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5949693099952,9.77205310623122,5.17487441084298,8.84729894235647
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6701631398744,8.54810514439218,4.2307118901525,7.81632672480636
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6090771546501,9.59986654228089,5.53352218110171,8.91415529267757
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.7154821560598,9.89988631081864,5.0785248328187,8.89796443323238
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3641091136027,9.07674956920987,4.27267633051489,8.23784500444249
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5438690721058,9.50494946621845,5.1402825512935,8.72970036320592
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6250469733617,9.78213624671499,4.91226210987937,8.77314844331869
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.6817444469119,9.95396472617385,4.57712004608778,8.73760973972451
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4622802196858,9.99199594276867,4.72598841806547,8.72675486017331
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6381050036715,8.95530021630183,5.02935741932864,8.54092087976732
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.0645165306867,8.82930935365352,4.22906243680546,8.04096277371523
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5029379416632,9.60351100933292,4.52296600825055,8.54313831974889
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2342004542679,9.2846786359891,4.33299594006757,8.28395834344152
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.0994579244265,9.67429718882111,4.22906243680546,8.66760585001769
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8503895238107,9.61140108605055,4.49578328755618,8.65252463247248
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4177277799467,9.43503477521837,4.64248621140211,8.49841625552239
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2779819422366,9.19248602030545,4.53122223723019,8.33389673325741
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.4234755172139,9.5930841132148,4.59859490399666,8.53838484480845
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8335486133428,8.89905185534379,4.2307118901525,7.9877707862797
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7191380630259,9.47569289280819,5.14489522748429,8.77990872777279
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5858994982039,9.85005138187338,5.28748242232268,8.90781110079999
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.9308847177629,9.94502395508253,4.817738273871,8.89788231557214
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7368870331288,8.28473771569409,4.08588759503771,7.7025041146202
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.7067307148454,9.75314728550758,4.8741182897808,8.77799876337793
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7080354200887,8.63920978399824,4.22906243680546,7.8587692136308
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7418586223966,8.17374518309053,4.15400893153043,7.68987091233919
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7143102106763,9.58350694458154,4.31097654250704,8.53626456592163
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2936777865603,8.97751977172193,4.42734941185249,8.23284899004491
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9641661592188,8.91492808375457,4.22906243680546,8.03605222659294
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9756690977241,8.90602744709546,4.23144423320991,8.03771359267649
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4025860696022,7.64353063741815,3.9675244780289,7.33788039501642
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7251857365924,8.66280037082784,3.76718262141791,7.71838957627938
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.450449978702,9.46030550502329,4.37500201061264,8.42858583144598
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5549003970497,9.71562750797473,4.98939920894498,8.7533090379898
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4945980395902,8.27917529470477,3.70195617669038,7.49190983699512
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7302298886838,8.61402983549672,4.22906243680546,7.85777405366199
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4638892706087,8.60227913887408,4.14834323902373,7.73817054950217
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5333187410253,8.01398965851646,4.2146365798214,7.58731499312105
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5483072102573,8.33031786216026,4.04874831980424,7.64245779740727
