"","Unnamed..0","tissue","endometriosis","severity","p209934_s_at","p209935_at","p212255_s_at","ATP2C1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.68702358412049,6.21732370990683,9.70739551049268,7.53724760150667
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12985042091446,4.65691375691345,8.25236793697438,6.34637737160076
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.04546802129604,4.8884123926759,8.99216698045596,6.97534913147597
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.59106666997658,6.04923699955864,9.06243765711158,7.5675804422156
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12167707980379,5.35252620915348,9.13905861548504,6.87108730148077
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79707086802024,7.06391738881975,9.89161022347899,8.25086616010633
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87916764547929,5.94168347061067,9.08735677837493,7.63606929815496
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21784793005981,5.21849895927743,9.91249930642355,7.44961539858693
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.82318905598145,5.28856656618211,9.15144718853602,7.08773427023319
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.60249900615496,7.13710967234136,9.82648465773549,8.18869777874394
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.89606977363019,7.38856027761555,10.034535887255,8.43972197950025
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.38670008150733,6.21087664049739,9.46020542567725,7.35259404922732
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65913076847899,6.52591295572188,9.6841210737277,7.95638826597619
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95663617478773,6.40438330674978,9.79255298329344,7.71785748827698
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.63843204141971,5.81431025265318,9.39596002545511,7.282900773176
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.17303240818307,7.55962217375025,10.0285638796222,8.58707282051851
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.12697635251688,7.19305676005472,10.0594528084579,8.45982864034317
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.62711058805167,7.44688482425621,9.7569310869184,8.27697549974209
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.47570586826097,7.39643935298074,9.64574738114123,8.17263086746098
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.43437749460879,6.31343197822882,8.69041820270925,7.14607589184895
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.1663757326482,5.67488538092298,8.07540691606068,6.30555600987729
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.68098513289163,6.53746019472677,8.16921474144858,7.12922002302233
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.44599167282753,7.13811044096095,7.80649466634454,7.13019892671101
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.10719696872827,5.68583424822745,7.75682100195778,6.5166174063045
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.86486280196139,5.25018185135182,7.80820677552172,5.97441714294498
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.12285036754576,4.33903632082099,7.48278179684853,5.64822282840509
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.36705544797085,3.78643093406032,7.33172148560235,5.16173595587784
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.53288377012131,6.07628487796821,8.30951996516646,6.63956287108533
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.84435064191844,5.34481883801879,8.21125392297296,6.46680780097006
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.15007744382892,4.64093118490411,7.82088684802212,5.53729849225172
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.54790673579885,4.8987063419963,8.37641435726687,5.60767581168734
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.70527886446032,5.87026904736286,8.58553945247752,6.7203624547669
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.01727091639357,4.4031512934164,6.77516586217231,5.06519602399409
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.6214244615098,4.20239679540856,7.16491139257616,5.32957754983151
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.20739818581351,8.21324045238962,9.46269610613925,8.29444491478079
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.12985042091446,6.47379315520509,8.16137458571669,6.92167272061208
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.190090225932,5.30637752976334,7.65323138043065,6.049899712042
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.2159007505397,7.27961260437867,8.88577920601518,7.79376418697785
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.79790240667246,5.63474232554685,8.05003994346471,6.16089489189467
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.98872249309301,5.90886156146214,7.632418919034,5.84333432452972
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.77420192406723,6.81345868576165,8.27966873811727,6.95577644931538
