"","Unnamed..0","tissue","endometriosis","severity","p225135_at","p238005_s_at","SIN3A"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64209814423716,6.3455095301326,6.49380383718488
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.30428184788356,5.91578986457986,6.61003585623171
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.02792088723002,5.13191702226893,5.57991895474948
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02519075954083,5.94679504178152,6.48599290066118
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09568983522384,6.9924160795233,7.04405295737357
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.00740839444139,6.11679946275892,6.06210392860016
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.6082085872004,5.60315193886646,5.60568026303343
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24533641848003,6.21094359315251,6.72814000581627
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.58454818065218,6.85877741161377,7.22166279613297
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.19364821922181,5.80833207186836,5.50099014554509
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.41414351075068,6.25240001925284,6.33327176500176
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.93208735324212,6.45582846406834,6.69395790865523
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01388590700352,6.44646850036182,6.73017720368267
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.74623425066122,6.27597015699145,6.51110220382633
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.10234359700673,6.84919584734218,6.97576972217446
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.55495833483034,5.77484490542829,6.16490162012932
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.45590566236193,5.81026868788318,6.13308717512256
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.04732081518098,6.19289060473549,6.12010570995823
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.93228484822397,6.11161445012644,5.52194964917521
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.61176828063857,6.95090831885378,6.28133829974617
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.3862029932462,7.64339633120087,7.01479966222353
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.01330859830806,6.72399621580498,5.86865240705652
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.38862906691214,8.48731613092788,6.93797259892001
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.84763328143075,7.13581389568453,5.99172358855764
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.71382904583775,6.66521237209595,5.18952070896685
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.61637975064272,6.50765115839959,5.06201545452116
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.07353868915789,7.19997634390948,5.13675751653368
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.43341712086552,7.88884007890228,7.1611285998839
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.63468116610076,7.37076042460322,5.50272079535199
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.07150021370088,7.36318475486601,5.21734248428344
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.89282954769852,8.2612425370721,7.07703604238531
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.65353123313237,7.49698284636458,6.57525703974848
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.85187955135185,7.02364685178231,5.43776320156708
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.298645886785,6.3962098584286,5.3474278726068
