"","Unnamed..0","tissue","endometriosis","severity","p223032_x_at","p224232_s_at","PRELID1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.87251401407432,6.53629304844378,8.20440353125905
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7690100021548,6.8805324590524,8.8247712306036
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.81385569768809,6.10788215039699,7.96086892404254
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3951763329856,6.70576322524956,8.55046977911758
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.97092328529052,6.42692669067418,8.19892498798235
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4540495619159,6.93173318359889,8.69289137275739
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.79212421521016,6.7126762163941,8.25240021580213
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4165919638989,6.8805324590524,8.64856221147565
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2798248034824,7.1023722279594,8.6910985157209
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6030467215727,6.91712871209067,8.76008771683168
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3788693662286,6.8805324590524,8.6297009126405
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6314202502237,6.88170329629471,8.7565617732592
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.336184915638,6.8805324590524,8.6083586873452
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.471844459343,6.88925249301227,8.68054847617763
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5361117172451,6.8805324590524,8.70832208814875
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1198444931404,6.8805324590524,8.5001884760964
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4377500000167,6.8805324590524,8.65914122953455
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2865401204915,6.8805324590524,8.58353628977195
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2304149862895,7.19006607065443,8.71024052847196
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0443581391205,9.25123253376989,10.6477953364452
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.3409776615541,9.50297889658581,10.92197827907
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.3641534450778,9.5086079656941,10.936380705386
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.7684649740288,8.71568796041803,10.2420764672234
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7419256546399,9.89687029460861,11.3193979746243
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.422259015002,9.1734387735854,10.7978488942937
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.5614121577839,9.59707395902442,11.0792430584042
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.0175208060861,10.3313841055919,11.674452455839
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.8854562577208,9.02419682388099,10.4548265408009
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3667732287453,8.89059822174949,10.1286857252474
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.6272245505129,10.335883160494,11.4815538555034
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.5233753665362,9.7983214023673,11.1608483844518
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.059413659368,9.21774330771443,10.6385784835412
