"","Unnamed..0","tissue","endometriosis","severity","p215231_at","p233748_x_at","PRKAG2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28626200702152,4.8432153832737,4.56473869514761
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.25504031465725,6.33759008307788,5.29631519886756
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.34631403891201,2.85831581978929,3.10231492935065
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.54620742490971,5.06436551838011,3.80528647164491
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,5.03652676696978,3.6362773411592
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.54620742490971,5.59766330450557,4.07193536470764
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.21733480118132,2.82059010014058,3.51896245066095
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.25504031465725,3.46511694454054,3.86007862959889
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.057087777489,5.26639221176412,4.16173999462656
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,4.22716725217346,3.23159758376104
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.52794835365035,3.95745721547796,3.74270278456416
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.54620742490971,4.12283119754778,3.33451931122874
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28626200702152,4.5776545023967,4.43195825470911
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.54620742490971,3.3900147073987,2.96811106615421
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.56244038407654,4.25185401692898,3.40714720050276
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.81878925849054,4.15346515041225,3.9861272044514
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.2228532040696,4.68140133450077,4.45212726928519
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.54620742490971,7.03089943916471,4.78855343203721
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.96451296291919,3.91596593540394,3.44023944916156
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.78894344339204,2.73118215850499,3.76006280094852
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.96100452803324,4.54146546947549,5.25123499875436
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.58797728266268,2.7771526008816,3.68256494177214
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.71557629915484,3.82964240519323,4.27260935217403
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.78894344339204,3.82964240519323,4.30929292429263
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.01258768904862,2.90254227028324,3.95756497966593
