"","Unnamed..0","tissue","endometriosis","severity","p1555998_at","p210149_s_at","ATP5PD"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80249878141662,12.5533258970615,9.17791233923906
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.69942035697787,12.8964689509897,8.79794465398379
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.29509172362791,12.3746142576375,8.8348529906327
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.60377198192257,12.605977661325,9.10487482162378
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.88446779998294,12.2286891664537,8.55657848321832
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.10091559293448,12.6160077297051,8.85846166131979
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.60014043733846,12.1343406722958,8.86724055481713
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.95935167030603,12.6478017659258,8.80357671811591
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.6207614165703,12.7035006504612,9.16213103351575
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.6841893905518,8.57435502650346
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.97872694702915,12.5097364011384,8.74423167408377
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.2777205490744,8.37112060576476
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.03666312947179,12.0864046976054,8.56153391353859
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.44321794891716,12.5330384097275,8.98812817932233
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74433712501302,12.5170768207887,9.13070697290086
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.93514982894832,12.2891507320981,9.11215028052321
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.82345940694558,12.5451727578917,9.18431608241864
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.81202969950444,12.2297271024427,8.52087840097357
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.19382601853016,12.1828547331656,8.68834037584788
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.12204135361071,11.7558326885479,7.9389370210793
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.1478204663829,8.30617056441901
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,12.0342189634666,8.24936981296086
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,10.6662183812896,7.56536952187236
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.95153130678638,11.7605819571796,8.35605663198299
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.4210329615464,7.94277681200076
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.43177981248314,11.2321688555008,7.83197433399197
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.2821839543717,10.8653643809052,7.57377416763845
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.99459860175,11.7675242861191,7.88106144393455
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.47169004165321,12.2211337360309,8.34641188884206
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.3541114196273,7.90931604104121
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.0426880929866,7.75360437772086
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.05926110051709,11.3530908353001,7.70617596790859
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,10.7944963911634,7.62950852680926
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.5258944300316,7.99520754624336
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.3001141197965,8.38231739112581
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.7149652130939,8.08974293777451
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,10.7931717682054,7.62884621533026
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,12.3090918907859,8.38680627662051
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.87387478204238,12.0312239096039,7.95254934582314
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,10.773954761524,7.61923771198956
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.8110464991866,11.5350171199713,7.67303180957895
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.1810846326681,7.82280264756161
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.2814897967587,7.87300522960691
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.5584840604076,8.01150236143136
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.3685755146733,7.91654808856421
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.05184877871127,12.1009095525513,8.07637916563129
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.2343539312719,7.84943729686351
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,10.6825866892739,7.57355367586451
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.7741137495509,8.11931720600301
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.4376975252159,7.95110909383551
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.2254170098901,7.84496883617261
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.7124778411686,8.08849925181186
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.3110080904015,7.88776437642831
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.47883747627307,11.8078528332564,7.64334515476473
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,11.7517599976568,8.10814033005596
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.80041621039182,12.7180515367141,8.75923387355296
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.83574968704223,11.2782100288715,7.55697985795686
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.1270321084498,8.29577638545246
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.6257984169051,8.54515953968011
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.27754767355472,12.1853550188251,8.23145134618991
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.959702277388,8.21211146992156
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.21895170819919,12.4167294891861,8.31784059869264
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.09629233185066,11.9907292745416,8.04351080319613
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.31320885140572,12.344684508756,8.32894668008086
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.0344151423626,8.24946790240886
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.46452066245512,11.4405179223295,7.95251929239231
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.46452066245512,12.2897991607536,8.37715991160436
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.7826324245322,8.62357654349366
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.5214482834388,8.49298447294696
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.55736439077807,12.307121763165,8.43224307697153
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,11.9766038059013,8.22056223417821
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.75497412194122,12.5288556275889,8.64191487476506
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.17159768996805,12.2762243764537,8.72391103321088
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.4693333957904,8.46692702912276
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.5518878406937,8.50820425157441
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.8822831070621,8.67340188475861
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46452066245512,12.6594739016127,8.56199728203391
