"","Unnamed..0","tissue","endometriosis","severity","p1555812_a_at","p201288_at","ARHGDIB"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.07189954142695,9.80218948127821,8.93704451135258
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37690776400306,9.67554327619468,8.52622552009887
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.7182578835922,9.8569038965692,9.2875808900807
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.64006747087373,10.176328139426,9.40819780514986
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32935065207806,9.76662470921802,9.04798768064804
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.26374960798114,10.2765806501488,9.77016512906497
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77558224841277,10.1268807050375,9.45123147672513
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.02274943829928,10.3961127874984,9.70943111289884
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1536477181532,9.85487044636238,9.00425908225779
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1196470090612,11.7585362075332,11.4390916082972
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.24635986330071,10.3290110491125,9.7876854562066
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.35063931276465,10.9975520011965,10.1740956569806
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.64060972343994,10.3780140834429,9.50931190344142
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.67773674175391,10.2709691652096,9.47435295348176
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.05524417563723,9.45052236780181,8.75288327171952
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.67898281615956,10.2805694416401,9.47977612889983
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20264320176844,9.74144389514858,8.97204354845851
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.15054250116683,9.9703240997186,9.06043330044271
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.22340094714323,10.6819550108468,9.95267797899501
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.54127952020022,11.2656975026284,10.4034885114143
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.99810760625162,10.0392205762458,9.01866409124871
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6975215000155,12.3011876972183,11.4993545986169
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.4947116401694,12.0767102751715,10.7857109576704
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3150455709331,11.9842456590108,11.1496456149719
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.7810994746108,11.1854227764263,10.4832611255185
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.89242852481141,9.51510181070327,8.20376516775734
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.57853809667197,10.2765806501488,8.92755937341039
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.83877551456517,10.468665151393,9.65372033297908
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.29142485153724,11.4182080013607,10.354816426449
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.08260470725519,10.4618088136565,9.27220676045584
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.95971376773452,10.6140404540546,9.28687711089456
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.95085037402692,10.4578335241867,9.70434194910681
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.42596640062036,10.715721874956,9.57084413778818
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.68222895418401,10.3996686958028,9.54094882499341
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.47258208575814,9.14811779847781,7.81034994211798
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.44546610394174,11.3256326392701,10.3855493716059
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.1174907786391,10.2440729177824,9.18078184821075
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.2581134059217,10.249015249382,9.25356432765185
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.84286087391438,10.9347662870693,9.88881358049184
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.01644951470188,9.77130375614552,8.3938766354237
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.55713633521554,10.5185714970584,9.03785391613697
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.17451606794886,11.0240635271718,10.0992897975603
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.25977720423883,10.7043438754922,9.48206053986551
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.96260532008543,11.3399633745048,10.1512843472951
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5162217427014,12.1015045049671,11.3088631238343
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.2228715981287,10.3106300372677,9.2667508176982
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.2714098938005,10.4962554900881,9.3838326919443
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.00257795753802,10.6530503115188,9.32781413452841
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.53219884705235,10.6705600188515,9.60137943295192
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.31357986245397,9.44370890404767,7.87864438325082
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.60142991090171,10.1615308555847,8.88148038324321
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7434646887713,11.3260080579088,10.53473637334
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.35731976167081,10.3219629592656,9.3396413604682
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.83408626641531,9.64295941535396,8.73852284088463
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.07628054616757,10.2880130693348,9.18214680775118
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.2582570376989,9.80291808580948,8.53058756175419
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.69740463157536,10.2759047394926,8.98665468553398
