"","Unnamed..0","tissue","endometriosis","severity","p1554807_a_at","p224995_at","p225018_at","SPIRE1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.66858007839528,8.13631489915558,6.35064497798474,6.0518466518452
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.97121114848636,7.6102753983452,5.68827830232145,5.42325494971767
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,8.03690550887015,5.26382098965824,5.36076630782289
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,7.79104348212781,5.53191336441901,5.36817642382903
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.4669695798573,7.7687197315205,6.71341215414269,6.3163671551735
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,7.3278410993196,5.9813836950507,5.36359907310353
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.88957380357117,7.36015811534805,5.25445540117429,5.5013957733645
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.7203988639585,7.97474889882409,5.07076063954926,5.25530280077728
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.96837679726883,8.161191752822,6.72025630401472,6.28327495136852
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.80572277227314,7.44982106969071,5.66903363630912,5.30819249275766
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.81985464796351,7.32436681169171,5.8541724872685,5.99946464897457
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,7.0034272346501,5.3022565716556,5.02908541041533
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,7.52631005558329,5.89632472744899,5.40140240265752
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.73682311377722,7.68290909169922,6.03958647452868,5.81977289333504
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,8.35588715195271,6.61826401487679,5.91857453058993
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,8.10078035664001,6.44626776445861,5.77620684867963
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.13940602225676,8.52533995347622,6.90691458609888,6.52388685394395
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.94704496112567,8.58706815056222,7.23917621222411,6.591096441304
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.65894528084425,7.70202431142972,6.6074262814043,6.32279862455942
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.78157242494028,6.47507068911757,4.68733054133509,4.64799121846431
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.7203988639585,7.4858575484278,4.25115695901141,4.8191377904659
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.78157242494028,7.13861018323375,4.76566966200698,4.89528409006034
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.78157242494028,8.31595937533792,4.97294237502167,5.35682472509996
