"","Unnamed..0","tissue","endometriosis","severity","p218338_at","p225958_at","PHC1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.32042284802767,7.24621936416962,7.78332110609865
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.20415022098276,8.92398803267262,8.56406912682769
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.28905311462128,8.46023594196084,8.37464452829106
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50894583909307,7.38605249699549,7.44749916804428
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.42543047828262,7.6339175283865,8.02967400333456
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.85490381137456,7.20417331868653,7.52953856503055
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.23453107160279,7.19953665592398,6.71703386376339
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.99194251888966,9.35872750830675,9.1753350135982
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.6265463737357,8.03694941265598,8.33174789319584
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.68917512701537,6.33161624358659,7.01039568530098
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.67120867323342,7.85204562910417,8.2616271511688
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.01756273433399,8.79644458640005,8.90700366036702
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.37172035745034,7.20417331868653,6.78794683806844
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.61384354205319,8.16685341215378,8.39034847710348
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.1891109901458,8.47172353146068,8.33041726080324
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15999050055656,7.08561723499175,7.12280386777415
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.17681624785995,6.5582836799025,6.36754996388122
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.8164539352747,7.02935033250158,6.92290213388814
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.39667816344611,6.77406715568829,6.5853726595672
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.74983980542537,6.37174206629477,6.56079093586007
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.44348770302485,7.17131932408884,7.30740351355684
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.32562002115923,5.91257087194989,6.11909544655456
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62003796747412,5.90196597571482,6.26100197159447
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.51328393390186,6.47517952024877,6.49423172707531
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.46356036400448,5.64199863228795,6.05277949814622
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.77981510537803,4.30513344922641,5.04247427730222
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.29587654766048,5.79357060851389,5.54472357808718
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.18495925162951,7.22119393837088,7.2030765950002
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.69425215097306,5.76300593165672,6.22862904131489
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.01157143397773,6.2897734462292,6.65067244010346
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.12874231640039,5.84261492611341,5.9856786212569
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.70939163548986,6.90836774121822,7.30887968835404
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.80306992126353,6.24476490207901,6.52391741167127
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.09578949806026,5.93657369791287,6.51618159798656
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42981652680771,7.81344679730137,7.62163166205454
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.14447255732009,7.06730941167688,7.10589098449848
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.01603977326646,6.39670221960471,6.70637099643558
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.05124139155873,7.21152044910072,7.13138092032973
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.80072905984985,6.63646456073283,6.71859681029134
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.3847056296382,5.11581990832296,5.75026276898058
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.92712994480669,6.7932398188191,6.86018488181289
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.64125743542191,7.27427752665439,7.45776748103815
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62349580290027,6.32419797617777,6.47384688953902
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.74832219472789,6.34238311111587,6.54535265292188
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.540865594961,6.21246402037134,6.37666480766617
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.79436753728075,7.3440057502821,7.06918664378142
