"","Unnamed..0","tissue","endometriosis","severity","p202238_s_at","p202237_at","NNMT"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.87227503724635,7.70394284575294,6.28810894149965
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.83318407850926,6.44885239154793,6.14101823502859
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.0666139144554,7.51222677704274,6.28942034574907
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.5618631722504,12.7358054813548,12.1488343268026
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.69693418145065,5.23796674738304,4.96745046441684
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5104160629462,11.9220474116961,11.2162317373212
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.403037842166,12.9013903986465,12.1522141204062
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.05836660300595,7.29445779646917,6.67641219973756
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.07378890479908,6.65057162851942,6.36218026665925
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.420524620283,11.7632783914206,11.0919015058518
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.97807166809149,6.83728858569765,6.40768012689457
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.03973081203768,7.93665067561109,7.48819074382438
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8202190482247,12.6094447380027,11.7148318931137
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.07056033448458,6.79692445517838,6.43374239483148
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.90619719692069,5.59692325026808,4.75156022359439
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.23051843758358,10.6991625939419,9.96484051576274
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7368849800688,12.2388650256086,11.4878750028387
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78276965794356,11.0696154417123,10.4261925498279
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7462301129035,12.2178682736557,11.4820491932796
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0558095930181,12.6783311767053,11.8670703848617
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85663528684174,8.39007919105824,7.12335723894999
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8760686920619,12.3916697128867,11.6338692024743
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9814741216758,14.3201023466054,13.1507882341406
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4076516694651,12.9823023507972,12.1949770101312
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6892016040002,12.8810868449829,12.2851442244915
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.44193928525888,8.88172653704734,7.16183291115311
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.62404151043271,9.63673769058989,8.1303896005113
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.75207193543053,8.85035456845517,7.80121325194285
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57566662909434,10.6865269616345,9.63109679536442
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.59700951685894,9.33064670379439,7.96382811032666
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.94883273645661,8.84761424116398,7.3982234888103
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.52321602838467,8.51801570105581,7.02061586472024
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.24359124033745,7.25182203221681,5.74770663627713
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.10063526997722,8.44315755752396,7.27189641375059
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18543832187225,8.6225183287746,7.40397832532343
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.94730837907,12.5377059898294,11.7425071844497
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.62300758321216,9.27065423290706,7.94683090805961
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.2888893459119,10.3020168088713,9.2954530773916
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.71601629567474,9.1418372949539,7.92892679531432
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3175904710155,12.8069753137836,11.5622828923995
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.5450997089948,10.0202156679114,8.7826576884531
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3255227832049,12.5959566840656,11.9607397336353
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0652693519156,12.3197138007677,11.1924915763416
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9325753373088,14.0219609620818,12.9772681496953
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3996568298561,11.9558684723069,11.1777626510815
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.27507970079352,8.97667494876095,7.62587732477724
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.61735179296722,8.31564506024903,6.46649842660813
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.3924151143253,13.3136635284997,12.3530393214125
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.77541841984634,11.0822923307437,9.92885537529502
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.41416340997583,8.92379332924978,7.1689783696128
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.95246212346138,8.13809006075003,7.04527609210571
