"","Unnamed..0","tissue","endometriosis","severity","p229705_at","p239300_at","PIK3C3"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.37130565835759,5.46151631033296,4.91641098434527
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.12284559839793,5.81247731616512,4.46766145728153
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.78605089365541,5.46151631033296,4.12378360199418
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48363936329635,5.70706022383381,4.59534979356508
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.20186628146646,5.46151631033296,4.83169129589971
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48363936329635,5.18138225945702,4.33251081137669
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.23414020702659,4.18309969389765,3.70861995046212
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.24118346110067,5.62794301612451,4.43456323861259
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.9546557972422,6.5190865832981,5.23687119027015
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.37444409787592,5.19984911932815,4.28714660860204
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.5938745791939,6.44420907297829,4.5190418260861
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.1989834507372,6.0696408748184,4.6343121627778
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.88667047728234,5.46151631033296,4.17409339380765
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.28152439765179,5.09067799653275,4.18610119709227
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.71697803971977,5.46151631033296,5.08924717502637
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.23948989958135,5.6544130855297,4.94695149255552
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.03455931896518,5.69920908177965,4.86688420037242
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48363936329635,6.02676111950072,4.75520024139854
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48363936329635,5.99334511963408,4.73849224146521
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.79737912121671,5.17022319829844,3.98380115975757
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.09763709431561,5.41882424749975,4.25823067090768
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.43636634029804,5.23492836276243,3.83564735153023
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48363936329635,4.86533539470702,4.17448737900169
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.67282487424696,5.10558324628025,3.88920406026361
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.32317740601391,4.26818914409992,3.29568327505691
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.4757904038881,4.18309969389765,3.32944504889287
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.26182844815995,3.97034862462184,3.11608853639089
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.48129102736983,4.6057808395138,3.54353593344181
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.79793054312228,3.97034862462184,3.38413958387206
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.3918209479923,4.47867593883948,3.43524844341589
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.3918209479923,4.18309969389765,3.28746032094497
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.49909510561867,4.58129860982281,3.54019685772074
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.26182844815995,4.18309969389765,3.2224640710288
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.4757904038881,5.46151631033296,3.96865335711053
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.10092059401971,5.63315990384099,5.36704024893035
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.81692290702321,4.30421513503297,3.56056902102809
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.2630466434593,5.41323875448172,4.33814269897051
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.29539011908328,5.46151631033296,4.87845321470812
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.4757904038881,5.46151631033296,3.96865335711053
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.24564746920899,4.25320290342284,3.74942518631591
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.48363936329635,5.03981500028943,4.26172718179289
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.59088434358905,5.03837514102526,3.81462974230716
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.3918209479923,3.97034862462184,3.18108478630707
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.79020974442606,5.80171039619362,4.79596007030984
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.28366542007132,3.97034862462184,3.12700702234658
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.93373520610947,5.05267464576235,3.99320492593591
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.4757904038881,3.97034862462184,3.22306951425497
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.15438337332683,4.80630197759006,3.98034267545845
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.58569650103854,5.30032334163933,3.94300992133893
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.4757904038881,4.18309969389765,3.32944504889287
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.71964101510417,4.28361178507816,3.50162640009117
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.4757904038881,4.44842589325191,3.46210814857
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.4757904038881,4.85345003667258,3.66462022028034
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.40881563888977,4.99277774663372,3.70079669276175
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.87431699944985,5.07709229325701,4.47570464635343
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.18964359582399,5.81626490147908,5.50295424865154
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.48363936329635,4.55104361800933,4.01734149065284
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.53778358988877,5.41353008527806,4.97565683758341
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89731004039972,6.05931143417966,5.47831073728969
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.48363936329635,5.46151631033296,4.47257783681466
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.09350548063256,4.99293265749879,4.04321906906567
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.65890246543715,5.28353354050734,4.47121800297225
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.25329959200363,6.01237178059076,5.6328356862972
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.2204787031165,5.46151631033296,5.34099750672473
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.35537584794314,6.23957983058023,5.79747783926168
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.42108835672139,5.4666451761466,4.443866766434
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.95059540977396,4.88092987220458,3.91576264098927
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.92247583234404,6.14953121584524,5.53600352409464
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99540824542556,6.1028850134286,6.04914662942708
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26444471902266,6.80042699110711,6.53243585506489
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17699788477308,6.74990683063338,6.46345235770323
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4918391194292,6.22993430414864,6.36088671178892
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.22548645258018,6.33557052395559,6.28052848826789
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68667494144592,6.01583552078816,5.85125523111704
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14442398778716,5.84680771839933,5.99561585309324
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.363592034781,6.56122535730312,6.46240869604206
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01135204425873,6.30946044957858,5.66040624691865
