"","Unnamed..0","tissue","endometriosis","severity","p1555993_at","p243334_at","p210108_at","CACNA1D"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65727514926417,6.48242866830113,9.38131985974115,7.84034122576882
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.81314294371892,6.77117055891269,8.39255346338916,7.99228898867359
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.69311895227612,5.8043790702595,7.39584974161578,5.96444925471713
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.24090244972529,5.2956712560804,5.66290299158146,5.39982556579572
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25994788266362,6.77117055891269,9.98365047795274,8.00492297317635
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.31872232278793,5.79313450349301,5.95113696765391,5.68766459797828
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.55499078403339,5.9540668599436,4.41231794028738,5.30712519475479
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.31539140713578,7.72986012636535,9.27273208393418,8.43932787247844
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.79434034763548,7.17753623281098,8.82122673213832,7.59770110419493
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.1126301191723,5.79313450349301,6.66262605219231,5.52279689161921
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85995456734208,6.30429172824453,7.99098618722441,6.71841082760367
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.31807353658032,5.79313450349301,6.90172812056501,6.00431205354611
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.97088710691657,5.9540668599436,5.17333774870635,5.36609723852217
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.65660098288816,5.9540668599436,8.02031675896401,6.54366153393192
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.01821013956468,6.42227343623603,8.16369578929891,6.86805978836654
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.00564271614621,5.79313450349301,6.26422333640407,5.68766685201443
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.10345959498214,5.2956712560804,5.21018628937383,4.53643904681212
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.17083915780412,5.79313450349301,6.3130745669281,5.42568274274174
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.01859705012537,5.79313450349301,5.1658643295389,4.65919862771909
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.94099961124182,8.10733270793559,7.07632211260472,7.04155147726071
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95251902329716,8.11397494553928,7.40329933220906,7.4899311003485
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.57487516753628,6.06731171770574,4.64246361753504,4.76155016759235
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.17769995506293,5.92723190991816,3.19415069751692,4.43302752083267
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.69311895227612,5.35707254838352,3.98644501972002,4.67887884012655
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.56459295874647,5.93852749855035,3.81156776469843,4.43822940733175
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.84674065335537,7.98195311738853,6.48812740743055,7.10560705939148
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.69311895227612,5.74520565449278,3.5608601456611,4.66639491747667
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.91154836334505,6.77407783096657,7.47349408363047,6.71970675931403
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.96411971347497,8.73591259830687,6.64591364854312,7.11531532010832
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.55499078403339,7.51009874543828,6.75549488999665,6.60686147315611
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.98864685044757,6.16009272854001,5.21609834469624,5.45494597456127
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.5210340260769,6.64755224956807,6.43410757462411,5.86756461675636
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.0892663249602,5.9540668599436,3.98644501972002,5.00992606820794
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.39203723024909,7.6120501079681,6.10651729409875,6.37020154410531
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.06725080891794,8.07948079663427,8.80772347772105,8.31815169442442
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.88921500320346,6.45085817085558,5.47396452905967,5.27134590103957
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.99607827677759,7.72306601972906,7.32761975024514,7.01558801558393
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.36017935968486,7.08039652844639,7.45559654572267,6.96539081128464
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.38012823963362,8.18687426063105,7.56241500083676,7.37647250036714
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.70919404576019,6.29380624460297,3.98644501972002,4.99648177002773
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.62480727962552,6.8790630190794,6.95349571212686,6.48578867027726
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.10345959498214,4.96243309947046,3.59867713080202,3.88818994175154
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.5848766318912,7.61864498975555,7.15167187192566,6.78506449785747
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.34478948554948,6.74028412951355,7.54913888991936,6.87807083499413
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.38557135758856,5.93236805330876,4.95456174476372,5.42416705188701
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.49283815179043,7.81884323767136,7.74210716432764,7.35126285126314
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.46169584783518,6.77117055891269,5.9169821895401,6.04994953209599
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.05520722878117,6.30599960883618,4.64325480207256,5.00148721322997
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.78438900324766,7.13985513952305,5.91486589249636,5.61303667842236
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.72203598668875,7.98139415959029,6.52589208759972,6.74310741129292
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.05309450216617,7.89567263668064,7.0513837289911,7.0000502892793
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.15938361608062,5.2956712560804,5.91900313017625,5.45801933411242
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.58942082007764,6.77117055891269,6.57898400469854,6.31319179456296
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.93903964044407,5.79313450349301,3.95815932689551,4.2301111569442
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.93429399245578,6.82883752848289,7.85838977847138,7.20717376647002
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.03993634747647,7.86064386188413,7.84366448099214,7.58141489678425
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.39981224580634,6.75275378772704,7.53443560522514,6.89566721291951
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.86453366150761,5.52192449791355,5.72597567716174,5.37081127886097
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06141916660406,6.18416578210686,7.11561637516058,6.45373377462383
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85503586177879,8.04805875224814,7.48156339896945,7.46155267099879
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.27987864785362,7.25469086467872,6.746299071498,6.42695619467678
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.69311895227612,5.2956712560804,5.81397479611658,5.26758833482437
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.01007454384766,7.32245474703632,6.95311893293219,6.76188274127206
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.63473463036317,6.79711542127082,7.69645727385582,7.0427691084966
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42288142879554,8.42601564212901,8.41562375514554,8.08817360869003
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.2010563088668,7.42250158906392,6.83006978893469,6.48454256228847
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.71200941177973,6.19542537729392,7.64456743878496,6.8506674092862
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24307825760009,5.69467325363304,7.81656101783009,6.58477084302107
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71355210128522,6.77117055891269,9.24952422061247,7.91141562693679
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19055766631237,6.33646100098337,9.03862937785314,7.52188268171629
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08003771843311,5.9540668599436,8.70422220709067,7.24610892848913
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59890622991677,7.44897606252648,8.52560431563885,7.8578288693607
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69985489922488,6.8150039824599,9.16764036413374,7.89416641527284
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21862182142028,6.48576989672573,9.20875166281594,7.63771446032065
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90110507866594,6.97912981685102,8.89857157176007,7.92626882242568
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.61398646523768,5.2956712560804,7.25392479320565,6.38786083817458
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63514748063643,5.37866988573793,7.6437717777485,6.55252971470762
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.16884309086789,4.31011081953,5.88873661711795,5.12256350917195
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26948452709839,5.17451947707331,8.47524380783762,6.97308260400311
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45641430091245,7.25023564102913,6.99700756385681,7.2345525019328
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90938680306759,5.44610814257873,8.06206727721153,6.80585407428595
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46028676759255,5.93290557498793,8.90554146079147,7.43291126779065
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.69311895227612,4.31011081953,6.60241502433249,5.20188159871287
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82755563814436,6.48269882368115,7.57696087867724,6.96240511350092
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25952729744854,7.28233159984747,8.17390619620812,7.57192169783471
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.48046701991865,6.04503016983038,5.86691681990349,5.46413800321751
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73859387314239,6.91693431495249,6.96923657583675,6.54158825464388
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.0867054341754,5.9540668599436,4.38252940949097,4.80776723453666
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55499078403339,6.53102975232637,7.36229204748063,6.48277086128013
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.27086744666887,6.42662216078446,5.89229511433066,5.52992824059466
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.69858240351981,6.62586471655357,6.12902316837808,5.81782342948382
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13196543861942,7.23986123713742,5.4227025895957,5.93150975511751
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.42029365040418,4.40341130129123,4.00687499385905,3.61019331518482
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87403904093809,7.00039468073927,5.80053109280284,5.89165493816007
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.35678874983458,6.57176370591478,4.91321697273847,5.61392314282928
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.71375065296389,7.26924672778237,6.76992666247786,6.25097468107471
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.45283479556216,7.27144593679285,6.06008317956638,6.26145463730713
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.25251099963341,5.86268120751255,5.26696832175321,5.12738684296639
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18891803462598,9.50022234724143,6.40104183002126,7.36339407062956
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62616601932424,7.16768607780141,7.05731765274782,6.95038991662449
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80528719075964,9.22483630000134,8.56865891871575,8.19959413649224
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.69959037247935,7.56884222495458,7.29905511127831,6.52249590290408
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.32828072200097,6.13971807336454,5.14344351055498,5.2038141019735
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.86352775045847,6.77117055891269,6.52238679538598,6.05236170158571
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.69311895227612,6.77117055891269,6.14021358499783,5.86816769872888
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.55499078403339,7.74392580214837,6.73989699906505,6.6796045284156
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26183212102589,5.79521826969998,7.7871930796008,6.94808115677556
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.80908618047953,6.40663081663972,3.98644501972002,4.73405400561309
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0080615282027,9.17202807092492,8.52199416494521,8.23402792135761
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.70489415424243,7.20898234590167,6.99676985398354,6.30354878470921
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.49026490435817,6.08328591553371,5.93824362674463,5.50393148221217
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95132498643888,9.30194089343851,8.78478791024485,8.67935126337408
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32682364292483,8.61756352329653,8.06424423381892,8.00287713334676
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35753355804706,5.7970150247472,5.40583898814192,5.18679585697873
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.14558100862906,5.79313450349301,6.16436841541115,5.70102797584441
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.99314446325106,6.00350448355218,6.31144842661706,5.43603245780677
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.7089248305989,5.83144452535095,6.62392871341825,6.0547660231227
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.69311895227612,6.70974089328634,7.12930533112786,6.17738839223011
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97673179352701,6.77117055891269,7.16080467470095,6.63623567571355
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10659747804836,8.04693757017133,8.66397550956918,7.60583685259629
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.45925683445371,6.77117055891269,6.90270158756684,6.71104299364441
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.09657943893762,9.30059080598337,9.0691865141848,8.82211891970193
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.44065996672535,9.62580733418319,9.23777359581882,9.10141363224245
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.11820961123147,7.43847384150004,7.87717244029684,7.47795196434278
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.68847984923769,8.8108500143687,9.23066108395528,8.57666364918722
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.22681148413347,8.39548734289072,7.91755273012795,7.84661718571738
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.31615959349477,5.2956712560804,4.9732391140534,4.86168998787619
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.72081398009562,7.38346637213683,8.4869989178754,7.86375975670262
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.72631989306053,5.35722731059495,6.27726379597238,5.45360366654262
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.36362083897486,9.39039857872996,10.060518030258,9.27151248265427
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.77936922717643,6.53371588142901,6.29928545498053,5.87079018786199
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22716645575537,8.08815694582875,8.51918494971124,7.94483611709845
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65789188999349,9.6352836540912,9.31184396639492,8.86833983682654
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.86816794952136,9.136030140019,8.92685430505356,8.64368413153131
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70157699945823,7.75338078742746,8.69769930026589,8.05088569571719
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.60311847809679,7.60522631635398,7.57183185441464,7.26005888295514
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42628920264933,8.82716553643621,8.11716030586192,8.12353834831582
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05035187025398,8.52571618103175,9.41197283838328,8.66268029655634
