"","Unnamed..0","tissue","endometriosis","severity","p201460_at","p201461_s_at","MAPKAPK2"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5492863754218,4.4226293894237,6.98595788242275
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34319836349337,5.71016110260007,7.52667973304672
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.33713414106466,5.26591199550581,7.30152306828523
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.61739712833945,6.010968374186,7.81418275126272
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.08841145990409,7.19069049629574,8.13955097809992
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.67969680070467,6.29382902356148,7.98676291213308
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1656815991912,3.67557498059368,6.92062828989244
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.57495478528665,4.64448266992517,7.10971872760591
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.18566471814256,5.28401042984838,7.23483757399547
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.63418994044241,5.7877098538256,7.710949897134
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.32943192500388,4.51896154814127,6.92419673657257
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.6500000995512,6.19814454319158,7.92407232137139
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1553300075146,4.74847637852946,7.45190319302203
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.5092547854509,6.05802918242045,7.78364198393567
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.62830434579618,6.06126659898991,7.84478547239304
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.81558229793534,6.63751589085569,8.22654909439552
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0247269470439,5.82160755370153,7.92316725037272
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.72026231308354,6.75187231134776,8.23606731221565
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.76557008400829,6.50352568029355,8.13454788215092
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0669734248939,5.27010298950105,8.16853820719748
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4100832622387,3.16325885238736,6.78667105731303
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0637521878885,6.79659723881271,8.93017471335061
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4141753677363,5.37934344753704,8.39675940763667
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3798043797226,6.56680893494431,8.97330665733346
