"","Unnamed..0","tissue","endometriosis","severity","p242146_at","p206055_s_at","SNRPA1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47055653454875,11.1219804253561,9.79626847995242
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.45963039929337,10.104256610911,8.28194350510218
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.35622739466492,9.66087718531954,8.00855228999223
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75664644525195,9.51530031735757,8.13597338130476
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.91411352528799,10.8109491727737,8.86253134903085
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.4705025438768,10.0966440869299,8.78357331540335
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.53269275391194,9.17021682875619,7.85145479133407
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.13279499004253,10.0101074037556,8.57145119689907
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.58642760032425,10.3443203498382,8.46537397508123
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.5589947792048,10.3523928759782,8.4556938275915
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.45963039929337,10.5541842609659,8.50690733012964
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.87606354097152,10.5243290249589,8.70019628296521
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10426170516551,9.90954351814724,9.00690261165638
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.73083632772174,10.8346673473981,9.28275183755992
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65381623409918,10.6082241580284,9.13102019606379
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61673881730768,9.90954351814724,8.76314116772746
