"","Unnamed..0","tissue","endometriosis","severity","p244057_s_at","p213381_at","p235471_at","VSTM4"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.34793827829325,5.31942097668713,5.65935353180828,5.77557092892955
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56565802304234,6.38553212348497,7.02871966434669,6.659969936958
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.45514473710757,6.01048816343917,5.74090951911239,6.40218080655304
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56565802304234,5.59125191966415,4.13417075971229,5.43036023413959
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.22876255882229,6.47076803841385,6.67049064784911,6.79000708169508
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.83061487334641,6.17915126172717,3.75669586909228,5.25548733472195
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56565802304234,6.38553212348497,4.56815469831917,5.83978161494883
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07794547821402,6.44264636796464,7.84258430035711,7.12105871551192
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38473309834215,6.91657841914256,7.78224371922852,7.36118507890441
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56522418837819,5.31942097668713,3.33871168051857,5.0744522818613
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12972119011085,6.38553212348497,7.95532943846405,7.15686091735329
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.64150898139461,6.38553212348497,7.44405086005491,6.82369732164483
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56565802304234,5.31646417374833,4.13417075971229,5.33876431883432
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.02541640681755,6.38553212348497,7.52945596175456,6.98013483068569
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15811124131598,6.59982805236104,7.11367812607051,6.95720580658251
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.22868175832026,5.31942097668713,3.88375844294037,5.14395372598259
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88808536646912,5.35382509734549,4.65375053844311,5.29855366741924
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.75380434871846,5.39213564044744,4.23881076477159,5.1282502513125
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.49788572638279,4.69943883165391,4.76471830994218,4.98734762265963
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.89984499323207,5.79076393496179,6.85931905506849,6.51664266108745
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.81798425595147,6.5740638014149,7.32426885610709,6.90543897115782
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.56565802304234,5.40794589554655,6.13534559191656,6.03631650350182
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.1059091655951,5.89454454143103,6.13327146688473,6.04457505797029
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.70530095329795,5.8873882278457,5.9436044802571,6.17876455380025
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.62099525161001,6.38553212348497,5.6718908624998,6.22613941253159
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.46998500193797,6.38553212348497,5.59135696421341,6.48229136321212
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.83469741991664,6.79774629133451,8.25829164544637,7.63024511889917
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.55420644133927,6.98216732069876,8.27203418135835,7.60280264779879
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.56565802304234,6.38553212348497,6.89519205675655,6.61546073442795
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.51725390233305,6.38553212348497,8.01602041857742,7.30626881479848
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.69940775082615,6.75905208262954,6.52262232123221,6.6603607182293
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.80676178706302,5.67099140781718,6.20763028972934,6.22846116153651
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.37779771217872,6.7748775586492,7.64364694416614,7.59877407166469
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.65610141582191,6.19373565741694,6.85464060584722,6.90149255969536
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.89265217327632,6.35241571664852,5.78315282046023,6.00940690346169
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.43222012643749,5.4254888959318,5.93561071998513,5.93110658078481
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.87401256996601,6.41351861610387,8.10995677722011,7.46582932109666
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.12391072058888,5.99961253183745,6.19128443164714,6.10493589469116
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.17893757610221,7.49643873920234,8.7874699096115,8.15428207497202
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.03965615591726,6.38553212348497,6.2629276584911,6.56270531263111
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.74882200234136,8.20496600079114,8.33834880393471,7.76404560235574
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.8158777227608,6.53831831660998,7.61064315246458,7.32161306394512
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.07351500493607,7.63017601077263,8.30037835700121,8.00135645756997
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.32502012883808,6.38553212348497,6.43879209198619,6.38311478143641
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.59919314903815,5.69506132450104,5.9436044802571,6.0792863179321
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.48806898215257,7.58727871960324,8.372526809151,7.81595817030227
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.29991928632782,6.29425668027382,6.67500961235792,6.75639519298652
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.56565802304234,6.65652654227813,6.4530981646744,6.55842757666496
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.36111085709177,6.06470978842619,6.26584070428327,6.23055378326708
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.56565802304234,6.38553212348497,6.23036623629207,6.39385212760646
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.15044105506501,6.40095159009933,6.49985619350737,6.68374961289057
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26858660476087,6.44087670273272,5.17583914283762,6.29510081677707
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.1690478893717,6.98990132705872,7.80801980009831,7.32232300550958
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.59828501535687,5.31942097668713,4.85649495608387,5.59140031604262
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.94289425423493,7.67713670713046,9.03166971537002,8.2172335589118
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.37810893042749,7.70740238977291,6.67058689704147,6.91869940574729
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.85190373448689,7.23335353608977,8.64386462296674,7.9097072978478
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.30021780791583,5.7698777382949,5.65485722661766,5.9083175909428
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.6332852884818,5.32184561906718,4.93690926153484,5.29734672302794
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6083294123328,6.38553212348497,6.65179704952864,6.54855286178214
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75110367555518,6.38553212348497,6.72406984766342,6.62023521556786
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.8644510300729,5.78336945915278,6.04667883531362,5.8981664415131
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.28499905562419,5.47904622615976,5.56183649994878,5.77529392724424
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.89265217327632,7.26743886496431,7.05160927139785,6.73723343654616
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.98503894572328,6.39459486207931,6.38344780837168,6.25436053872476
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.52336654457839,7.18239840049352,7.9208415791289,7.5422021747336
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.85363112760317,6.70392537683903,8.54044446459622,7.69933365634614
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96233374271087,7.61690224117552,8.65584021680668,8.07835873356436
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31445967309063,8.13872393600984,8.22122105188241,7.89146822032763
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21630702861992,7.78433869098173,8.18781320586803,7.72948630848989
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1252064046344,7.17411891492601,7.89651893295293,7.39861475083778
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93236774175392,6.69258993671673,6.7303031391881,6.45175360588625
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45527006698432,9.00613078537087,9.19528688979237,8.88556258071585
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.10162288515136,8.31404413634575,8.58458148383413,8.33341616844375
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2906831093451,7.1360755911714,7.52683381651209,7.31786417234286
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.74978797746838,5.31942097668713,5.33382960570759,5.46767951995437
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27896743490653,7.26017419460724,7.83651088744106,7.45855083898494
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55291764415648,5.62030968763095,5.45275182110054,5.54199305096266
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40885343687562,7.58980737833746,7.92719054201125,7.64195045240811
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.22728389497585,6.09848942680615,5.66136666956377,5.66237999711526
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17805807454474,7.78496166859022,8.65688966677129,8.20663646996875
